# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,2.611724,0.000993,1485.942918,10.186509,-0.007556,55.175731,0.704240,-0.061199,0.063620,-0.704452,-0.019889,0.028780,0.000000
1.100000,11.705750,-0.217218,1533.701800,23.242776,-1.168479,118.547779,0.702350,-0.060702,0.083510,-0.704305,-0.059616,0.041614,0.000000
1.650000,28.323760,-1.503923,1615.337795,37.024402,-3.384171,177.675364,0.702354,-0.062278,0.083804,-0.704129,0.003906,0.015644,0.000000
2.200000,50.757439,-3.697643,1721.400542,41.643733,-4.137048,194.110605,0.701760,-0.061806,0.089383,-0.704076,0.009879,0.000029,0.000000
2.750000,73.538581,-5.942833,1826.154669,41.220406,-4.043740,186.837003,0.701188,-0.061213,0.094537,-0.704025,0.002489,-0.000296,0.000000
3.300000,96.097044,-8.135915,1926.953369,40.821569,-3.941636,179.727622,0.700629,-0.060547,0.099379,-0.703972,-0.009065,0.007506,0.000000
3.850000,118.446597,-10.274840,2023.882399,40.449285,-3.835730,172.765898,0.700112,-0.059959,0.103720,-0.703910,-0.016457,0.016460,0.000000
4.400000,140.600533,-12.360187,2117.019012,40.110502,-3.744557,165.935399,0.699810,-0.060161,0.106349,-0.703801,-0.007089,0.003974,0.000000
4.950000,162.571284,-14.392453,2206.434526,39.790521,-3.650233,159.230649,0.699427,-0.060564,0.109664,-0.703639,-0.005853,0.003878,0.000000
5.500000,184.371981,-16.374347,2292.194412,39.488869,-3.557144,152.641721,0.699074,-0.061123,0.112709,-0.703461,-0.011138,0.008588,0.000000
6.050000,206.013842,-18.307404,2374.359497,39.210178,-3.471021,146.158031,0.698714,-0.061714,0.115766,-0.703270,-0.011246,0.007308,0.000000
6.600000,227.506830,-20.193042,2452.986214,38.950021,-3.387552,139.772748,0.698252,-0.062425,0.119589,-0.703026,-0.010838,0.006861,0.000000
7.150000,248.861317,-22.033746,2528.126462,38.705316,-3.306116,133.479202,0.697781,-0.063303,0.123460,-0.702746,-0.013918,0.009057,0.000000
7.700000,270.086173,-23.830968,2599.828622,38.478198,-3.229888,127.269568,0.697248,-0.064280,0.127726,-0.702424,-0.014012,0.008137,0.000000
8.250000,291.187958,-25.590820,2668.137540,38.258263,-3.170246,121.138879,0.696895,-0.067956,0.131484,-0.701735,-0.023091,-0.006021,0.000000
8.800000,312.174622,-27.315232,2733.094427,38.058163,-3.102259,115.079714,0.696471,-0.071752,0.135581,-0.700997,-0.019609,0.005190,0.000000
9.350000,333.052575,-29.007363,2794.737698,37.864006,-3.051316,109.088321,0.695980,-0.076109,0.140169,-0.700123,-0.025963,-0.002677,0.000000
9.900000,353.828153,-30.670445,2853.102855,37.685208,-2.997088,103.158645,0.695396,-0.080786,0.145220,-0.699149,-0.025216,0.004131,0.000000
10.450000,374.507419,-32.306568,2908.222909,37.513629,-2.953742,97.287190,0.694660,-0.085596,0.151029,-0.698077,-0.030468,0.000276,0.000000
11.000000,395.095447,-33.919453,2960.128488,37.353907,-2.911142,91.468894,0.693843,-0.091455,0.157310,-0.696758,-0.032478,0.003100,0.000000
11.550000,415.598252,-35.509798,3008.847807,37.202878,-2.873321,85.700272,0.692775,-0.097163,0.164629,-0.695356,-0.036488,0.003908,0.000000
12.100000,436.020148,-37.081002,3054.407186,37.060210,-2.840326,79.977482,0.691544,-0.104039,0.172722,-0.693621,-0.041746,0.003066,0.000000
12.650000,456.366234,-38.634277,3096.830738,36.926926,-2.808366,74.296734,0.690029,-0.111527,0.181910,-0.691615,-0.046088,0.005854,0.000000
13.200000,476.641067,-40.170985,3136.140751,36.800871,-2.780412,68.655013,0.688133,-0.119608,0.192470,-0.689291,-0.052606,0.006659,0.000000
13.750000,496.848527,-41.693276,3172.357811,36.682079,-2.755447,63.049075,0.685834,-0.129005,0.204429,-0.686438,-0.060431,0.007127,0.000000
14.300000,516.992598,-43.202323,3205.500768,36.569987,-2.732524,57.476087,0.682978,-0.139707,0.218128,-0.682967,-0.069756,0.008606,0.000000
14.850000,537.076576,-44.699552,3235.587058,36.463747,-2.712250,51.933363,0.679382,-0.152156,0.233973,-0.678635,-0.081480,0.009691,0.000000
15.400000,557.103949,-46.186028,3262.632442,36.364138,-2.693286,46.417811,0.674823,-0.166467,0.252263,-0.673251,-0.093880,0.012103,0.000000
15.950000,577.078197,-47.662391,3286.651238,36.270360,-2.675555,40.927295,0.668986,-0.182560,0.273386,-0.666625,-0.108296,0.015536,0.000000
16.500000,597.002233,-49.129433,3307.656735,36.181450,-2.659416,35.460053,0.661455,-0.200803,0.297877,-0.658351,-0.126358,0.019180,0.000000
17.050000,616.878642,-50.588021,3325.661213,36.097187,-2.644754,30.014171,0.651680,-0.221763,0.326302,-0.647813,-0.148378,0.023093,0.000000
17.600000,636.710026,-52.038862,3340.675881,36.017766,-2.631179,24.587700,0.638940,-0.245856,0.359175,-0.634274,-0.174052,0.027776,0.000000
18.150000,656.499124,-53.482471,3352.710910,35.943472,-2.618437,19.178830,0.622318,-0.273264,0.396875,-0.616876,-0.203100,0.033511,0.000000
18.700000,676.248863,-54.919294,3361.775490,35.874733,-2.606512,13.785747,0.600709,-0.303949,0.439527,-0.594623,-0.234985,0.040196,0.000000
19.250000,695.962472,-56.349809,3367.877714,35.812219,-2.595531,8.406148,0.572932,-0.337568,0.486768,-0.566438,-0.268110,0.047403,0.000000
19.800000,715.643562,-57.774571,3371.023915,35.756562,-2.585604,3.036567,0.537987,-0.373265,0.537433,-0.531421,-0.298916,0.054388,0.000000
20.350000,735.295889,-59.194147,3371.217929,35.707417,-2.576626,-2.328233,0.495593,-0.409447,0.589276,-0.489381,-0.321066,0.059973,0.000000
20.900000,754.922416,-60.608944,3368.461767,35.663913,-2.568441,-7.696572,0.447007,-0.443745,0.638918,-0.441649,-0.325369,0.062403,0.000000
21.450000,774.522205,-62.018702,3362.752087,35.498646,-2.538580,-12.988285,0.396726,-0.472972,0.681730,-0.392710,-0.303036,0.059853,0.000000
