# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.158139,0.000390,1477.968046,5.053990,0.006365,27.538315,0.704395,-0.061566,0.061871,-0.704421,-0.004693,0.007694,0.000000
1.100000,5.864694,-0.027376,1502.444656,12.215309,-0.229351,61.822709,0.703342,-0.060380,0.073370,-0.704472,-0.055297,0.057932,0.000000
1.650000,14.834362,-0.486119,1546.024665,20.672649,-1.667065,96.501053,0.700918,-0.063603,0.097279,-0.703708,-0.057813,0.023308,0.000000
2.200000,28.759044,-1.942538,1608.264464,29.870993,-3.536030,129.471814,0.701077,-0.066436,0.096569,-0.703386,0.019870,-0.003577,0.000000
2.750000,47.523766,-4.345428,1687.959829,38.378095,-5.317975,159.906340,0.699972,-0.065618,0.105790,-0.703236,-0.025266,0.009736,0.000000
3.300000,70.803735,-7.780322,1783.119161,45.149808,-6.905179,181.726754,0.699620,-0.065042,0.108523,-0.703224,-0.028438,0.027875,0.000000
3.850000,95.977324,-11.668827,1882.908836,45.989555,-7.118848,179.608259,0.699080,-0.064921,0.112791,-0.703100,-0.014179,0.020775,0.000000
4.400000,121.154744,-15.551182,1979.768634,45.565540,-6.994684,172.598958,0.698388,-0.064864,0.118159,-0.702911,-0.006282,0.011471,0.000000
4.950000,146.098959,-19.360278,2072.794697,45.153427,-6.865652,165.697354,0.697622,-0.064700,0.123902,-0.702698,-0.007707,0.004947,0.000000
5.500000,170.827031,-23.101972,2162.060388,44.766931,-6.736719,158.927778,0.697279,-0.065266,0.126611,-0.702504,-0.015975,0.012991,0.000000
6.050000,195.351286,-26.776068,2247.635941,44.412966,-6.620905,152.276718,0.696862,-0.065931,0.129843,-0.702265,-0.010893,0.007092,0.000000
6.600000,219.684741,-30.384969,2329.585635,44.079199,-6.506616,145.738885,0.696273,-0.066690,0.134258,-0.701947,-0.010701,0.006204,0.000000
7.150000,243.841014,-33.932729,2407.968263,43.764605,-6.394391,139.305741,0.695730,-0.067592,0.138306,-0.701614,-0.015938,0.010894,0.000000
7.700000,267.830915,-37.421216,2482.838946,43.473983,-6.291062,132.966946,0.695116,-0.068633,0.142794,-0.701223,-0.014377,0.008429,0.000000
8.250000,291.665058,-40.852878,2554.248525,43.199520,-6.189428,126.718113,0.694383,-0.069822,0.147991,-0.700753,-0.017348,0.010572,0.000000
8.800000,315.353735,-44.231042,2622.243842,42.941869,-6.097924,120.551129,0.693651,-0.071371,0.153186,-0.700205,-0.020865,0.005701,0.000000
9.350000,338.902962,-47.563745,2686.868758,42.696781,-6.017528,114.460401,0.693182,-0.076470,0.157889,-0.699087,-0.025646,0.000186,0.000000
