# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.429965,0.000790,1479.453038,5.901152,0.009040,31.934120,0.704373,-0.061509,0.062116,-0.704426,-0.007206,0.011411,0.000000
1.100000,6.611784,-0.036267,1506.359303,12.995180,-0.278702,65.616722,0.703151,-0.060318,0.075364,-0.704458,-0.060044,0.060565,0.000000
1.650000,15.881265,-0.529627,1551.227245,20.901382,-1.703553,97.114200,0.700814,-0.064013,0.098293,-0.703634,-0.050028,0.015850,0.000000
2.200000,29.699683,-1.954955,1612.789565,29.251995,-3.385562,126.456665,0.701079,-0.066517,0.096590,-0.703373,0.016813,-0.000901,0.000000
2.750000,47.925141,-4.234539,1689.972623,36.992655,-5.005437,153.636406,0.699918,-0.065674,0.106255,-0.703215,-0.029309,0.013592,0.000000
3.300000,70.292247,-7.468176,1781.017209,44.164790,-6.702949,176.860261,0.699635,-0.065345,0.108473,-0.703189,-0.023642,0.028626,0.000000
3.850000,96.382284,-11.627592,1883.827542,50.316020,-8.322756,195.370565,0.699020,-0.065295,0.113351,-0.703035,-0.007697,0.016673,0.000000
4.400000,124.769707,-16.404124,1992.539195,52.428649,-8.915586,198.037230,0.698357,-0.064874,0.118381,-0.702905,-0.005876,0.012430,0.000000
4.950000,153.483525,-21.268890,2099.534350,51.922357,-8.761159,190.767882,0.697797,-0.064692,0.122572,-0.702760,-0.000344,-0.002031,0.000000
5.500000,181.884496,-26.035070,2202.413762,51.366681,-8.579462,183.367882,0.697401,-0.064938,0.125589,-0.702597,-0.005847,0.003287,0.000000
6.050000,209.992756,-30.705741,2301.272280,50.851197,-8.406500,176.146078,0.697019,-0.065286,0.128488,-0.702420,-0.010724,0.008440,0.000000
6.600000,237.828837,-35.285172,2396.203399,50.373646,-8.243898,169.084566,0.696626,-0.065748,0.131457,-0.702217,-0.011881,0.009587,0.000000
7.150000,265.411058,-39.777101,2487.291567,49.929750,-8.090408,162.168853,0.696165,-0.066302,0.134885,-0.701972,-0.010483,0.007452,0.000000
7.700000,292.756486,-44.185402,2574.614025,49.514225,-7.942399,155.388353,0.695627,-0.066934,0.138809,-0.701680,-0.011193,0.007307,0.000000
8.250000,319.879886,-48.517031,2658.241793,49.118398,-7.815348,148.732456,0.695240,-0.069231,0.142232,-0.701155,-0.020500,-0.006557,0.000000
8.800000,346.793887,-52.779145,2738.240217,48.753170,-7.686058,142.189391,0.694905,-0.072585,0.145554,-0.700466,-0.016662,0.003875,0.000000
9.350000,373.510656,-56.977138,2814.669533,48.404186,-7.577698,135.751948,0.694545,-0.076652,0.149175,-0.699628,-0.020097,-0.000696,0.000000
9.900000,400.042373,-61.115418,2887.585227,48.076489,-7.475036,129.411827,0.694032,-0.080086,0.153394,-0.698839,-0.022161,0.000235,0.000000
10.450000,426.398544,-65.201099,2957.038969,47.768010,-7.381558,123.161578,0.693521,-0.084570,0.157783,-0.697841,-0.022990,0.001860,0.000000
11.000000,452.589968,-69.237211,3023.078352,47.475879,-7.297675,116.995067,0.692849,-0.088793,0.162842,-0.696821,-0.026281,0.000752,0.000000
11.550000,478.625409,-73.229387,3085.747634,47.201459,-7.219659,110.905594,0.692118,-0.093783,0.168253,-0.695607,-0.027804,0.002533,0.000000
12.100000,504.514166,-77.180462,3145.087690,46.941746,-7.149625,104.887936,0.691208,-0.098818,0.174394,-0.694300,-0.031237,0.002191,0.000000
12.650000,530.264151,-81.094944,3201.136481,46.696775,-7.085692,98.936538,0.690182,-0.104631,0.181075,-0.692758,-0.034609,0.002608,0.000000
13.200000,555.882631,-84.976236,3253.929228,46.463813,-7.028929,93.046755,0.688962,-0.111381,0.188617,-0.690905,-0.040125,0.001696,0.000000
13.750000,581.377198,-88.827313,3303.498085,46.245803,-6.975704,87.212683,0.687518,-0.118707,0.196941,-0.688798,-0.042589,0.003636,0.000000
14.300000,606.754870,-92.650649,3349.872894,46.038340,-6.928374,81.431455,0.685772,-0.126482,0.206243,-0.686428,-0.048282,0.004029,0.000000
14.850000,632.021581,-96.449298,3393.081472,45.842744,-6.885363,75.698253,0.683683,-0.135328,0.216685,-0.683602,-0.053806,0.004784,0.000000
