# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,2.338050,0.008721,1484.350070,8.379593,0.034690,44.804112,0.704271,-0.055447,0.063119,-0.704942,0.053642,0.089013,0.000000
1.200000,9.695303,-0.500236,1524.501895,15.514596,-2.790900,88.953372,0.700998,0.007180,0.080373,-0.708584,0.114628,0.218070,0.000000
1.800000,20.287278,-4.542286,1590.925611,19.797964,-10.751082,132.310404,0.700511,0.012204,0.084421,-0.708526,-0.081617,-0.146917,0.000000
2.400000,33.793407,-12.708325,1682.980973,24.986464,-16.668419,174.173267,0.699961,0.020111,0.084736,-0.708852,0.034597,0.064727,0.000000
3.000000,50.044475,-24.757849,1799.389175,29.229663,-23.183717,213.293678,0.700029,0.020178,0.083363,-0.708946,0.041881,0.066671,0.000000
3.600000,68.660729,-40.560450,1938.028369,32.636085,-29.112388,246.659198,0.699700,0.024847,0.082902,-0.709177,0.010644,0.009509,0.000000
4.200000,88.688877,-58.872660,2089.726431,33.818637,-31.349751,255.242816,0.699719,0.024736,0.082629,-0.709194,-0.005739,-0.010495,0.000000
4.800000,108.961771,-77.631293,2240.822050,33.632569,-30.951521,246.908916,0.699618,0.025842,0.083026,-0.709208,0.004408,0.010054,0.000000
5.400000,129.035105,-95.993934,2385.868221,33.286690,-30.262677,236.648393,0.699477,0.027398,0.083505,-0.709232,0.003321,0.005683,0.000000
6.000000,148.911853,-113.958312,2524.879848,32.974559,-29.626666,226.789546,0.699364,0.028570,0.084027,-0.709236,-0.000583,0.003005,0.000000
6.600000,168.612552,-131.556309,2658.098743,32.698521,-29.043744,217.339391,0.699245,0.029635,0.084867,-0.709209,-0.000445,0.003770,0.000000
7.200000,188.156900,-148.820119,2785.761557,32.452939,-28.511312,208.261354,0.699110,0.030825,0.085829,-0.709176,-0.000034,0.004823,0.000000
7.800000,207.561771,-165.778385,2908.078042,32.233423,-28.023912,199.511692,0.698960,0.032109,0.086918,-0.709134,0.000033,0.005539,0.000000
8.400000,226.841904,-182.456481,3025.233930,32.036815,-27.576450,191.053630,0.698796,0.033479,0.088147,-0.709081,-0.000057,0.006136,0.000000
9.000000,246.010068,-198.876546,3137.394265,31.860017,-27.163413,182.854830,0.698603,0.035006,0.089683,-0.709004,-0.000262,0.007117,0.000000
9.600000,265.077537,-215.058496,3244.706246,31.700814,-26.781670,174.888502,0.698393,0.036622,0.091384,-0.708913,-0.000469,0.008107,0.000000
10.200000,284.054231,-231.020112,3347.301922,31.557139,-26.427846,167.129623,0.698163,0.038332,0.093265,-0.708804,-0.000621,0.009191,0.000000
10.800000,302.948849,-246.777235,3445.298890,31.427134,-26.099399,159.556530,0.697910,0.040143,0.095349,-0.708676,-0.000762,0.009975,0.000000
11.400000,321.769161,-262.344218,3538.803500,31.309269,-25.794214,152.152352,0.697627,0.042102,0.097686,-0.708522,-0.001061,0.010449,0.000000
12.000000,340.522152,-277.734294,3627.912537,31.202362,-25.509755,144.902198,0.697310,0.044235,0.100297,-0.708340,-0.001451,0.011559,0.000000
12.600000,359.213731,-292.959389,3712.714218,31.104609,-25.243699,137.792271,0.696950,0.046506,0.103380,-0.708105,-0.002286,0.013617,0.000000
13.200000,377.849575,-308.030650,3793.288697,31.015941,-24.996255,130.809793,0.696548,0.048965,0.106725,-0.707839,-0.002564,0.014519,0.000000
13.800000,396.434442,-322.958071,3869.709369,30.935057,-24.764809,123.944327,0.696086,0.051661,0.110565,-0.707512,-0.002859,0.016010,0.000000
14.400000,414.972962,-337.751414,3942.043324,30.861011,-24.548537,117.186037,0.695569,0.054567,0.114736,-0.707138,-0.003603,0.017946,0.000000
15.000000,433.469041,-352.419252,4010.352204,30.793710,-24.346775,110.525830,0.694967,0.057785,0.119501,-0.706684,-0.003947,0.019702,0.000000
15.600000,451.926484,-366.970115,4074.692339,30.731942,-24.158057,103.955696,0.694282,0.061294,0.124758,-0.706154,-0.004843,0.022241,0.000000
16.200000,470.348511,-381.411489,4135.115480,30.675732,-23.982015,97.467906,0.693477,0.065207,0.130769,-0.705507,-0.005482,0.024819,0.000000
16.800000,488.738290,-395.750860,4191.668903,30.624227,-23.817651,91.055586,0.692540,0.069533,0.137477,-0.704738,-0.006460,0.027948,0.000000
17.400000,507.098452,-409.994800,4244.395994,30.577072,-23.663997,84.712339,0.691423,0.074390,0.145187,-0.703792,-0.007629,0.031918,0.000000
18.000000,525.431378,-424.149843,4293.336299,30.532746,-23.521245,78.431936,0.690101,0.079768,0.154006,-0.702625,-0.010054,0.035818,0.000000
18.600000,543.738355,-438.222151,4338.525826,30.491470,-23.387812,72.208925,0.688564,0.085410,0.164369,-0.701121,-0.012720,0.041075,0.000000
19.200000,562.022171,-452.216877,4379.997423,30.455104,-23.262720,66.037996,0.686635,0.092072,0.176289,-0.699270,-0.013403,0.048108,0.000000
19.800000,580.284781,-466.139148,4417.780885,30.420408,-23.146234,59.914398,0.684199,0.099972,0.190009,-0.696977,-0.016039,0.055970,0.000000
20.400000,598.527033,-479.993860,4451.903309,30.387552,-23.037282,53.833845,0.681161,0.108934,0.206175,-0.694008,-0.019944,0.065664,0.000000
21.000000,616.750443,-493.785176,4482.389294,30.357614,-22.934798,47.792279,0.677269,0.119372,0.225301,-0.690143,-0.023624,0.078148,0.000000
21.600000,634.956618,-507.516808,4509.261097,30.329913,-22.838265,41.785995,0.672154,0.131851,0.247939,-0.685093,-0.027922,0.093756,0.000000
22.200000,653.146609,-521.192174,4532.538895,30.303571,-22.747132,35.811758,0.665354,0.146769,0.274906,-0.678374,-0.033864,0.113100,0.000000
22.800000,671.321137,-534.814311,4552.241068,30.278386,-22.660728,29.866824,0.656218,0.164526,0.307238,-0.669263,-0.041680,0.137230,0.000000
23.400000,689.480935,-548.385901,4568.384493,30.254501,-22.578597,23.948933,0.643782,0.185670,0.346048,-0.656748,-0.051316,0.167290,0.000000
24.000000,707.626827,-561.909506,4580.984834,30.232059,-22.500862,18.056271,0.626656,0.210821,0.392409,-0.639424,-0.062898,0.204169,0.000000
24.600000,725.759737,-575.388017,4590.056748,30.211281,-22.428535,12.187240,0.602947,0.240460,0.447131,-0.615382,-0.076601,0.248168,0.000000
25.200000,743.880800,-588.825265,4595.613819,30.192688,-22.363800,6.339769,0.570259,0.274655,0.510318,-0.582177,-0.092241,0.298297,0.000000
25.800000,761.991567,-602.226740,4597.668801,30.177105,-22.309832,0.509567,0.525961,0.312659,0.580623,-0.537099,-0.108735,0.350750,0.000000
26.400000,780.094061,-615.599705,4596.226324,30.165145,-22.268906,-5.313335,0.468120,0.352399,0.654258,-0.478127,-0.123061,0.395711,0.000000
27.000000,798.190158,-628.951006,4591.289279,30.157080,-22.242121,-11.153773,0.397750,0.390093,0.724266,-0.406226,-0.129018,0.413131,0.000000
27.600000,816.202019,-642.012051,4583.101262,29.525412,-20.061292,-14.893523,0.352881,0.409428,0.760276,-0.360290,-0.124819,0.398391,0.000000
28.200000,833.531746,-652.718916,4573.930149,28.303737,-15.848685,-15.707860,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
28.800000,850.225445,-661.235578,4564.229964,27.380209,-12.673550,-16.634026,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
29.400000,866.425685,-668.058619,4553.968241,26.646147,-10.159197,-17.566599,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
30.000000,882.226615,-673.516869,4543.161372,26.041909,-8.099089,-18.443563,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
30.600000,897.694897,-677.843995,4531.854098,25.533011,-6.373872,-19.230714,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
31.200000,912.880949,-681.217436,4520.105590,25.098132,-4.909706,-19.912801,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
31.800000,927.824672,-683.778179,4507.980211,24.723410,-3.658478,-20.487568,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
32.400000,942.559093,-685.643300,4495.540882,24.398954,-2.585723,-20.960736,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
33.000000,957.111987,-686.911544,4482.845576,24.117222,-1.665022,-21.342699,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
33.600000,971.507117,-687.667554,4469.945436,23.872113,-0.874887,-21.645799,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
34.200000,985.764853,-687.984005,4456.883991,23.658527,-0.197277,-21.882635,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
34.800000,999.902770,-687.923654,4443.697341,23.472046,0.383500,-22.064937,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
35.400000,1013.935976,-687.540496,4430.415021,23.308839,0.881078,-22.203175,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
36.000000,1027.877393,-686.880720,4417.060686,23.165587,1.307306,-22.306300,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
36.600000,1041.738114,-685.984006,4403.653120,23.039397,1.672520,-22.381796,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
37.200000,1055.527606,-684.884203,4390.206979,22.927765,1.985669,-22.435707,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
37.800000,1069.253940,-683.610169,4376.733694,22.828534,2.254477,-22.472901,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
38.400000,1082.923969,-682.186415,4363.242085,22.739853,2.485570,-22.497233,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
39.000000,1096.543562,-680.633916,4349.738980,22.660124,2.684669,-22.511750,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
39.600000,1110.117723,-678.970546,4336.229612,22.587979,2.856680,-22.518824,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
40.200000,1123.650470,-677.210668,4322.717551,22.522304,3.005577,-22.520112,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
40.800000,1137.145488,-675.367441,4309.205888,22.462073,3.135007,-22.517062,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
41.400000,1150.605758,-673.451477,4295.696995,22.406488,3.247922,-22.510797,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
42.000000,1164.033960,-671.472307,4282.192903,22.354827,3.346975,-22.502283,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
42.600000,1177.432183,-669.437453,4268.694803,22.306435,3.434248,-22.492084,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
43.200000,1190.802175,-667.353397,4255.203467,22.260642,3.511511,-22.480554,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
43.800000,1204.144958,-665.225669,4241.719441,22.216134,3.580030,-22.467785,0.352879,0.409429,0.760277,-0.360288,-0.124819,0.398389,0.000000
