# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,4.053925,-0.002683,1493.881678,14.284818,-0.226840,78.434639,0.704011,-0.046602,0.065284,-0.705644,0.100871,0.168607,0.000000
1.200000,16.538722,-2.098832,1568.081933,26.206319,-8.542966,168.353496,0.701593,-0.000131,0.077758,-0.708321,-0.068347,-0.118716,0.000000
1.800000,35.530633,-9.714456,1694.363265,36.618740,-16.766302,249.988744,0.701969,-0.003886,0.074984,-0.708238,-0.039430,-0.078706,0.000000
2.400000,57.973185,-20.126673,1846.504850,37.259278,-17.180719,249.101442,0.702107,-0.004110,0.072737,-0.708335,0.019008,0.016573,0.000000
3.000000,80.184929,-30.288546,1992.795740,36.786597,-16.694147,238.610493,0.701838,0.001298,0.072594,-0.708626,0.004985,0.018304,0.000000
3.600000,102.125732,-40.177818,2132.921458,36.358124,-16.267671,228.546536,0.701800,0.001687,0.072966,-0.708625,-0.004502,-0.002705,0.000000
4.200000,123.827563,-49.815453,2267.139877,35.983926,-15.869050,218.918138,0.701776,0.001954,0.073149,-0.708629,-0.002295,-0.003115,0.000000
4.800000,145.316972,-59.224380,2395.702079,35.650848,-15.504955,209.683738,0.701729,0.002528,0.073471,-0.708640,-0.000566,-0.000269,0.000000
5.400000,166.616616,-68.425646,2518.829858,35.351016,-15.173948,200.796461,0.701669,0.003166,0.073994,-0.708643,-0.001820,0.001579,0.000000
6.000000,187.745341,-77.437629,2636.719317,35.081327,-14.872276,192.216481,0.701598,0.003680,0.074842,-0.708622,-0.001660,0.002351,0.000000
6.600000,208.720019,-86.276553,2749.544245,34.837487,-14.596071,183.909604,0.701518,0.004220,0.075813,-0.708594,-0.001623,0.002996,0.000000
7.200000,229.555292,-94.956844,2857.459866,34.616667,-14.342562,175.847782,0.701430,0.004772,0.076920,-0.708559,-0.001610,0.003754,0.000000
7.800000,250.264135,-103.491395,2960.605114,34.416046,-14.109211,168.003890,0.701333,0.005331,0.078176,-0.708513,-0.001685,0.004572,0.000000
8.400000,270.857966,-111.891601,3059.103639,34.233099,-13.893694,160.355613,0.701225,0.005905,0.079607,-0.708457,-0.002136,0.005648,0.000000
9.000000,291.346861,-120.167227,3153.067305,34.065985,-13.694637,152.884735,0.701087,0.006609,0.081400,-0.708383,-0.002725,0.005691,0.000000
9.600000,311.740043,-128.327655,3242.597650,33.913347,-13.509325,145.575457,0.700934,0.007372,0.083375,-0.708298,-0.003367,0.006903,0.000000
10.200000,332.045653,-136.381325,3327.787249,33.774118,-13.337951,138.413402,0.700767,0.008115,0.085560,-0.708194,-0.003546,0.007514,0.000000
10.800000,352.271190,-144.335705,3408.720639,33.646319,-13.178937,131.385972,0.700569,0.008963,0.088089,-0.708069,-0.004353,0.008039,0.000000
11.400000,372.423485,-152.198137,3485.475020,33.529602,-13.030824,124.481644,0.700351,0.009839,0.090859,-0.707923,-0.004881,0.009391,0.000000
12.000000,392.508621,-159.974989,3558.121083,33.422514,-12.893821,117.689860,0.700097,0.010789,0.094047,-0.707744,-0.005698,0.010042,0.000000
12.600000,412.532322,-167.672496,3626.723457,33.324483,-12.765973,111.001226,0.699807,0.011810,0.097592,-0.707534,-0.006527,0.011688,0.000000
13.200000,432.499386,-175.295885,3691.341395,33.233644,-12.646779,104.406868,0.699456,0.012934,0.101835,-0.707264,-0.008385,0.013606,0.000000
13.800000,452.414480,-182.850445,3752.028843,33.151219,-12.536420,97.898277,0.699046,0.014145,0.106656,-0.706936,-0.008873,0.014938,0.000000
14.400000,472.281950,-190.340990,3808.835143,33.074600,-12.433229,91.468603,0.698563,0.015505,0.112080,-0.706546,-0.010795,0.017263,0.000000
15.000000,492.105344,-197.771824,3861.805529,33.004524,-12.337453,85.110766,0.697982,0.016973,0.118411,-0.706053,-0.012333,0.019588,0.000000
15.600000,511.888489,-205.147252,3910.981192,32.940054,-12.248304,78.818582,0.697286,0.018649,0.125588,-0.705458,-0.014283,0.022499,0.000000
16.200000,531.634353,-212.470987,3956.399787,32.880328,-12.165152,72.586204,0.696431,0.020519,0.133989,-0.704705,-0.017094,0.026247,0.000000
16.800000,551.345882,-219.746610,3998.095461,32.825547,-12.087853,66.407965,0.695369,0.022639,0.143825,-0.703749,-0.020029,0.030588,0.000000
17.400000,571.025813,-226.977430,4036.099181,32.774827,-12.015674,60.278898,0.694034,0.025097,0.155357,-0.702531,-0.023864,0.036117,0.000000
18.000000,590.676367,-234.166328,4070.439031,32.727576,-11.948044,54.194291,0.692320,0.027948,0.169114,-0.700936,-0.028943,0.043210,0.000000
18.600000,610.299555,-241.315906,4101.140323,32.683563,-11.884517,48.149651,0.690076,0.031291,0.185681,-0.698812,-0.035241,0.052154,0.000000
19.200000,629.897179,-248.428433,4128.225798,32.642239,-11.824413,42.140939,0.687081,0.035280,0.205764,-0.695941,-0.043250,0.063637,0.000000
19.800000,649.470637,-255.505724,4151.715921,32.602895,-11.766927,36.164579,0.682995,0.040101,0.230361,-0.691982,-0.053752,0.078614,0.000000
20.400000,669.020927,-262.549112,4171.629143,32.564917,-11.711273,30.217464,0.677291,0.045979,0.260790,-0.686399,-0.067549,0.098208,0.000000
21.000000,688.548708,-269.559474,4187.982227,32.527789,-11.656736,24.297094,0.669155,0.053204,0.298689,-0.678362,-0.085558,0.123769,0.000000
21.600000,708.054368,-276.537320,4200.790658,32.491146,-11.602841,18.401755,0.657325,0.062128,0.345993,-0.666590,-0.108881,0.156865,0.000000
22.200000,727.538180,-283.483028,4210.069187,32.455008,-11.549685,12.530709,0.639866,0.073125,0.404800,-0.649113,-0.138703,0.199149,0.000000
22.800000,747.000613,-290.397293,4215.832493,32.420065,-11.498310,6.684550,0.613876,0.086537,0.477023,-0.622978,-0.176246,0.252355,0.000000
23.400000,766.442849,-297.281888,4218.096735,32.388108,-11.451433,0.865836,0.575106,0.102557,0.563776,-0.583848,-0.222988,0.318498,0.000000
24.000000,785.867785,-304.141174,4216.877272,32.363504,-11.415580,-4.922391,0.517566,0.121008,0.664229,-0.525602,-0.279832,0.398748,0.000000
24.600000,805.282115,-310.985160,4212.193446,32.358858,-11.409412,-10.701592,0.433950,0.140864,0.772941,-0.440743,-0.341237,0.485058,0.000000
25.200000,824.629945,-317.732345,4204.206747,31.740999,-10.506134,-14.902304,0.363457,0.153320,0.841526,-0.369066,-0.372798,0.528975,0.000000
25.800000,843.192699,-323.331870,4194.913523,30.191912,-8.243348,-16.064310,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
26.400000,860.915608,-327.706372,4184.947251,28.923459,-6.396193,-17.138804,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
27.000000,877.941307,-331.067408,4174.370558,27.857466,-4.849829,-18.095309,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
27.600000,894.375863,-333.572815,4163.259104,26.947557,-3.536124,-18.920736,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
28.200000,910.303571,-335.348431,4151.692069,26.163778,-2.411015,-19.614532,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
28.800000,925.793585,-336.497793,4139.746312,25.485560,-1.444153,-20.184860,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
29.400000,940.904344,-337.108601,4127.492319,24.897598,-0.612861,-20.644893,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
30.000000,955.686222,-337.256571,4114.991652,24.387393,0.101469,-21.009745,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
30.600000,970.182652,-337.007071,4102.296744,23.944418,0.714570,-21.294761,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
31.200000,984.431151,-336.416609,4089.451146,23.559542,1.240130,-21.514304,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
31.800000,998.464134,-335.534037,4076.490240,23.224749,1.690196,-21.681069,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
32.400000,1012.309464,-334.401360,4063.442305,22.933009,2.075352,-21.805875,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
33.000000,1025.991197,-333.054851,4050.329914,22.678134,2.404919,-21.897771,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
33.600000,1039.529825,-331.525409,4037.170637,22.454760,2.686987,-21.964050,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
34.200000,1052.942573,-329.839004,4023.977578,22.258288,2.928496,-22.010414,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
34.800000,1066.244533,-328.018395,4010.761404,22.084652,3.135581,-22.041571,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
35.400000,1079.448224,-326.082445,3997.529954,21.930441,3.313389,-22.061043,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
36.000000,1092.564459,-324.047451,3984.289483,21.792692,3.466394,-22.071685,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
36.600000,1105.602331,-321.927106,3971.044691,21.668893,3.598388,-22.075696,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
37.200000,1118.569555,-319.733034,3957.799127,21.556905,3.712600,-22.074742,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
37.800000,1131.472668,-317.475072,3944.555373,21.454907,3.811779,-22.070048,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
38.400000,1144.317164,-315.161486,3931.315348,21.361364,3.898240,-22.062529,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
39.000000,1157.107774,-312.799392,3918.080506,21.274954,3.973982,-22.052886,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
39.600000,1169.848371,-310.394605,3904.851917,21.194591,4.040638,-22.041643,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
40.200000,1182.542330,-307.952195,3891.630433,21.119331,4.099639,-22.029224,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
40.800000,1195.192440,-305.476344,3878.416681,21.048391,4.152161,-22.015946,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
41.400000,1207.801119,-302.970678,3865.211147,20.981095,4.199227,-22.002056,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
42.000000,1220.370364,-300.438184,3852.014143,20.916884,4.241680,-21.987717,0.363455,0.153321,0.841528,-0.369063,-0.372799,0.528976,0.000000
