# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), Ax (m/s2), Ay (m/s2), Az (m/s2), α1 (rad/s2), α2 (rad/s2), α3 (rad/s2), R1 (N), R2 (N), R3 (N), M1 (Nm), M2 (Nm), Aerodynamic Spin Moment (N m), Pressure (Pa), Density (kg/m³), Dynamic Viscosity (Pa s), Speed of Sound (m/s), Wind Velocity X (East) (m/s), Wind Velocity Y (North) (m/s), Speed - Velocity Magnitude (m/s), Acceleration Magnitude (m/s²), (((Vx (m/s)**2) + (Vy (m/s)**2))**0.5), Path Angle (°), Latitude (°), Longitude (°), (((Vx (m/s)**2) + (Vy (m/s)**2))**0.5), Spin Angle - φ (°), Dynamic Pressure (Pa), Aerodynamic Lift Force (N), Aerodynamic Drag Force (N), Rotational Kinetic Energy (J), Kinetic Energy (J), ((Scalar*9.80665)*Z (m)), Total Mechanical Energy (J), Thrust Power (W), Drag Power (W)
0.0,0.0,-1154.954,0.0,0.0,-36.80948,-173.5187,-0.010603,-0.998912,-0.700906,-0.709726,-1.671927,-1.052629,-1,-3.881845,-21.73944,-14.32675,-12.19129,-11.12717,-1,-143.0038,-141.8487,-108.0632,-201.2599,-207.9821,-1,79929.8,0.928166,-0.999982,346.2207,-6,-5.001745,0,0,0,-88.99824,32.97987,-106.975,0,-106.9204,0,-4.23137,0,0,0,0,0,-2459.322,-21142.7
41.4,2423.21,1227.93,1956.066,82.30545,39.46989,193.3947,0.709624,0.636166,0.997979,-0.000588,1.013179,1.180645,1,41.33484,19.57015,103.8859,11.51678,10.09734,1,146.5629,147.3049,0,209.0879,202.9795,1,101325,1.176613,1.000018,348.2207,6,5.000552,195.8036,104.6531,88.62411,88.40604,33.00129,-106.9349,88.62411,125.6892,22097.19,199.8168,108.0632,13.38536,428217,422014,503725.1,392872.1,0
