# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.261159,0.000548,1478.535179,5.507799,0.007894,29.975419,0.704388,-0.061548,0.061947,-0.704423,-0.005572,0.009026,0.000000
1.100000,6.371897,-0.033604,1505.201719,13.254123,-0.275115,67.381256,0.703253,-0.060347,0.074300,-0.704466,-0.058123,0.059706,0.000000
1.650000,16.110817,-0.561277,1552.711707,22.446251,-1.872195,105.225221,0.700998,-0.063839,0.096607,-0.703700,-0.043803,0.011553,0.000000
2.200000,31.173907,-2.134838,1620.605581,32.175239,-3.736362,141.288836,0.701335,-0.065162,0.093975,-0.703599,0.007129,0.012484,0.000000
2.750000,51.360673,-4.689998,1707.588456,41.276518,-5.671528,174.539717,0.700261,-0.065196,0.103294,-0.703359,-0.000921,-0.005681,0.000000
3.300000,76.335711,-8.322566,1811.469953,48.378774,-7.306285,198.399401,0.699759,-0.064334,0.107261,-0.703344,-0.017266,0.011159,0.000000
3.850000,103.279092,-12.423319,1920.440684,49.167112,-7.495461,196.186719,0.699243,-0.063723,0.111285,-0.703288,-0.018518,0.016313,0.000000
4.400000,130.174666,-16.503216,2026.278614,48.622066,-7.331056,188.677527,0.698681,-0.063209,0.115595,-0.703198,-0.017291,0.018308,0.000000
4.950000,156.775877,-20.494702,2128.018275,48.111009,-7.178484,181.317137,0.698345,-0.063441,0.118282,-0.703064,-0.008252,0.006518,0.000000
5.500000,183.103042,-24.400131,2225.759704,47.633428,-7.028165,174.132566,0.697939,-0.063768,0.121495,-0.702890,-0.005238,0.002979,0.000000
6.050000,209.175807,-28.223660,2319.593907,47.185557,-6.880658,167.106383,0.697505,-0.064187,0.124874,-0.702690,-0.008228,0.005705,0.000000
6.600000,235.011882,-31.969132,2409.603416,46.767910,-6.739373,160.224212,0.697093,-0.064712,0.128074,-0.702475,-0.012030,0.009109,0.000000
7.150000,260.626928,-35.639523,2495.864326,46.380775,-6.606946,153.473561,0.696643,-0.065335,0.131523,-0.702227,-0.011688,0.008084,0.000000
7.700000,286.035493,-39.237842,2578.446713,46.018996,-6.479767,146.845230,0.696104,-0.066063,0.135563,-0.701925,-0.011894,0.007644,0.000000
8.250000,311.250333,-42.770566,2657.415017,45.673164,-6.372237,140.330240,0.695705,-0.068507,0.139156,-0.701382,-0.021087,-0.006243,0.000000
8.800000,336.282365,-46.244137,2732.828636,45.355106,-6.260429,133.917855,0.695361,-0.072117,0.142639,-0.700661,-0.017130,0.004751,0.000000
9.350000,361.142481,-49.662604,2804.742397,45.049674,-6.169801,127.601864,0.694960,-0.076196,0.146541,-0.699822,-0.022115,-0.002108,0.000000
9.900000,385.841132,-53.030304,2873.206870,44.765148,-6.079941,121.374266,0.694425,-0.079877,0.150990,-0.698997,-0.022409,0.002361,0.000000
10.450000,410.386700,-56.353151,2938.269174,44.495052,-6.002669,115.228961,0.693868,-0.084583,0.155721,-0.697957,-0.025416,0.000372,0.000000
11.000000,434.788773,-59.633811,2999.972663,44.241615,-5.929304,109.159668,0.693146,-0.089031,0.161133,-0.696892,-0.027231,0.002658,0.000000
11.550000,459.054926,-62.877162,3058.357744,44.001723,-5.864980,103.160936,0.692341,-0.094321,0.167019,-0.695609,-0.030669,0.001529,0.000000
12.100000,483.193421,-66.085813,3113.461620,43.776627,-5.804126,97.227298,0.691357,-0.099775,0.173633,-0.694206,-0.033092,0.003812,0.000000
12.650000,507.211370,-69.263173,3165.318872,43.563542,-5.750711,91.354174,0.690195,-0.105840,0.181003,-0.692580,-0.037455,0.003065,0.000000
13.200000,531.115565,-72.412301,3213.961446,43.362269,-5.701834,85.536982,0.688827,-0.112689,0.189201,-0.690668,-0.042540,0.003465,0.000000
13.750000,554.911852,-75.536180,3259.418976,43.171912,-5.658165,79.771188,0.687188,-0.120729,0.198478,-0.688334,-0.048319,0.003451,0.000000
14.300000,578.606939,-78.636744,3301.718310,42.993725,-5.617247,74.052166,0.685206,-0.129372,0.208831,-0.685672,-0.052559,0.005564,0.000000
14.850000,602.206530,-81.716037,3340.884461,42.824399,-5.580964,68.377248,0.682782,-0.138745,0.220508,-0.682595,-0.059810,0.006432,0.000000
15.400000,625.715546,-84.776430,3376.940616,42.664648,-5.548126,62.742365,0.679824,-0.149442,0.233748,-0.678873,-0.067899,0.007447,0.000000
15.950000,649.139424,-87.819390,3409.907746,42.514567,-5.517604,57.143974,0.676186,-0.161279,0.248718,-0.674463,-0.076218,0.009613,0.000000
16.500000,672.483065,-90.846312,3439.805213,42.372684,-5.489878,51.579524,0.671679,-0.174351,0.265713,-0.669213,-0.086662,0.011774,0.000000
17.050000,695.750783,-93.858746,3466.650929,42.238497,-5.464800,46.046195,0.666068,-0.189095,0.285077,-0.662818,-0.099408,0.013852,0.000000
17.600000,718.946834,-96.857939,3490.461192,42.112050,-5.441630,40.541058,0.659053,-0.205755,0.307132,-0.654969,-0.113843,0.016573,0.000000
18.150000,742.075386,-99.844830,3511.250809,41.992953,-5.420058,35.061656,0.650238,-0.224430,0.332207,-0.645337,-0.130241,0.020046,0.000000
18.700000,765.140340,-102.820295,3529.033339,41.880722,-5.400084,29.605848,0.639132,-0.245289,0.360633,-0.633472,-0.149122,0.024020,0.000000
19.250000,788.145402,-105.785206,3543.821176,41.775161,-5.381656,24.171492,0.625142,-0.268537,0.392671,-0.618786,-0.170502,0.028369,0.000000
19.800000,811.094258,-108.740369,3555.625491,41.676381,-5.364600,18.756268,0.607586,-0.294245,0.428399,-0.600612,-0.193721,0.033122,0.000000
20.350000,833.990702,-111.686487,3564.456108,41.584609,-5.348738,13.357581,0.585758,-0.322216,0.467591,-0.578297,-0.217482,0.038224,0.000000
20.900000,856.838628,-114.624181,3570.321202,41.499947,-5.333960,7.972368,0.559056,-0.351910,0.509571,-0.551328,-0.239693,0.043349,0.000000
21.450000,879.641860,-117.554019,3573.226678,41.421979,-5.320155,2.596867,0.527226,-0.382387,0.553074,-0.519549,-0.257172,0.047851,0.000000
22.000000,902.403730,-120.476475,3573.177334,41.349191,-5.307050,-2.773307,0.490714,-0.412297,0.596209,-0.483485,-0.265664,0.050849,0.000000
22.550000,925.126146,-123.391778,3570.175651,41.263998,-5.291594,-8.133870,0.451049,-0.439978,0.636584,-0.444706,-0.260834,0.051361,0.000000
23.100000,947.808842,-126.299834,3564.221088,41.155377,-5.271955,-13.482685,0.410816,-0.463872,0.671887,-0.405763,-0.240431,0.048735,0.000000
23.650000,968.990717,-128.940733,3556.223755,34.668368,-4.116055,-14.685112,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
24.200000,986.346025,-130.896763,3548.042232,28.799745,-3.058829,-15.131552,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
24.750000,1000.970374,-132.357318,3539.528439,24.586665,-2.287941,-15.858119,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
25.300000,1013.572129,-133.444492,3530.576680,21.369481,-1.687828,-16.704751,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
25.850000,1024.594307,-134.233777,3521.148549,18.799317,-1.197034,-17.578123,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
26.400000,1034.333577,-134.774815,3511.246386,16.679657,-0.780719,-18.421190,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
26.950000,1043.002691,-135.102332,3500.897190,14.893171,-0.417973,-19.199525,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
27.500000,1050.763357,-135.241949,3490.142253,13.366053,-0.095641,-19.894485,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
28.050000,1057.743929,-135.213361,3479.029894,12.049912,0.194830,-20.498805,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
28.600000,1064.050619,-135.032382,3467.610122,10.910699,0.459336,-21.012950,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
29.150000,1069.773450,-134.712065,3455.931223,9.922935,0.702145,-21.442385,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
29.700000,1074.989822,-134.263387,3444.037571,9.066452,0.926503,-21.795442,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
30.250000,1079.767403,-133.695794,3431.968554,8.324203,1.135047,-22.081623,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
30.800000,1084.164852,-133.017358,3419.758230,7.681731,1.329928,-22.310668,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
31.350000,1088.233381,-132.235061,3407.435485,7.126406,1.512965,-22.491829,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
31.900000,1092.017815,-131.354979,3395.024357,6.647036,1.685736,-22.633450,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
32.450000,1095.557227,-130.382384,3382.544528,6.233733,1.849607,-22.742803,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
33.000000,1098.885472,-129.321832,3370.011986,5.877797,2.005763,-22.826106,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
33.550000,1102.031951,-128.177274,3357.439599,5.571566,2.155240,-22.888568,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
34.100000,1105.022076,-126.952127,3344.837584,5.308332,2.298936,-22.934448,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
34.650000,1107.877947,-125.649364,3332.214118,5.082199,2.437639,-22.967236,0.401763,-0.468737,0.679141,-0.397055,-0.233679,0.047693,0.000000
