id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity
10,24,193.89935103481693,Cesaroni_M1400,6258.825000000001,4.47,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3979951933947068,21.943181210303514,21.952380952380956,23.452380952380956,80.80952380952381,82.30952380952381,193.89935103481693,7,770.9641220804727,-222.76551371419006,3558.1636907863135,2331.326719398846,835.3716592278669,-6.689673132544225
11,25,184.3408857319346,Cesaroni_M1400,6258.825000000001,4.47,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4056937591561277,21.36653370474401,21.371428571428574,22.871428571428574,73.61904761904762,75.11904761904762,184.3408857319346,7,728.0603709781558,-216.72033785805414,3426.703557191627,2153.6218950147454,740.069716575279,-6.827656185194876
12,26,175.5521046719577,Cesaroni_M1400,6258.825000000001,4.47,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4131573597224616,20.80446606195253,20.80952380952381,22.30952380952381,67.05714285714286,68.55714285714286,175.5521046719577,7,687.718734172857,-210.32538977416053,3304.348172213493,1992.742179827241,656.5805703844195,-6.96289875872052
13,21,246.17850866425073,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3423899285449659,25.15674581742032,25.161904761904765,26.661904761904765,124.96190476190478,126.46190476190478,246.17850866425073,7,1039.813929004214,-261.2251696495024,4392.252774533026,3484.338826490445,1474.1506936539834,-6.257541886517222
14,22,233.10670798164307,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.34989974974994015,24.569748822339886,24.571428571428573,26.071428571428573,114.78095238095239,116.28095238095239,233.10670798164307,7,986.3260620428741,-259.02564026308266,4219.213107422668,3212.8477121365604,1302.9753421380829,-6.404826479546266
15,23,221.09215022761694,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3572534937483126,23.988533087214638,23.990476190476194,25.490476190476194,105.45714285714287,106.95714285714287,221.09215022761694,7,935.560112762005,-255.65576649351604,4056.8783998234735,2968.4220551239387,1154.6108214040764,-6.548796148243845
16,24,209.96439723046208,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3645148534167634,23.40858777164136,23.40952380952381,24.90952380952381,96.84761904761906,98.34761904761906,209.96439723046208,7,886.886328452705,-251.17463584757772,3903.2569316972817,2745.5404549636733,1023.8827739402041,-6.689679367456335
17,25,199.65718578747249,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.37169793028412307,22.83480956748648,22.83809523809524,24.33809523809524,88.92380952380954,90.42380952380954,199.65718578747249,7,840.5060804611691,-245.84015128661187,3758.600052010818,2542.6439115658286,908.774656097398,-6.827654469193104
18,26,190.1129244962048,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.37884119543199885,22.269228281345843,22.27619047619048,23.77619047619048,81.62857142857143,83.12857142857143,190.1129244962048,7,796.3912813020007,-239.86020279496185,3622.566759150767,2357.913836038825,807.5378906040454,-6.96289494490653
19,21,221.5164310268704,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4020723061903162,22.971654978014463,22.980952380952385,24.480952380952385,100.31428571428572,101.81428571428572,221.5164310268704,7,856.0016647098661,-204.0400417677049,3884.3824064300247,2803.886246981716,1160.9406172016966,-6.257537880708019
20,22,209.70694904453396,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4099736835489086,22.382998034391665,22.390476190476193,23.890476190476193,91.3809523809524,92.8809523809524,209.70694904453396,7,807.85041259927,-200.14321455407398,3732.8058339229597,2578.7000578823236,1028.8673432069102,-6.404826599164948
21,23,198.8135499217934,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4185439703151904,21.79671606970405,21.8,23.3,83.17142857142858,84.67142857142858,198.8135499217934,7,761.8424595217197,-195.32500995872155,3589.725146450064,2374.145531546854,913.2288793135118,-6.54880266816668
22,24,188.84218819408426,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4255281533396753,21.226014139104443,21.22857142857143,22.72857142857143,75.75238095238096,77.25238095238096,188.84218819408426,7,718.8827483410657,-190.09868581857884,3457.409110107117,2190.5071597808055,812.5128913622167,-6.689679657347447
23,25,179.66431481577536,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.43306409964917103,20.66493211310606,20.666666666666668,22.166666666666668,68.94285714285715,70.44285714285715,179.66431481577536,7,678.1512523636646,-184.46610616741182,3333.3295898520923,2023.5171329601717,723.9830923307504,-6.827653596457823
24,26,171.21891129796714,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.44067016758466976,20.11786542096248,20.123809523809527,21.623809523809527,62.72380952380953,64.22380952380954,171.21891129796714,7,639.8245380980102,-178.5718418433642,3217.7031688801476,1872.0766309974158,646.225162231893,-6.962900241744025
