id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity,temperature,E wind start,E wind end,N wind start,N wind end,Burn out time,Nozzle Distance,Propellant
1,20.0,40.51623861351289,Cesaroni_M1300,6420.952724999999,1.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,11.147277854111834,11.152380952380954,11.152381052380953,12.652380952380954,12.652381052380953,40.51623861351289,7,170.70795117821513,-1.1147207861634089e-05,1962.851243285133,493.38526570462216,-2.189739866995147e-05,-19.900594355282625,300.0,0,10,-2,0,1.0,-1.255,-0.85704
2,20.0,162.38716207779802,Cesaroni_M1300,6420.952724999999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,15.952355712666826,15.952380952380954,17.452380952380956,31.45714285714286,32.957142857142856,162.38716207779802,7,275.5409828566743,-3.2561810017545825e-06,2563.947534871815,1778.3079536480052,-7.4866809082466226e-06,-6.281190549322438,300.0,0,10,-2,0,2.0,-1.255,-0.85704
3,20.0,199.46239313619193,Cesaroni_M1300,6420.952724999999,3.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,20.238941299713716,20.24761904761905,21.74761904761905,68.52380952380953,70.02380952380953,199.46239313619193,7,395.7813383840603,3.9686971096911034e-05,3278.6606151137526,2238.812865832382,4.856386508050989e-05,-6.281190619027283,300.0,0,10,-2,0,3.0,-1.255,-0.85704
4,20.0,233.5490922755337,Cesaroni_M1300,6420.952724999999,4.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,23.684815414777983,23.685714285714287,25.185714285714287,102.60952380952382,104.10952380952382,233.5490922755337,7,507.36133588093276,9.43304965717399e-05,3977.508695784273,2666.92609587327,0.0001418285205378271,-6.281190619030814,300.0,0,10,-2,0,4.0,-1.255,-0.85704
5,20.0,251.9327784302026,Cesaroni_M1300,6420.952724999999,5.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.431161960582195,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.9327784302026,7,570.1405662733679,9.413109478555732e-05,4370.951835889501,2901.7458305112627,0.00011722844608117498,-6.281190619005057,300.0,0,10,-2,0,5.0,-1.255,-0.85704
6,20.0,251.9327784302026,Cesaroni_M1300,6420.952724999999,6.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.431161960582195,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.9327784302026,7,570.1405662733679,9.413109478555732e-05,4370.951835889501,2901.7458305112627,0.00011722844608117498,-6.281190619005057,300.0,0,10,-2,0,6.0,-1.255,-0.85704
7,20.0,22.761534052368273,Cesaroni_M1400,6258.825000000001,1.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.35821448885761176,7.89569721599799,7.904761904761905,7.904762004761905,9.404761904761905,9.404762004761904,22.761534052368273,7,87.94942947524031,1.535852111115906e-06,1668.5315371987388,244.10162960903517,-2.32453652735287e-06,-19.89770009382651,300.0,0,10,-2,0,1.0,-1.255,-0.85704
8,20.0,153.19946913569382,Cesaroni_M1400,6258.825000000001,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.35821448885761176,14.991506783787909,15.000000000000002,16.5,22.22857142857143,23.72857142857143,153.19946913569382,7,175.95459787724184,3.5576804172230838e-06,2390.836715208122,1566.1419889380206,-3.4412683675024325e-06,-6.281182711796612,300.0,0,10,-2,0,2.0,-1.255,-0.85704
9,20.0,201.24382963748155,Cesaroni_M1400,6258.825000000001,3.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.35821448885761176,20.622793057309238,20.62857142857143,22.12857142857143,70.30476190476192,71.80476190476192,201.24382963748155,7,271.9311592902641,8.36232805178369e-06,3312.287765092231,2094.8324655550664,9.444170063430306e-06,-6.281190619029322,300.0,0,10,-2,0,3.0,-1.255,-0.85704
10,20.0,240.0562136893229,Cesaroni_M1400,6258.825000000001,4.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.35821448885761176,24.430002064616986,24.43809523809524,25.93809523809524,109.11428571428573,110.61428571428573,240.0562136893229,7,340.5930820902656,1.750418167825851e-05,4115.864979031401,2517.7879844149256,2.1282975842837252e-05,-6.281190619040126,300.0,0,10,-2,0,4.0,-1.255,-0.85704
11,20.0,245.68822802201538,Cesaroni_M1400,6258.825000000001,5.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.35821448885761176,24.95584554217798,24.961904761904766,26.461904761904766,114.74285714285715,116.24285714285715,245.68822802201538,7,350.689457652332,1.586125000550718e-05,4236.59008327438,2579.6025495446643,1.5758237540155003e-05,-6.281190619053366,300.0,0,10,-2,0,5.0,-1.255,-0.85704
12,20.0,245.68822802201538,Cesaroni_M1400,6258.825000000001,6.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.35821448885761176,24.95584554217798,24.961904761904766,26.461904761904766,114.74285714285715,116.24285714285715,245.68822802201538,7,350.689457652332,1.586125000550718e-05,4236.59008327438,2579.6025495446643,1.5758237540155003e-05,-6.281190619053366,300.0,0,10,-2,0,6.0,-1.255,-0.85704
13,20.0,25.322433336850914,Cesaroni_M1540,6819.0,1.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32666112615287196,8.419838368094021,8.428571428571429,8.428571528571428,9.928571428571429,9.928571528571428,25.322433336850914,7,99.59691823839832,2.401724294503733e-06,1709.7798564779537,279.4231586192497,1.3798172349814625e-06,-19.899655077636456,300.0,0,10,-2,0,1.0,-1.255,-0.85704
14,20.0,161.3389697425303,Cesaroni_M1540,6819.0,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32666112615287196,15.982017001892727,15.990476190476192,17.490476190476194,30.40952380952381,31.90952380952381,161.3389697425303,7,200.63415392961875,-2.160303356742645e-05,2542.700163500284,1667.1449474698957,-3.1813238161164606e-05,-6.281190588758846,300.0,0,10,-2,0,2.0,-1.255,-0.85704
15,20.0,217.9036473650203,Cesaroni_M1540,6819.0,3.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32666112615287196,22.17581084028089,22.180952380952384,23.680952380952384,86.98095238095239,88.48095238095239,217.9036473650203,7,316.4667715686728,-6.946225498955034e-05,3654.024019767326,2296.185066361935,-8.660213484872955e-05,-6.281190618966294,300.0,0,10,-2,0,3.0,-1.255,-0.85704
16,20.0,260.1283770149367,Cesaroni_M1540,6819.0,4.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32666112615287196,26.0501751457144,26.05714285714286,27.55714285714286,129.20000000000002,130.70000000000002,260.1283770149367,7,394.3133068714974,-0.00010656345788182386,4557.00227308152,2762.4425308826326,-0.0001289761010362165,-6.281190618988183,300.0,0,10,-2,0,4.0,-1.255,-0.85704
17,20.0,264.81801842477824,Cesaroni_M1540,6819.0,5.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32666112615287196,26.463651981570337,26.46666666666667,27.96666666666667,133.8857142857143,135.3857142857143,264.81801842477824,7,403.0870843901811,-0.00010839589657008416,4660.9781550278785,2814.548250095139,-0.00012893533962797263,-6.281190619003182,300.0,0,10,-2,0,5.0,-1.255,-0.85704
18,20.0,264.81804077742805,Cesaroni_M1540,6819.0,6.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32666112615287196,26.463657614282567,26.46666666666667,27.96666666666667,133.8857142857143,135.3857142857143,264.81804077742805,7,403.085005572189,-0.00010843077458249395,4660.978212227492,2814.5454143382713,-0.00012900955970941624,-6.2811906190032785,300.0,0,10,-2,0,6.0,-1.255,-0.85704
19,20.0,23.07887786531729,Cesaroni_M1670,6026.35,1.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.38564564620494296,7.983094954672184,7.990476190476191,7.990476290476192,9.49047619047619,9.49047629047619,23.07887786531729,7,89.8667003152376,3.819060109246864e-06,1673.1360455560728,249.2053855217814,-4.327231392400695e-06,-19.89804781610495,300.0,0,10,-2,0,1.0,-1.255,-0.85704
20,20.0,162.75460062186775,Cesaroni_M1670,6026.35,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.38564564620494296,16.194931065589046,16.200000000000003,17.700000000000003,31.828571428571433,33.328571428571436,162.75460062186775,7,204.50557811336355,-2.136536072115768e-05,2568.3237893887026,1683.7704872617098,-3.142730775306567e-05,-6.281190618338761,300.0,0,10,-2,0,2.0,-1.255,-0.85704
21,20.0,222.45114356640707,Cesaroni_M1670,6026.35,3.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.38564564620494296,22.61866725409402,22.61904761904762,24.11904761904762,91.53333333333335,93.03333333333335,222.45114356640707,7,327.6448351027302,-2.588719963889721e-05,3748.1514814623397,2349.7745091071574,-3.420889619997876e-05,-6.281190618947156,300.0,0,10,-2,0,3.0,-1.255,-0.85704
22,20.0,238.66436451557246,Cesaroni_M1670,6026.35,4.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.38564564620494296,24.135627595478372,24.142857142857146,25.642857142857146,107.74285714285715,109.24285714285715,238.66436451557246,7,357.49044119438196,-1.8229500879733226e-05,4090.0837184200864,2528.378888624151,-2.392307774026238e-05,-6.281190618965085,300.0,0,10,-2,0,4.0,-1.255,-0.85704
23,20.0,238.6643816856889,Cesaroni_M1670,6026.35,5.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.38564564620494296,24.13562940432316,24.142857142857146,25.642857142857146,107.74285714285715,109.24285714285715,238.6643816856889,7,357.4910809431527,-1.8830172846184035e-05,4090.0837321762597,2528.379855999788,-2.2836955937685085e-05,-6.281190618965145,300.0,0,10,-2,0,5.0,-1.255,-0.85704
24,20.0,238.66364346519146,Cesaroni_M1670,6026.35,6.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.38564564620494296,24.135539145251983,24.142857142857146,25.642857142857146,107.74285714285715,109.24285714285715,238.66364346519146,7,357.4891695514017,-1.5992573410931122e-05,4090.0815893330578,2528.3712445633123,-1.6814938444606443e-05,-6.28119061896233,300.0,0,10,-2,0,6.0,-1.255,-0.85704
25,20.0,151.2192637665979,Cesaroni_M3100,6131.300424499999,1.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.24811007712019076,14.286180768002081,14.295238095238096,15.795238095238096,20.142857142857146,21.642857142857146,151.2192637665979,7,262.0319342887215,5.575968246217902e-07,2360.663558238457,1669.9722978369282,-2.2423039820948393e-06,-6.281190631239053,300.0,0,10,-2,0,1.0,-1.255,-0.85704
26,20.0,244.6768724875632,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.24811007712019076,23.919246374768054,23.923809523809528,25.423809523809528,113.74285714285715,115.24285714285715,244.6768724875632,7,558.2640380695284,-0.00022492035398921173,4233.63272868576,2833.964282392688,-0.0002620356890887888,-6.281190619010002,300.0,0,10,-2,0,2.0,-1.255,-0.85704
27,20.0,244.67687963761705,Cesaroni_M3100,6131.300424499999,3.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.24811007712019076,23.91925216182234,23.923809523809528,25.423809523809528,113.74285714285715,115.24285714285715,244.67687963761705,7,558.2644948486242,-0.00020717750763904865,4233.632715531726,2833.964794353364,-0.00023100121590211457,-6.281190619010025,300.0,0,10,-2,0,3.0,-1.255,-0.85704
28,20.0,244.6768396423548,Cesaroni_M3100,6131.300424499999,4.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.24811007712019076,23.91922522888229,23.923809523809528,25.423809523809528,113.74285714285715,115.24285714285715,244.6768396423548,7,558.2638775896233,-0.0001965782416886796,4233.6325543191815,2833.964351875082,-0.00021079871255900767,-6.28119061900986,300.0,0,10,-2,0,4.0,-1.255,-0.85704
29,20.0,244.67669528691135,Cesaroni_M3100,6131.300424499999,5.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.24811007712019076,23.91922517431869,23.923809523809528,25.423809523809528,113.74285714285715,115.24285714285715,244.67669528691135,7,558.2631286567199,-0.00018444782348786345,4233.631988285582,2833.9620125072925,-0.00021394387118600362,-6.281190619009324,300.0,0,10,-2,0,5.0,-1.255,-0.85704
