id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity
15,50,35.08320449541695,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.542463507562027,13.03247208811321,13.03809523809524,13.03809533809524,14.53809523809524,14.53809533809524,35.08320449541695,7,255.33059463199447,-104.74752298315586,2071.168584898442,463.3007036529314,-94.73347304937387,-30.603532070118796
16,50,35.08320449541695,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.542463507562027,13.03247208811321,13.03809523809524,13.03809533809524,14.53809523809524,14.53809533809524,35.08320449541695,7,255.33059463199447,-104.74752298315586,2071.168584898442,463.3007036529314,-94.73347304937387,-30.603532070118796
17,50,35.08320449541695,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.542463507562027,13.03247208811321,13.03809523809524,13.03809533809524,14.53809523809524,14.53809533809524,35.08320449541695,7,255.33059463199447,-104.74752298315586,2071.168584898442,463.3007036529314,-94.73347304937387,-30.603532070118796
18,50,35.08320449541695,Cesaroni_M1540,6819.0,4.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.542463507562027,13.03247208811321,13.03809523809524,13.03809533809524,14.53809523809524,14.53809533809524,35.08320449541695,7,255.33059463199447,-104.74752298315586,2071.168584898442,463.3007036529314,-94.73347304937387,-30.603532070118796
19,50,29.814586872668645,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6108395511264899,11.635309162610437,11.63809523809524,11.638095338095239,13.13809523809524,13.138095338095239,29.814586872668645,7,195.5084666387689,-69.26808844012237,1952.1111782688806,359.2832527822165,-63.57424464249574,-30.587507952130206
20,50,29.814586872668645,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6108395511264899,11.635309162610437,11.63809523809524,11.638095338095239,13.13809523809524,13.138095338095239,29.814586872668645,7,195.5084666387689,-69.26808844012237,1952.1111782688806,359.2832527822165,-63.57424464249574,-30.587507952130206
21,50,29.814586872668645,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6108395511264899,11.635309162610437,11.63809523809524,11.638095338095239,13.13809523809524,13.138095338095239,29.814586872668645,7,195.5084666387689,-69.26808844012237,1952.1111782688806,359.2832527822165,-63.57424464249574,-30.587507952130206
22,50,29.814586872668645,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6108395511264899,11.635309162610437,11.63809523809524,11.638095338095239,13.13809523809524,13.138095338095239,29.814586872668645,7,195.5084666387689,-69.26808844012237,1952.1111782688806,359.2832527822165,-63.57424464249574,-30.587507952130206
23,50,29.814586872668645,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6108395511264899,11.635309162610437,11.63809523809524,11.638095338095239,13.13809523809524,13.138095338095239,29.814586872668645,7,195.5084666387689,-69.26808844012237,1952.1111782688806,359.2832527822165,-63.57424464249574,-30.587507952130206
24,50,29.814586872668645,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6108395511264899,11.635309162610437,11.63809523809524,11.638095338095239,13.13809523809524,13.138095338095239,29.814586872668645,7,195.5084666387689,-69.26808844012237,1952.1111782688806,359.2832527822165,-63.57424464249574,-30.587507952130206
25,50,32.9801852408292,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.39931027987785994,11.777312299291488,11.780952380952382,11.780952480952381,13.280952380952382,13.280952480952381,32.9801852408292,7,208.85201135462393,-42.83285887972342,2048.5487589792983,390.20022707411624,-3.4207749811685613,-30.60336625295371
26,50,32.9801852408292,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.39931027987785994,11.777312299291488,11.780952380952382,11.780952480952381,13.280952380952382,13.280952480952381,32.9801852408292,7,208.85201135462393,-42.83285887972342,2048.5487589792983,390.20022707411624,-3.4207749811685613,-30.60336625295371
27,50,32.9801852408292,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.39931027987785994,11.777312299291488,11.780952380952382,11.780952480952381,13.280952380952382,13.280952480952381,32.9801852408292,7,208.85201135462393,-42.83285887972342,2048.5487589792983,390.20022707411624,-3.4207749811685613,-30.60336625295371
28,50,32.9801852408292,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.39931027987785994,11.777312299291488,11.780952380952382,11.780952480952381,13.280952380952382,13.280952480952381,32.9801852408292,7,208.85201135462393,-42.83285887972342,2048.5487589792983,390.20022707411624,-3.4207749811685613,-30.60336625295371
29,50,32.9801852408292,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.39931027987785994,11.777312299291488,11.780952380952382,11.780952480952381,13.280952380952382,13.280952480952381,32.9801852408292,7,208.85201135462393,-42.83285887972342,2048.5487589792983,390.20022707411624,-3.4207749811685613,-30.60336625295371
30,50,32.9801852408292,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.39931027987785994,11.777312299291488,11.780952380952382,11.780952480952381,13.280952380952382,13.280952480952381,32.9801852408292,7,208.85201135462393,-42.83285887972342,2048.5487589792983,390.20022707411624,-3.4207749811685613,-30.60336625295371
