# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.366593,0.000676,1479.105161,5.644359,0.008240,30.551066,0.704378,-0.061522,0.062061,-0.704425,-0.006659,0.010614,0.000000
1.100000,6.332291,-0.032529,1504.842561,12.459252,-0.253744,62.759130,0.703200,-0.060329,0.074851,-0.704462,-0.058662,0.059828,0.000000
1.650000,15.217586,-0.491534,1547.751228,20.036642,-1.604865,92.862371,0.700771,-0.063883,0.098654,-0.703639,-0.057116,0.021830,0.000000
2.200000,28.488910,-1.860912,1606.605692,28.157406,-3.293789,120.868087,0.700901,-0.067200,0.098316,-0.703247,0.020557,-0.008037,0.000000
2.750000,46.051939,-4.075112,1680.369281,35.652235,-4.843628,146.823993,0.699845,-0.065851,0.106897,-0.703174,-0.038860,0.023640,0.000000
3.300000,67.632311,-7.219262,1767.368163,42.661531,-6.531208,168.986556,0.699565,-0.066112,0.109221,-0.703072,-0.013880,0.024141,0.000000
3.850000,92.843294,-11.269166,1865.601951,48.663210,-8.121594,186.669018,0.698823,-0.066218,0.115099,-0.702862,-0.000017,0.007787,0.000000
4.400000,120.312020,-15.929559,1969.468136,50.761155,-8.709834,189.195610,0.698101,-0.065797,0.120497,-0.702714,-0.004513,0.007007,0.000000
4.950000,148.126180,-20.683974,2071.673388,50.314924,-8.565682,182.198968,0.697404,-0.065360,0.125557,-0.702561,-0.008571,0.005623,0.000000
5.500000,175.663353,-25.351014,2169.910667,49.821204,-8.401764,175.056149,0.697072,-0.065749,0.128101,-0.702395,-0.014260,0.012213,0.000000
6.050000,202.939572,-29.931643,2264.261559,49.365352,-8.250117,168.064210,0.696702,-0.066260,0.130917,-0.702195,-0.012204,0.010059,0.000000
