# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.109711,0.000323,1477.701623,4.843379,0.005686,26.416099,0.704398,-0.061575,0.061837,-0.704421,-0.004267,0.007040,0.000000
1.100000,5.631183,-0.024465,1501.181184,11.743331,-0.209083,59.306000,0.703386,-0.060397,0.072912,-0.704475,-0.053814,0.056910,0.000000
1.650000,14.252360,-0.452018,1542.986757,19.869112,-1.572333,92.569359,0.700900,-0.063458,0.097414,-0.703720,-0.063744,0.028735,0.000000
2.200000,27.657502,-1.851818,1602.682116,28.816577,-3.439763,124.157809,0.700913,-0.067031,0.098143,-0.703275,0.022892,-0.010089,0.000000
2.750000,45.778953,-4.186769,1679.099585,37.066459,-5.152521,153.325634,0.699894,-0.065752,0.106463,-0.703200,-0.035619,0.019445,0.000000
3.300000,68.287147,-7.529603,1770.333505,43.690327,-6.727966,174.211856,0.699585,-0.065571,0.108927,-0.703148,-0.023108,0.028765,0.000000
3.850000,92.654371,-11.320067,1865.979304,44.542223,-6.950393,172.107577,0.698947,-0.065759,0.114028,-0.702956,-0.004654,0.013138,0.000000
4.400000,117.045100,-15.110240,1958.767701,44.158334,-6.837026,165.291667,0.698138,-0.065698,0.120228,-0.702732,-0.006531,0.007088,0.000000
4.950000,141.228018,-18.835129,2047.824251,43.783926,-6.712440,158.569901,0.697362,-0.065340,0.125901,-0.702543,-0.018292,0.015212,0.000000
5.500000,165.216523,-22.498742,2133.214193,43.444084,-6.603037,151.960231,0.697024,-0.066036,0.128578,-0.702328,-0.012622,0.009053,0.000000
6.050000,189.020880,-26.099787,2215.000147,43.124751,-6.496652,145.458984,0.696413,-0.066806,0.133177,-0.702004,-0.008667,0.003996,0.000000
6.600000,212.654801,-29.642819,2293.238480,42.820323,-6.388200,139.059957,0.695856,-0.067703,0.137333,-0.701670,-0.016649,0.011541,0.000000
7.150000,236.128731,-33.129740,2367.982249,42.540888,-6.290372,132.751094,0.695282,-0.068765,0.141571,-0.701294,-0.014396,0.008465,0.000000
7.700000,259.452324,-36.562235,2439.280711,42.276564,-6.193798,126.529142,0.694530,-0.069960,0.146915,-0.700821,-0.016946,0.010051,0.000000
8.250000,282.636093,-39.943717,2507.178852,42.029731,-6.102064,120.386403,0.693803,-0.071347,0.152035,-0.700309,-0.018961,0.011175,0.000000
8.800000,305.688040,-43.275433,2571.719198,41.798707,-6.014652,114.317281,0.692894,-0.072920,0.158200,-0.699681,-0.020406,0.011414,0.000000
9.350000,328.616794,-46.561319,2632.940473,41.578753,-5.938188,108.316756,0.692016,-0.075291,0.164304,-0.698892,-0.026994,0.003570,0.000000
9.900000,351.427182,-49.808357,2690.879148,41.372314,-5.866265,102.379195,0.691364,-0.081045,0.170123,-0.697500,-0.029875,0.003346,0.000000
10.450000,374.128785,-53.014608,2745.568291,41.179377,-5.796476,96.499999,0.690317,-0.085083,0.177226,-0.696286,-0.031288,0.007743,0.000000
11.000000,396.725872,-56.186792,2797.039157,40.994452,-5.738211,90.675352,0.689258,-0.090960,0.184754,-0.694633,-0.037690,0.003294,0.000000
