# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.840612,0.001460,1481.698242,7.251448,0.011151,39.133516,0.704335,-0.061415,0.062549,-0.704434,-0.010968,0.016692,0.000000
1.100000,8.009836,-0.062525,1513.838497,15.305566,-0.430179,77.582406,0.702869,-0.060302,0.078265,-0.704424,-0.065865,0.062247,0.000000
1.650000,18.942908,-0.739005,1566.897904,24.705106,-2.197365,115.213720,0.701053,-0.064499,0.096268,-0.703632,-0.017558,-0.008187,0.000000
2.200000,35.226141,-2.448888,1640.384505,34.346041,-3.932622,151.771451,0.701371,-0.064049,0.093429,-0.703738,-0.015936,0.031489,0.000000
2.750000,56.702917,-5.158149,1733.511633,43.796395,-5.988581,186.479756,0.700509,-0.064635,0.101098,-0.703483,0.010707,-0.005442,0.000000
3.300000,83.282174,-9.016191,1845.023504,52.809932,-8.105433,218.522537,0.699927,-0.063801,0.105810,-0.703446,-0.000318,0.000951,0.000000
3.850000,114.347060,-13.983633,1971.960083,59.129668,-9.728765,238.793528,0.699454,-0.062930,0.109481,-0.703433,-0.001153,0.005997,0.000000
4.400000,147.452018,-19.493527,2104.154627,60.669419,-10.157334,239.537751,0.699066,-0.062271,0.112438,-0.703411,0.002185,-0.002026,0.000000
4.950000,180.592901,-25.010144,2233.532238,59.804713,-9.894826,230.760959,0.698836,-0.062132,0.114233,-0.703362,-0.003188,0.003858,0.000000
5.500000,213.247365,-30.378596,2358.043862,58.952671,-9.630720,222.063173,0.698568,-0.062039,0.116330,-0.703293,-0.005471,0.005968,0.000000
6.050000,245.453552,-35.606597,2477.858572,58.171825,-9.382394,213.675402,0.698281,-0.062005,0.118561,-0.703209,-0.006176,0.006319,0.000000
6.600000,277.247857,-40.701830,2593.137489,57.453647,-9.147691,205.564323,0.697975,-0.062029,0.120929,-0.703107,-0.006535,0.006299,0.000000
