# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,2.151655,0.001572,1483.451783,9.246473,0.008622,50.388240,0.704312,-0.061356,0.062813,-0.704439,-0.014037,0.021202,0.000000
1.100000,10.415378,-0.130766,1527.158466,20.254979,-0.708022,104.391476,0.702607,-0.060392,0.080923,-0.704377,-0.065080,0.054125,0.000000
1.650000,23.104265,-0.799104,1590.295166,25.971039,-1.727738,125.227050,0.702005,-0.063968,0.087416,-0.703886,0.018831,-0.023810,0.000000
2.200000,38.963564,-1.970203,1665.053984,31.717577,-2.575687,146.736778,0.701618,-0.062380,0.090781,-0.703989,-0.039232,0.038405,0.000000
2.750000,58.081241,-3.731864,1751.631352,37.789703,-3.814207,167.938074,0.701199,-0.063229,0.094748,-0.703807,0.003172,0.005708,0.000000
3.300000,80.443948,-6.161864,1849.420683,43.490729,-5.070914,187.189352,0.700472,-0.062754,0.101024,-0.703701,-0.002351,0.001356,0.000000
3.850000,105.816878,-9.294750,1957.033344,48.687201,-6.334855,203.662040,0.699944,-0.062031,0.105337,-0.703658,-0.010626,0.010072,0.000000
4.400000,133.873330,-13.117028,2072.821077,53.170251,-7.542707,216.649484,0.699448,-0.061375,0.109280,-0.703607,-0.007560,0.006384,0.000000
4.950000,163.709981,-17.433492,2192.886880,54.628563,-7.953216,217.147640,0.699230,-0.061373,0.111063,-0.703545,-0.006114,0.005294,0.000000
5.500000,193.554906,-21.748165,2310.030577,53.906603,-7.737076,208.876492,0.698986,-0.061381,0.113046,-0.703471,-0.006556,0.005939,0.000000
6.050000,223.018687,-25.947055,2422.699293,53.241755,-7.531776,200.870310,0.698715,-0.061440,0.115224,-0.703381,-0.007354,0.006844,0.000000
6.600000,252.131231,-30.036057,2531.031304,52.628454,-7.336906,193.102501,0.698421,-0.061561,0.117580,-0.703273,-0.008036,0.007488,0.000000
7.150000,280.919001,-34.021390,2635.151046,52.057242,-7.162138,185.549366,0.698139,-0.062159,0.119972,-0.703097,-0.012932,-0.003450,0.000000
7.700000,309.402652,-37.915933,2735.170766,51.526837,-6.998392,178.189475,0.698042,-0.065218,0.121657,-0.702626,-0.010535,0.001632,0.000000
8.250000,337.602867,-41.726733,2831.191823,51.027562,-6.856427,171.005236,0.697912,-0.068441,0.123579,-0.702113,-0.012002,-0.000620,0.000000
8.800000,365.537523,-45.462072,2923.305646,50.557932,-6.729742,163.979239,0.697719,-0.071458,0.125835,-0.701604,-0.015036,-0.004048,0.000000
9.350000,393.222539,-49.130157,3011.595482,50.118216,-6.612904,157.098056,0.697487,-0.074581,0.128302,-0.701062,-0.015738,-0.002499,0.000000
9.900000,420.672599,-52.738305,3096.137913,49.704807,-6.508470,150.350267,0.697237,-0.078171,0.130938,-0.700432,-0.016154,-0.001186,0.000000
10.450000,447.901850,-56.292245,3177.003400,49.314758,-6.416520,143.725693,0.696928,-0.081881,0.133899,-0.699756,-0.018255,-0.002464,0.000000
11.000000,474.922391,-59.798516,3254.257071,48.945079,-6.335568,137.214834,0.696576,-0.086330,0.137189,-0.698934,-0.022062,-0.003964,0.000000
11.550000,501.746001,-63.262411,3327.958600,48.598212,-6.262051,130.807548,0.696162,-0.091097,0.140781,-0.698026,-0.022221,-0.002535,0.000000
12.100000,528.383380,-66.688820,3398.163197,48.268614,-6.198592,124.497192,0.695667,-0.096309,0.144788,-0.696999,-0.025066,-0.003243,0.000000
12.650000,554.845040,-70.081970,3464.921797,47.958052,-6.141670,118.275800,0.695079,-0.101710,0.149172,-0.695894,-0.026813,-0.002609,0.000000
13.200000,581.140232,-73.446054,3528.281754,47.663962,-6.092140,112.137164,0.694381,-0.107683,0.154053,-0.694627,-0.029467,-0.002709,0.000000
13.750000,607.278411,-76.784338,3588.286674,47.386303,-6.048235,106.074893,0.693551,-0.113965,0.159433,-0.693238,-0.032108,-0.002315,0.000000
14.300000,633.267917,-80.100168,3644.977120,47.123649,-6.010032,100.083456,0.692565,-0.120875,0.165424,-0.691648,-0.035401,-0.002272,0.000000
14.850000,659.117138,-83.396179,3698.390450,46.875766,-5.976281,94.157358,0.691391,-0.128286,0.172067,-0.689865,-0.038765,-0.001801,0.000000
15.400000,684.833702,-86.674926,3748.561332,46.641270,-5.947087,88.291886,0.689987,-0.136395,0.179483,-0.687823,-0.043117,-0.001715,0.000000
15.950000,710.425013,-89.938579,3795.521792,46.420145,-5.921129,82.482141,0.688307,-0.145262,0.187758,-0.685478,-0.047576,-0.001183,0.000000
16.500000,735.898253,-93.186932,3839.301273,46.211871,-5.890202,76.724173,0.686110,-0.154213,0.197638,-0.682942,-0.052357,0.007622,0.000000
17.050000,761.260127,-96.419395,3879.927085,46.014892,-5.866500,71.013580,0.683187,-0.162932,0.209727,-0.680237,-0.058694,0.007878,0.000000
17.600000,786.516625,-99.641183,3917.424178,45.828783,-5.848590,65.346469,0.679998,-0.173680,0.222330,-0.676762,-0.066220,0.003547,0.000000
18.150000,811.673801,-102.851828,3951.815592,45.653597,-5.825966,59.719651,0.676194,-0.185795,0.236333,-0.672598,-0.074326,0.007903,0.000000
18.700000,836.737374,-106.050129,3983.122546,45.488209,-5.805166,54.129671,0.671344,-0.198579,0.252750,-0.667818,-0.083946,0.011163,0.000000
19.250000,861.712488,-109.238452,4011.364391,45.331878,-5.789196,48.573318,0.665510,-0.213091,0.271082,-0.661969,-0.095427,0.009898,0.000000
19.800000,886.604065,-112.418305,4036.558859,45.184402,-5.773698,43.047863,0.658556,-0.229876,0.291291,-0.654683,-0.108548,0.010126,0.000000
20.350000,911.416886,-115.589296,4058.722230,45.045405,-5.757130,37.550718,0.649965,-0.248638,0.314097,-0.645808,-0.123422,0.013422,0.000000
20.900000,936.155464,-118.751327,4077.869368,44.914342,-5.741503,32.079318,0.639213,-0.269306,0.339994,-0.635047,-0.140349,0.016806,0.000000
21.450000,960.824053,-121.905345,4094.013749,44.790871,-5.727980,26.631205,0.625910,-0.292253,0.368978,-0.621836,-0.159312,0.018788,0.000000
22.000000,985.426799,-125.052390,4107.167524,44.674916,-5.715989,21.203984,0.609631,-0.317761,0.400895,-0.605525,-0.179840,0.020192,0.000000
22.550000,1009.967849,-128.193023,4117.341500,44.566533,-5.704517,15.795135,0.589825,-0.345709,0.435572,-0.585550,-0.200972,0.022251,0.000000
23.100000,1034.451370,-131.327385,4124.545007,44.465692,-5.693191,10.401765,0.565917,-0.375554,0.472654,-0.561512,-0.221142,0.025152,0.000000
23.650000,1058.881417,-134.455617,4128.785678,44.371964,-5.682302,5.020422,0.537575,-0.406446,0.511327,-0.533258,-0.237991,0.028073,0.000000
24.200000,1083.261571,-137.578058,4130.067056,44.284073,-5.672184,-0.352796,0.505015,-0.437272,0.550201,-0.501033,-0.248365,0.029989,0.000000
24.750000,1107.594464,-140.695149,4128.396495,44.198904,-5.662730,-5.721339,0.469251,-0.466693,0.587443,-0.465744,-0.248858,0.030203,0.000000
25.300000,1131.881396,-143.807232,4123.773569,44.193863,-5.662482,-11.130304,0.431866,-0.493470,0.621336,-0.428823,-0.236985,0.028534,0.000000
25.850000,1155.801157,-146.878706,4116.373182,40.577810,-5.260933,-14.534279,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
26.400000,1175.792814,-149.513312,4108.403077,32.697705,-4.383309,-14.563014,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
26.950000,1192.231748,-151.751441,4100.265589,27.387435,-3.789212,-15.082404,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
27.500000,1206.178493,-153.710027,4091.770976,23.510584,-3.353001,-15.831727,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
28.050000,1218.252819,-155.457243,4082.834283,20.512396,-3.013249,-16.672450,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
28.600000,1228.848107,-157.036171,4073.429640,18.095745,-2.736989,-17.522823,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
29.150000,1238.233076,-158.476049,4063.566709,16.090271,-2.505279,-18.332681,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
29.700000,1246.603507,-159.797999,4053.276627,14.392786,-2.306633,-19.072426,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
30.250000,1254.109545,-161.018064,4042.602680,12.938254,-2.133812,-19.727087,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
30.800000,1260.872048,-162.149031,4031.593328,11.683070,-1.981984,-20.291914,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
31.350000,1266.991696,-163.201460,4020.297737,10.596121,-1.847729,-20.769051,0.407434,-0.509134,0.641129,-0.404644,-0.222615,0.026638,0.000000
