# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.252575,0.000494,1478.479225,5.181772,0.006822,28.069842,0.704387,-0.061544,0.061965,-0.704423,-0.005666,0.009144,0.000000
1.100000,5.830172,-0.026286,1502.121273,11.498926,-0.211258,57.638428,0.703295,-0.060360,0.073863,-0.704469,-0.055727,0.057970,0.000000
1.650000,14.027323,-0.424387,1541.520055,18.483859,-1.424022,85.247729,0.700732,-0.063578,0.098938,-0.703664,-0.068993,0.032796,0.000000
2.200000,26.307601,-1.685708,1595.526653,26.163470,-3.113139,110.863347,0.700486,-0.068408,0.102165,-0.702995,0.020833,-0.017834,0.000000
2.750000,42.677234,-3.784084,1663.162656,33.253967,-4.557280,134.605562,0.699811,-0.066365,0.107310,-0.703097,-0.045823,0.038086,0.000000
3.300000,62.832695,-6.759274,1742.905039,39.943009,-6.226245,154.850706,0.699253,-0.067908,0.112141,-0.702751,0.004951,0.006179,0.000000
3.850000,86.457228,-10.609126,1832.913374,45.648260,-7.735766,171.015191,0.698306,-0.067724,0.119364,-0.702520,-0.008035,0.003446,0.000000
4.400000,112.257920,-15.054756,1928.039202,47.712776,-8.311098,173.216343,0.697634,-0.067163,0.124196,-0.702405,-0.021361,0.016940,0.000000
4.950000,138.427866,-19.602413,2021.561654,47.373319,-8.196766,166.629553,0.696977,-0.066951,0.128877,-0.702233,-0.018604,0.020166,0.000000
5.500000,164.374851,-24.076765,2111.346543,46.985874,-8.074701,159.880726,0.696417,-0.067540,0.133037,-0.701957,-0.004493,0.000824,0.000000
6.050000,190.111965,-28.479964,2197.454086,46.613327,-7.944686,153.254163,0.695793,-0.068186,0.137553,-0.701643,-0.011304,0.006512,0.000000
6.600000,215.653633,-32.816133,2279.946263,46.266084,-7.820774,146.736177,0.695315,-0.069019,0.141053,-0.701340,-0.016766,0.012461,0.000000
7.150000,241.010995,-37.086551,2358.881370,45.945666,-7.708046,140.316960,0.694701,-0.070008,0.145439,-0.700955,-0.012608,0.007143,0.000000
7.700000,266.196097,-41.294244,2434.312719,45.641300,-7.595342,133.993160,0.693963,-0.071076,0.150540,-0.700501,-0.016662,0.010248,0.000000
8.250000,291.220373,-45.442679,2506.289538,45.357878,-7.489200,127.755220,0.693252,-0.072351,0.155428,-0.700007,-0.017985,0.011017,0.000000
8.800000,316.093143,-49.533473,2574.858115,45.092193,-7.388024,121.597576,0.692361,-0.073779,0.161333,-0.699403,-0.019081,0.010796,0.000000
9.350000,340.823973,-53.571366,2640.060675,44.838309,-7.300075,115.514852,0.691549,-0.076259,0.167021,-0.698606,-0.027005,0.000762,0.000000
9.900000,365.418954,-57.563235,2701.936890,44.602417,-7.213028,109.500348,0.690927,-0.081661,0.172491,-0.697280,-0.026480,0.005825,0.000000
10.450000,389.888343,-61.508034,2760.522874,44.377732,-7.135737,103.550035,0.689944,-0.085469,0.179135,-0.696120,-0.031069,0.003966,0.000000
11.000000,414.237085,-65.413292,2815.852705,44.166419,-7.063974,97.658659,0.688999,-0.091296,0.186026,-0.694508,-0.033729,0.005109,0.000000
11.550000,438.473671,-69.279187,2867.957451,43.967683,-6.996283,91.822081,0.687701,-0.096277,0.194059,-0.692921,-0.036443,0.008010,0.000000
12.100000,462.603233,-73.110926,2916.866349,43.778460,-6.937400,86.036507,0.686278,-0.102614,0.202791,-0.690919,-0.042312,0.005788,0.000000
12.650000,486.632419,-76.910308,2962.606128,43.602122,-6.879259,80.297492,0.684541,-0.109297,0.212597,-0.688666,-0.045166,0.010402,0.000000
13.200000,510.567064,-80.679559,3005.201612,43.434345,-6.828300,74.602163,0.682407,-0.116326,0.223708,-0.686108,-0.051650,0.010265,0.000000
