# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.676289,0.001132,1480.794259,6.619556,0.009687,35.688846,0.704349,-0.061448,0.062390,-0.704432,-0.009617,0.014821,0.000000
1.100000,7.321939,-0.050853,1510.092718,14.012489,-0.359003,70.704621,0.702970,-0.060288,0.077235,-0.704439,-0.064236,0.062464,0.000000
1.650000,17.329705,-0.641943,1558.439597,22.638003,-1.977031,104.961510,0.700839,-0.064428,0.098158,-0.703590,-0.034943,0.003382,0.000000
2.200000,32.324274,-2.238358,1625.364652,31.761039,-3.726647,138.185865,0.701237,-0.065361,0.094950,-0.703548,0.003405,0.015802,0.000000
2.750000,52.193959,-4.781090,1710.160382,40.562022,-5.638714,169.805145,0.700089,-0.065494,0.104825,-0.703276,-0.004580,-0.004139,0.000000
3.300000,76.873052,-8.429310,1811.712659,49.083179,-7.651271,199.058329,0.699613,-0.064587,0.108528,-0.703273,-0.022681,0.016850,0.000000
3.850000,105.807457,-13.140438,1927.378863,55.147648,-9.234025,217.668875,0.699097,-0.064020,0.112516,-0.703210,-0.017936,0.016767,0.000000
4.400000,136.733388,-18.385247,2047.915516,56.745515,-9.678943,218.479423,0.698532,-0.063388,0.116783,-0.703134,-0.013752,0.014208,0.000000
4.950000,167.776938,-23.659627,2165.950995,56.090628,-9.478393,210.589724,0.698253,-0.063425,0.118948,-0.703044,-0.010867,0.010817,0.000000
5.500000,198.444412,-28.816534,2279.600406,55.431292,-9.270260,202.721351,0.697958,-0.063518,0.121229,-0.702939,-0.009780,0.009378,0.000000
6.050000,228.762566,-33.861222,2388.984249,54.821373,-9.072196,195.074245,0.697637,-0.063672,0.123701,-0.702813,-0.009194,0.008427,0.000000
6.600000,258.757325,-38.799150,2494.218193,54.256187,-8.883749,187.626855,0.697282,-0.063891,0.126409,-0.702664,-0.008655,0.007438,0.000000
7.150000,288.452123,-43.635418,2595.406944,53.731378,-8.704084,180.361130,0.696888,-0.064179,0.129382,-0.702487,-0.008489,0.006842,0.000000
7.700000,317.865867,-48.380497,2692.645944,53.236075,-8.548442,173.260851,0.696731,-0.067231,0.131536,-0.701957,-0.012962,-0.002186,0.000000
8.250000,347.017072,-53.040472,2786.021136,52.771342,-8.404322,166.308853,0.696490,-0.069896,0.134081,-0.701454,-0.016335,-0.005759,0.000000
8.800000,375.920897,-57.624303,2875.610402,52.336306,-8.268957,159.492203,0.696237,-0.072907,0.136730,-0.700887,-0.015761,-0.000888,0.000000
9.350000,404.591603,-62.139381,2961.485417,51.925926,-8.148809,152.800518,0.695982,-0.076526,0.139496,-0.700210,-0.015989,0.000339,0.000000
9.900000,433.043026,-66.591344,3043.712243,51.537787,-8.042162,146.224532,0.695642,-0.080073,0.142690,-0.699507,-0.018707,-0.002328,0.000000
10.450000,461.287664,-70.986525,3122.351924,51.173029,-7.942805,139.755137,0.695245,-0.083781,0.146171,-0.698749,-0.019678,-0.000436,0.000000
11.000000,489.337070,-75.330539,3197.460983,50.828196,-7.854570,133.384553,0.694801,-0.087973,0.149938,-0.697876,-0.021682,-0.000936,0.000000
11.550000,517.201436,-79.628793,3269.091821,50.500483,-7.776444,127.105453,0.694286,-0.092995,0.154182,-0.696811,-0.025426,-0.002454,0.000000
12.100000,544.891346,-83.885562,3337.292312,50.192184,-7.704517,120.910063,0.693679,-0.098093,0.158772,-0.695685,-0.026545,-0.001118,0.000000
12.650000,572.415597,-88.105445,3402.107279,49.899265,-7.641242,114.793065,0.692963,-0.103838,0.163893,-0.694376,-0.029443,-0.001523,0.000000
13.200000,599.783564,-92.291924,3463.577911,49.622725,-7.583692,108.748265,0.692115,-0.109751,0.169492,-0.692967,-0.031725,-0.000691,0.000000
13.750000,627.003188,-96.448774,3521.742710,49.360449,-7.532832,102.770746,0.691113,-0.116329,0.175721,-0.691341,-0.035113,-0.000788,0.000000
14.300000,654.082772,-100.578867,3576.637085,49.112863,-7.486667,96.855208,0.689926,-0.123289,0.182582,-0.689540,-0.038087,0.000067,0.000000
14.850000,681.029657,-104.685127,3628.294043,48.878070,-7.445906,90.997468,0.688515,-0.130919,0.190223,-0.687476,-0.042441,0.000120,0.000000
15.400000,707.851114,-108.770032,3676.744011,48.656574,-7.408934,85.192769,0.686838,-0.139211,0.198699,-0.685122,-0.046428,0.000994,0.000000
15.950000,734.554006,-112.835735,3722.015158,48.446754,-7.376116,79.437493,0.684830,-0.148215,0.208151,-0.682431,-0.051773,0.001450,0.000000
16.500000,761.144686,-116.884365,3764.133568,48.248570,-7.346642,73.727599,0.682425,-0.158165,0.218713,-0.679297,-0.057555,0.002146,0.000000
17.050000,787.629449,-120.917515,3803.123196,48.061429,-7.319340,68.059594,0.679528,-0.169036,0.230526,-0.675668,-0.064057,0.003626,0.000000
17.600000,814.014256,-124.934574,3839.006259,47.885019,-7.288102,62.430414,0.675762,-0.180155,0.244515,-0.671641,-0.071193,0.012494,0.000000
18.150000,840.304675,-128.935808,3871.803099,47.717975,-7.263470,56.836413,0.670939,-0.191572,0.260982,-0.667105,-0.080101,0.013341,0.000000
18.700000,866.505665,-132.925340,3901.532237,47.559868,-7.243873,51.274743,0.665449,-0.205175,0.278644,-0.661391,-0.090676,0.009922,0.000000
19.250000,892.622198,-136.903522,3928.210822,47.410824,-7.221723,45.743084,0.658938,-0.220762,0.298068,-0.654385,-0.102312,0.012966,0.000000
19.800000,918.659113,-140.869170,3951.854645,47.270191,-7.199209,40.238787,0.650741,-0.237521,0.320355,-0.646137,-0.115448,0.018301,0.000000
20.350000,944.620809,-144.823331,3972.478022,47.137217,-7.180217,34.759238,0.640612,-0.255876,0.345497,-0.636220,-0.130551,0.020289,0.000000
20.900000,970.511407,-148.767896,3990.093932,47.011641,-7.163869,29.302190,0.628430,-0.276572,0.373123,-0.623989,-0.147422,0.020565,0.000000
21.450000,996.334970,-152.703614,4004.714173,46.893456,-7.147745,23.865544,0.613759,-0.299669,0.403285,-0.608982,-0.165500,0.022556,0.000000
22.000000,1022.095543,-156.630357,4016.349356,46.782550,-7.131325,18.447031,0.595924,-0.324710,0.436198,-0.590906,-0.184083,0.026614,0.000000
22.550000,1047.797057,-160.548212,4025.008762,46.678632,-7.115643,13.044083,0.574365,-0.351212,0.471666,-0.569461,-0.202125,0.030843,0.000000
23.100000,1073.443228,-164.457865,4030.700190,46.581196,-7.101580,7.653837,0.548883,-0.378739,0.508888,-0.544353,-0.217927,0.033635,0.000000
23.650000,1099.037393,-168.360229,4033.429739,46.489315,-7.089042,2.273232,0.519706,-0.406664,0.546586,-0.515537,-0.229099,0.034686,0.000000
24.200000,1124.582144,-172.255924,4033.199097,46.401327,-7.077168,-3.100655,0.487521,-0.433998,0.583234,-0.483535,-0.232922,0.034550,0.000000
24.750000,1150.079032,-176.145045,4030.017007,46.314760,-7.065003,-8.469881,0.453488,-0.459505,0.617306,-0.449598,-0.227347,0.033750,0.000000
25.300000,1175.526726,-180.027074,4023.883388,46.042501,-7.025762,-13.743715,0.419679,-0.481731,0.647108,-0.416026,-0.212582,0.032377,0.000000
25.850000,1198.857574,-183.606914,4015.911262,37.806157,-5.850178,-14.517669,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
26.400000,1217.700128,-186.545480,4007.831066,31.142900,-4.896624,-14.940352,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
26.950000,1233.470795,-189.043690,3999.418685,26.448459,-4.222274,-15.685635,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
27.500000,1247.003350,-191.219695,3990.551130,22.911260,-3.711733,-16.573644,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
28.050000,1258.807376,-193.145527,3981.180575,20.112311,-3.305345,-17.501601,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
28.600000,1269.218790,-194.868473,3971.303792,17.818271,-2.969832,-18.406227,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
29.150000,1278.474359,-196.421669,3960.945231,15.891214,-2.685496,-19.248512,0.413902,-0.485230,0.651827,-0.410320,-0.209224,0.032060,0.000000
