# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,3.075452,0.001171,1488.517419,11.960489,-0.015869,65.004774,0.704194,-0.061103,0.064141,-0.704460,-0.023692,0.033597,0.000000
1.100000,13.756341,-0.295000,1544.817744,27.326269,-1.510496,139.815381,0.702357,-0.061002,0.083487,-0.704275,-0.041418,0.021216,0.000000
1.650000,33.186016,-1.797853,1641.177411,43.047188,-3.815668,209.843832,0.702392,-0.061018,0.083194,-0.704273,-0.029617,0.040165,0.000000
2.200000,59.248277,-4.301933,1766.432019,48.257895,-4.689334,229.202882,0.701890,-0.060315,0.087901,-0.704262,-0.023310,0.027381,0.000000
2.750000,85.601912,-6.845847,1890.116271,47.568688,-4.545873,220.613866,0.701445,-0.059596,0.091929,-0.704253,-0.017183,0.019268,0.000000
3.300000,111.588967,-9.306367,2009.160085,46.928749,-4.392680,212.321734,0.701001,-0.058864,0.095837,-0.704235,-0.013880,0.016398,0.000000
3.850000,137.237167,-11.683112,2123.717382,46.340800,-4.247744,204.293175,0.700737,-0.058656,0.098169,-0.704194,-0.006176,0.003997,0.000000
4.400000,162.572824,-13.978671,2233.926334,45.795801,-4.102736,196.504342,0.700507,-0.058645,0.100210,-0.704136,-0.005440,0.003958,0.000000
4.950000,187.620018,-16.196187,2339.911632,45.292263,-3.963683,188.930558,0.700260,-0.058710,0.102404,-0.704062,-0.005339,0.004456,0.000000
5.500000,212.400652,-18.339040,2441.785920,44.826144,-3.830334,181.552155,0.699994,-0.058861,0.104743,-0.703969,-0.006058,0.005428,0.000000
6.050000,236.934631,-20.410430,2539.651716,44.394123,-3.702771,174.351354,0.699711,-0.059088,0.107218,-0.703858,-0.007281,0.006268,0.000000
6.600000,261.239487,-22.414065,2633.601635,43.989095,-3.589910,167.310328,0.699439,-0.059771,0.109706,-0.703688,-0.012547,-0.003456,0.000000
7.150000,285.328027,-24.360139,2723.719568,43.611971,-3.482532,160.414257,0.699357,-0.063226,0.111355,-0.703208,-0.010643,0.002460,0.000000
7.700000,309.214784,-26.251513,2810.081983,43.253792,-3.394699,153.652108,0.699212,-0.066472,0.113394,-0.702727,-0.014674,-0.004602,0.000000
8.250000,332.911840,-28.094156,2892.759406,42.919120,-3.311118,147.012953,0.698992,-0.069400,0.115842,-0.702264,-0.015615,-0.003485,0.000000
8.800000,356.429790,-29.894784,2971.817027,42.604583,-3.236280,140.487452,0.698785,-0.073149,0.118301,-0.701679,-0.015705,-0.000895,0.000000
9.350000,379.779674,-31.656880,3047.314953,42.306994,-3.172945,134.067308,0.698504,-0.076833,0.121176,-0.701074,-0.018386,-0.003587,0.000000
9.900000,402.971112,-33.385316,3119.308832,42.028159,-3.113697,127.744227,0.698175,-0.080830,0.124333,-0.700399,-0.019111,-0.001371,0.000000
10.450000,426.013338,-35.083863,3187.850144,41.764443,-3.063629,121.511327,0.697789,-0.085202,0.127824,-0.699637,-0.021611,-0.002730,0.000000
11.000000,448.914194,-36.756677,3252.986658,41.513882,-3.020375,115.361973,0.697333,-0.090440,0.131769,-0.698701,-0.025897,-0.004006,0.000000
11.550000,471.681827,-38.406866,3314.762183,41.279706,-2.981169,109.288632,0.696789,-0.096086,0.136127,-0.697655,-0.026455,-0.002735,0.000000
12.100000,494.323706,-40.037267,3373.217349,41.056435,-2.948479,103.287030,0.696129,-0.102125,0.141003,-0.696486,-0.030595,-0.003465,0.000000
12.650000,516.846555,-41.650788,3428.389859,40.847038,-2.919415,97.350761,0.695335,-0.108814,0.146461,-0.695139,-0.032720,-0.002759,0.000000
13.200000,539.257390,-43.249478,3480.314419,40.648557,-2.894821,91.475667,0.694377,-0.115909,0.152544,-0.693639,-0.036720,-0.002765,0.000000
13.750000,561.562055,-44.835737,3529.023393,40.461338,-2.873804,85.656807,0.693215,-0.123881,0.159424,-0.691875,-0.040950,-0.002698,0.000000
14.300000,583.766897,-46.411149,3574.546396,40.285170,-2.855497,79.889733,0.691806,-0.132509,0.167134,-0.689863,-0.045230,-0.002100,0.000000
14.850000,605.877449,-47.977372,3616.910937,40.118424,-2.840322,74.170825,0.690086,-0.142048,0.175861,-0.687515,-0.051259,-0.002066,0.000000
15.400000,627.898967,-49.535893,3656.142350,39.961449,-2.827322,68.495850,0.687974,-0.152737,0.185772,-0.684728,-0.057734,-0.001711,0.000000
15.950000,649.836714,-51.087764,3692.263781,39.813591,-2.816168,62.861291,0.685372,-0.164576,0.197026,-0.681440,-0.065152,-0.001092,0.000000
