# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.391408,0.000781,1479.252129,6.060460,0.009811,32.955712,0.704379,-0.061524,0.062048,-0.704425,-0.006654,0.010631,0.000000
1.100000,6.987812,-0.042171,1508.550455,14.496036,-0.334865,74.010032,0.703154,-0.060328,0.075331,-0.704457,-0.060769,0.060918,0.000000
1.650000,17.642150,-0.652947,1560.727450,24.539914,-2.103708,115.559675,0.701150,-0.064019,0.095278,-0.703714,-0.026812,-0.000950,0.000000
2.200000,34.031585,-2.350735,1635.307552,34.855586,-3.960731,155.236035,0.701475,-0.063904,0.092423,-0.703781,-0.012701,0.029264,0.000000
2.750000,55.888033,-5.083639,1730.870894,44.638509,-6.041432,191.747370,0.700660,-0.064313,0.099703,-0.703562,0.011619,-0.003770,0.000000
3.300000,82.833252,-8.939734,1844.979045,52.140204,-7.758276,217.885218,0.700110,-0.063496,0.104198,-0.703532,0.003396,0.001407,0.000000
3.850000,111.822124,-13.278356,1964.640609,52.841002,-7.919861,215.411940,0.699595,-0.062699,0.108282,-0.703500,-0.001765,0.006704,0.000000
4.400000,140.685941,-17.574949,2080.850868,52.128077,-7.714281,207.175797,0.699071,-0.062069,0.112371,-0.703435,-0.000815,0.000648,0.000000
4.950000,169.169325,-21.760934,2192.583321,51.460472,-7.512575,199.164872,0.698798,-0.062155,0.114575,-0.703342,-0.004547,0.004133,0.000000
5.500000,197.301007,-25.839872,2299.976322,50.844779,-7.321284,191.392807,0.698506,-0.062306,0.116925,-0.703233,-0.007552,0.006801,0.000000
6.050000,225.107801,-29.816993,2403.154647,50.276282,-7.140220,183.835991,0.698194,-0.062525,0.119419,-0.703104,-0.009167,0.007939,0.000000
6.600000,252.613867,-33.697103,2502.231378,49.750781,-6.968863,176.474795,0.697848,-0.062815,0.122156,-0.702952,-0.009221,0.007442,0.000000
7.150000,279.841069,-37.484718,2597.309079,49.263012,-6.805750,169.290150,0.697454,-0.063185,0.125236,-0.702767,-0.009049,0.006597,0.000000
7.700000,306.806460,-41.190281,2688.480002,48.800663,-6.666920,162.265398,0.697288,-0.066370,0.127506,-0.702230,-0.014533,-0.003525,0.000000
8.250000,333.527536,-44.818637,2775.827744,48.368634,-6.535467,155.386251,0.697024,-0.069005,0.130225,-0.701739,-0.016951,-0.004607,0.000000
8.800000,360.018133,-48.379010,2859.429268,47.964867,-6.412786,148.640810,0.696779,-0.072428,0.132953,-0.701126,-0.015471,0.001150,0.000000
9.350000,386.292228,-51.877242,2939.355389,47.582235,-6.307942,142.019255,0.696489,-0.076159,0.135984,-0.700437,-0.018094,-0.001847,0.000000
9.900000,412.362923,-55.318902,3015.671354,47.223053,-6.210674,135.511712,0.696106,-0.079710,0.139460,-0.699738,-0.019714,-0.001226,0.000000
10.450000,438.241628,-58.710512,3088.437537,46.885179,-6.122845,129.109405,0.695697,-0.083905,0.143149,-0.698909,-0.020813,-0.000044,0.000000
11.000000,463.939934,-62.056115,3157.709598,46.566186,-6.044893,122.804617,0.695185,-0.088146,0.147334,-0.698027,-0.023411,-0.001012,0.000000
