# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.550000,1.307087,0.000578,1478.778392,5.404706,0.007501,29.263647,0.704383,-0.061533,0.062010,-0.704424,-0.006146,0.009858,0.000000
1.100000,6.071651,-0.029217,1503.429134,11.961381,-0.231357,60.104118,0.703248,-0.060343,0.074350,-0.704466,-0.057215,0.058952,0.000000
1.650000,14.600202,-0.456557,1544.518149,19.232435,-1.511776,88.914898,0.700744,-0.063738,0.098862,-0.703649,-0.063429,0.027488,0.000000
2.200000,27.359722,-1.771219,1600.859424,27.130014,-3.203247,115.681686,0.700700,-0.067836,0.100200,-0.703120,0.021846,-0.013726,0.000000
2.750000,44.305954,-3.925365,1671.447981,34.409025,-4.694045,140.495009,0.699814,-0.066068,0.107204,-0.703138,-0.044474,0.032147,0.000000
3.300000,65.150704,-6.983516,1754.688038,41.259360,-6.374052,161.665849,0.699440,-0.066995,0.110428,-0.702923,-0.003080,0.015686,0.000000
3.850000,89.541396,-10.930118,1848.662940,47.110228,-7.927027,178.566984,0.698568,-0.067059,0.117244,-0.702681,-0.000064,0.002228,0.000000
4.400000,116.149695,-15.480383,1948.008901,49.190026,-8.507680,180.936279,0.697836,-0.066542,0.122606,-0.702542,-0.012187,0.009268,0.000000
4.950000,143.117189,-20.129420,2045.729131,48.798316,-8.375477,174.163608,0.697149,-0.066088,0.127506,-0.702395,-0.018522,0.016720,0.000000
5.500000,169.837246,-24.699369,2139.606158,48.363090,-8.234362,167.233489,0.696812,-0.066648,0.130106,-0.702199,-0.012527,0.010591,0.000000
6.050000,196.322995,-29.190202,2229.709883,47.955972,-8.099251,160.436750,0.696289,-0.067248,0.133988,-0.701931,-0.007144,0.003540,0.000000
6.600000,222.590662,-33.606170,2316.110342,47.570157,-7.963591,153.765112,0.695716,-0.067903,0.138149,-0.701629,-0.012064,0.007705,0.000000
7.150000,248.654861,-37.951072,2398.872280,47.210716,-7.834830,147.206410,0.695202,-0.068721,0.141886,-0.701313,-0.015126,0.010751,0.000000
7.700000,274.527894,-42.227008,2478.056081,46.876735,-7.714714,140.751525,0.694575,-0.069674,0.146338,-0.700926,-0.013450,0.008054,0.000000
8.250000,300.222290,-46.437223,2553.717158,46.561576,-7.596945,134.394900,0.693862,-0.070736,0.151275,-0.700477,-0.016528,0.010325,0.000000
8.800000,325.749413,-50.585396,2625.906810,46.265197,-7.491248,128.127695,0.693153,-0.072236,0.156229,-0.699938,-0.020528,0.004028,0.000000
9.350000,351.116652,-54.680151,2694.672840,45.985021,-7.394721,121.943537,0.692719,-0.077164,0.160622,-0.698847,-0.023142,0.002173,0.000000
9.900000,376.335751,-58.720885,2760.058833,45.721281,-7.303967,115.836293,0.691985,-0.080501,0.166029,-0.697934,-0.026006,0.002242,0.000000
10.450000,401.413033,-62.715635,2822.105764,45.472647,-7.220944,109.800158,0.691309,-0.085667,0.171541,-0.696654,-0.027682,0.003637,0.000000
11.000000,426.358070,-66.665313,2880.851165,45.237832,-7.144497,103.830232,0.690360,-0.089999,0.178010,-0.695425,-0.030715,0.004297,0.000000
11.550000,451.177047,-70.575900,2936.330238,45.015860,-7.075500,97.921560,0.689364,-0.095687,0.184904,-0.693853,-0.034252,0.004022,0.000000
12.100000,475.878023,-74.448942,2988.575257,44.807466,-7.009979,92.069504,0.688094,-0.101174,0.192760,-0.692195,-0.036882,0.006886,0.000000
12.650000,500.467128,-78.288449,3037.616371,44.609551,-6.952434,86.270199,0.686631,-0.107528,0.201433,-0.690218,-0.042192,0.005675,0.000000
13.200000,524.950875,-82.096953,3083.481319,44.424147,-6.897259,80.519196,0.684888,-0.114518,0.211102,-0.687932,-0.045999,0.008512,0.000000
13.750000,549.335491,-85.876491,3126.195739,44.248741,-6.847535,74.813178,0.682755,-0.121925,0.222033,-0.685333,-0.051757,0.009506,0.000000
14.300000,573.626317,-89.630018,3165.783391,44.083265,-6.802085,69.148495,0.680230,-0.130422,0.234229,-0.682213,-0.058475,0.010393,0.000000
14.850000,597.828844,-93.359317,3202.266047,43.927158,-6.759870,63.521881,0.677159,-0.139827,0.247985,-0.678534,-0.066092,0.012397,0.000000
15.400000,621.947572,-97.066781,3235.663931,43.778801,-6.722319,57.930492,0.673430,-0.150711,0.263566,-0.674027,-0.076340,0.012928,0.000000
15.950000,645.987268,-100.754182,3265.995336,43.639810,-6.686644,52.370553,0.668871,-0.163078,0.281150,-0.668561,-0.085813,0.015758,0.000000
16.500000,669.952842,-104.422483,3293.276882,43.508921,-6.653118,46.839805,0.663201,-0.176481,0.301043,-0.662113,-0.096504,0.019758,0.000000
17.050000,693.848278,-108.073228,3317.524125,43.384648,-6.622861,41.336328,0.656140,-0.191336,0.323616,-0.654328,-0.110522,0.022911,0.000000
17.600000,717.677211,-111.708089,3338.751356,43.267207,-6.595122,35.857476,0.647363,-0.208213,0.349177,-0.644706,-0.126783,0.026200,0.000000
18.150000,741.443508,-115.328138,3356.971394,43.156859,-6.568912,30.400704,0.636416,-0.227140,0.377982,-0.632862,-0.144315,0.030788,0.000000
18.700000,765.150992,-118.934160,3372.195810,43.053257,-6.544161,24.963997,0.622734,-0.247983,0.410238,-0.618394,-0.163387,0.036421,0.000000
19.250000,788.803262,-122.527040,3384.435121,42.956048,-6.521168,19.545443,0.605708,-0.270715,0.446006,-0.600757,-0.184147,0.042356,0.000000
19.800000,812.403816,-126.107780,3393.698709,42.865219,-6.500004,14.142763,0.584738,-0.295277,0.485050,-0.579327,-0.205629,0.048153,0.000000
