id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity,temperature,E wind start,E wind end,N wind start,N wind end,Burn out time,Nozzle Distance,Propellant
1,20.0,162.38715328555352,Cesaroni_M1300,6420.952724999999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,15.952355370308917,15.952380952380954,17.452380952380956,31.45714285714286,32.957142857142856,162.38715328555352,7,275.54096979221254,-3.267986296824693e-06,2563.9474874158545,1778.3078500298564,-7.508813682031527e-06,-6.281190549322176,300.0,0,10,-2,0,2.0,-1.255,-0.85704
2,20.0,217.1940018196987,Cesaroni_M1300,6420.952724999999,3.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,22.07330349328924,22.07619047619048,23.57619047619048,86.24761904761905,87.74761904761905,217.1940018196987,7,453.15896530701923,8.213698907815893e-05,3637.162386077767,2460.3951025490633,0.00010327509266651688,-6.281190619057089,300.0,0,10,-2,0,3.5,-1.255,-0.85704
3,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,5.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,5.0,-1.255,-0.85704
4,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,6.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,6.5,-1.255,-0.85704
5,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,8.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,8.0,-1.255,-0.85704
6,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,9.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,9.5,-1.255,-0.85704
7,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,11.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,11.0,-1.255,-0.85704
8,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,12.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,12.5,-1.255,-0.85704
9,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,14.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,14.0,-1.255,-0.85704
10,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,15.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,15.5,-1.255,-0.85704
11,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,17.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,17.0,-1.255,-0.85704
12,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,18.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,18.5,-1.255,-0.85704
13,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,20.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,20.0,-1.255,-0.85704
14,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,21.5,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,21.5,-1.255,-0.85704
15,20.0,251.92872636588402,Cesaroni_M1300,6420.952724999999,23.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.32360065979145247,25.43104529628202,25.43809523809524,26.93809523809524,121.00000000000001,122.50000000000001,251.92872636588402,7,570.135379242195,0.00010228391953332441,4370.924846885819,2901.7016097365454,0.0001387342721421265,-6.28119061898957,300.0,0,10,-2,0,23.0,-1.255,-0.85704
