id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity
21,53,26.911127024541692,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6315851644267052,10.957801389772621,10.961904761904762,10.961904861904761,12.461904761904762,12.461904861904761,26.911127024541692,7,198.17655591369504,-53.015184264688735,1887.7665578811886,325.8919446855046,-37.98081870390514,-31.282374621891872
22,54,26.065433241331498,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6386439023428551,10.767636268140981,10.771428571428572,10.771428671428572,12.271428571428572,12.271428671428572,26.065433241331498,7,190.3962835294651,-50.99283357731076,1870.3216916808226,316.027298399409,-39.80767431599478,-31.556876572207525
23,55,25.26814145304805,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6454620820872019,10.584102687923306,10.590476190476192,10.590476290476191,12.090476190476192,12.090476290476191,25.26814145304805,7,183.0185876744687,-49.06230736094074,1853.8513031701536,306.5909161725412,-41.3429529896952,-31.823375303632695
24,56,24.51957150748612,Cesaroni_M1670,6026.35,3.9,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.6524368953687708,10.407051593178423,10.40952380952381,10.40952390952381,11.90952380952381,11.90952390952381,24.51957150748612,7,176.0032917437861,-47.2047024603025,1838.2987409968594,297.4371644354442,-42.51258839932213,-32.08076952194346
25,51,31.95684576397775,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.403615905149688,11.532847014607066,11.533333333333335,11.533333433333334,13.033333333333335,13.033333433333334,31.95684576397775,7,216.91743746693163,-34.50843419445786,2022.5410734257719,341.7894742371139,27.828546108915322,-30.731247847401974
26,52,30.914680857944873,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.40790366902101766,11.32823626489381,11.333333333333334,11.333333433333333,12.833333333333334,12.833333433333333,30.914680857944873,7,208.5899172812597,-33.03192935223223,2001.0402729953698,331.1234392684704,23.56008441230192,-31.029478865034296
27,53,29.938656182971293,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.41217486354821375,11.131721209110983,11.133333333333335,11.133333433333334,12.633333333333335,12.633333433333334,29.938656182971293,7,200.7341193919649,-31.633411604502342,1980.7731047147236,321.21064252046096,19.56253655984845,-31.3239230114009
28,54,29.013643631070227,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4163184080527541,10.940768545839518,10.942857142857143,10.942857242857142,12.442857142857143,12.442857242857142,29.013643631070227,7,193.24777039669044,-30.29299578924229,1961.499715905493,311.838805055505,15.87291704467557,-31.613874837986152
29,55,28.136331703661764,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4206124587472001,10.755395286405564,10.761904761904763,10.761904861904762,12.261904761904763,12.261904861904762,28.136331703661764,7,186.10494133995365,-28.9992733177764,1943.1788757493173,302.86070426746477,12.558164729961188,-31.899187455506805
30,56,27.307826891035823,Cesaroni_M3100,6131.300424499999,2.0,0.033,0.011,0.0635,-1.255,-0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.42493061164239815,10.575715817623994,10.580952380952382,10.580952480952382,12.080952380952382,12.080952480952382,27.307826891035823,7,179.3026557066349,-27.75884433821271,1925.7729994637082,294.1696017745507,9.646546628406387,-32.17920665831356
