# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.939479,0.000130,1476.758459,3.757900,0.002901,20.481391,0.704405,-0.061524,0.061758,-0.704425,-0.000938,0.007956,0.000000
1.200000,4.684530,-0.029446,1495.706767,8.123197,-0.158353,39.193688,0.703269,-0.054401,0.073959,-0.704970,-0.030219,0.086589,0.000000
1.800000,10.255127,-0.296034,1521.106980,10.524428,-0.876272,45.521969,0.699627,-0.043193,0.107672,-0.705027,-0.074057,0.106630,0.000000
2.400000,17.437137,-1.248546,1550.371017,13.520898,-2.395016,52.008149,0.696084,-0.044916,0.138859,-0.702970,-0.072082,0.021963,0.000000
3.000000,26.568782,-3.195488,1583.422461,16.943204,-4.049794,58.025264,0.695960,-0.058294,0.146354,-0.700586,-0.026963,-0.028718,0.000000
3.600000,37.741317,-6.038369,1619.771536,20.256066,-5.399329,62.937644,0.695404,-0.062014,0.151554,-0.699713,-0.028522,0.046008,0.000000
4.200000,50.831595,-9.697331,1658.685030,23.338689,-6.831147,66.492516,0.691438,-0.058523,0.174818,-0.698518,-0.061241,0.055824,0.000000
4.800000,65.578999,-14.181154,1698.890199,25.414489,-7.903148,66.317616,0.689216,-0.064903,0.190825,-0.695955,-0.040811,0.000679,0.000000
5.400000,80.877054,-18.944281,1737.044475,25.478023,-7.921724,60.611922,0.687482,-0.069161,0.201979,-0.694110,-0.043185,0.041859,0.000000
6.000000,96.146363,-23.686340,1771.615461,25.420529,-7.888921,54.627285,0.682680,-0.069478,0.225623,-0.691531,-0.071313,0.057716,0.000000
6.600000,111.383698,-28.413896,1802.599901,25.372185,-7.869713,48.656765,0.677826,-0.075452,0.250445,-0.687121,-0.075795,0.034361,0.000000
7.200000,126.593972,-33.128392,1830.007413,25.328839,-7.843665,42.705132,0.673201,-0.083618,0.273340,-0.681977,-0.079647,0.043455,0.000000
7.800000,141.778147,-37.825444,1853.850035,25.285017,-7.813504,36.773144,0.665871,-0.089826,0.303141,-0.675760,-0.101650,0.071495,0.000000
8.400000,156.936256,-42.505713,1874.138032,25.242489,-7.788499,30.855499,0.654842,-0.096639,0.342461,-0.666756,-0.130586,0.086442,0.000000
9.000000,172.069851,-47.172627,1890.878844,25.203457,-7.768320,24.949031,0.640685,-0.107034,0.388358,-0.653639,-0.157717,0.091411,0.000000
9.600000,187.181101,-51.827849,1904.079155,25.167901,-7.749019,19.053990,0.622941,-0.121052,0.439675,-0.635590,-0.186073,0.101549,0.000000
10.200000,202.271923,-56.471354,1913.746035,25.135333,-7.729324,13.170907,0.599445,-0.137459,0.497984,-0.611375,-0.220637,0.122192,0.000000
10.800000,217.344144,-61.103214,1919.886426,25.106003,-7.710522,7.298715,0.567242,-0.155425,0.564721,-0.578935,-0.261741,0.149265,0.000000
11.400000,232.399926,-65.724527,1922.505590,25.080676,-7.694433,1.434348,0.523825,-0.174572,0.638739,-0.535855,-0.303799,0.175178,0.000000
12.000000,247.441767,-70.337248,1921.607318,25.059342,-7.681855,-4.427627,0.468588,-0.194243,0.715191,-0.480824,-0.334704,0.190925,0.000000
12.600000,262.471368,-74.943156,1917.191090,25.039524,-7.671479,-10.295096,0.404929,-0.212954,0.785806,-0.416157,-0.335453,0.185924,0.000000
13.200000,277.422124,-79.503974,1909.312521,24.160052,-7.159581,-15.329152,0.356812,-0.225148,0.829489,-0.365976,-0.303842,0.162983,0.000000
13.800000,290.962315,-83.243556,1899.404330,21.076058,-5.367373,-17.665455,0.356812,-0.225148,0.829489,-0.365976,-0.303841,0.162983,0.000000
14.400000,302.812932,-86.005302,1888.154059,18.496412,-3.881505,-19.800947,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
15.000000,313.230511,-87.946028,1875.685704,16.279732,-2.619240,-21.723806,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
15.600000,322.404481,-89.183381,1862.129641,14.341319,-1.531289,-23.426022,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
16.200000,330.485081,-89.812252,1847.618765,12.628198,-0.586926,-24.906992,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
16.800000,337.596685,-89.912517,1832.283965,11.106355,0.233629,-26.174068,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
17.400000,343.846473,-89.554006,1816.249778,9.752661,0.944015,-27.241309,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
18.000000,349.329930,-88.799567,1799.630665,8.549358,1.554967,-28.127317,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
18.600000,354.132816,-87.706085,1782.529107,7.481735,2.075644,-28.853137,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
19.200000,358.332506,-86.325157,1765.034654,6.536720,2.514409,-29.440421,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
19.800000,361.998667,-84.703390,1747.223686,5.702245,2.879136,-29.910012,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
20.400000,365.194381,-82.883066,1729.161312,4.966974,3.177318,-30.281255,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
21.000000,367.976066,-80.902040,1710.901471,4.320280,3.416046,-30.571337,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
21.600000,370.393802,-78.793933,1692.488159,3.752308,3.601933,-30.795133,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
22.200000,372.492597,-76.588951,1673.958064,3.253898,3.741145,-30.965530,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
22.800000,374.311208,-74.313091,1655.339342,2.816835,3.839230,-31.092905,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
23.400000,375.884181,-71.989505,1636.654888,2.433601,3.901264,-31.185954,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
24.000000,377.241482,-69.638233,1617.922472,2.097529,3.931746,-31.251566,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
24.600000,378.409582,-67.276996,1599.156923,1.802648,3.934723,-31.295621,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
25.200000,379.411870,-64.921418,1580.370451,1.543618,3.913813,-31.323070,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
25.800000,380.268324,-62.584646,1561.571721,1.315788,3.872074,-31.337492,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
26.400000,380.996392,-60.278468,1542.767582,1.115075,3.812351,-31.341731,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
27.000000,381.611013,-58.013367,1523.963468,0.937980,3.737286,-31.338045,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
27.600000,382.125876,-55.797130,1505.163237,0.781192,3.648479,-31.328196,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
28.200000,382.552817,-53.636961,1486.370100,0.641858,3.547573,-31.313654,0.356812,-0.225148,0.829489,-0.365975,-0.303841,0.162983,0.000000
