# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.636501,0.000000,1475.075837,2.336977,0.000010,13.250431,0.704416,-0.061628,0.061628,-0.704416,-0.000002,0.000022,0.000000
1.200000,3.070772,-0.006960,1487.145116,5.763834,-0.068613,26.799136,0.703822,-0.057532,0.068181,-0.704752,-0.016699,0.055084,0.000000
1.800000,7.548068,-0.203576,1506.987472,9.190108,-0.740533,39.130090,0.701161,-0.047568,0.094265,-0.705142,-0.063536,0.109001,0.000000
2.400000,14.187406,-1.112871,1533.855281,13.050784,-2.465902,50.223683,0.696529,-0.043286,0.133806,-0.703613,-0.094779,0.078864,0.000000
3.000000,23.312274,-3.280245,1566.901411,17.386858,-4.750024,59.535902,0.694249,-0.053046,0.155793,-0.700666,-0.044661,-0.017111,0.000000
3.600000,35.023597,-6.733537,1604.922840,21.588815,-6.686542,66.949805,0.694728,-0.060281,0.156074,-0.699542,-0.009034,0.012232,0.000000
4.200000,48.871651,-11.150669,1646.120347,24.073078,-7.838092,68.767618,0.691590,-0.056661,0.173989,-0.698728,-0.061239,0.067439,0.000000
4.800000,63.504253,-15.957171,1686.160429,24.438489,-8.044560,63.933028,0.688385,-0.061227,0.194907,-0.695980,-0.048968,0.009333,0.000000
5.400000,78.154053,-20.775772,1722.718317,24.392346,-8.012957,57.932109,0.686998,-0.066891,0.205091,-0.693899,-0.038103,0.028024,0.000000
6.000000,92.773098,-25.571656,1755.684489,24.337705,-7.975744,51.958275,0.682612,-0.067526,0.226819,-0.691400,-0.072152,0.064928,0.000000
6.600000,107.360911,-30.350190,1785.070812,24.290236,-7.954495,45.998003,0.676553,-0.071831,0.256097,-0.686681,-0.086940,0.050709,0.000000
7.200000,121.923016,-35.117082,1810.884961,24.250689,-7.933983,40.052157,0.671016,-0.080254,0.282766,-0.680691,-0.086898,0.043119,0.000000
7.800000,136.461748,-39.869551,1833.137282,24.211515,-7.906917,34.125397,0.663945,-0.088224,0.312253,-0.673714,-0.103154,0.065518,0.000000
8.400000,150.976712,-44.605459,1851.838743,24.171840,-7.880071,28.215107,0.652724,-0.095652,0.351805,-0.664105,-0.135571,0.092696,0.000000
9.000000,165.468400,-49.326611,1866.997746,24.134318,-7.857890,22.316602,0.636565,-0.105240,0.401828,-0.649803,-0.171538,0.109815,0.000000
9.600000,179.938592,-54.035636,1878.620608,24.100251,-7.839243,16.427882,0.615233,-0.118506,0.459926,-0.629215,-0.206872,0.122193,0.000000
10.200000,194.389415,-58.733988,1886.713174,24.069764,-7.822084,10.549000,0.587487,-0.135188,0.524928,-0.600860,-0.244105,0.138465,0.000000
10.800000,208.823086,-63.422347,1891.281306,24.043177,-7.806015,4.679617,0.550880,-0.154244,0.596579,-0.562879,-0.284555,0.160974,0.000000
11.400000,223.242138,-68.101592,1892.329410,24.021130,-7.791875,-1.182859,0.502815,-0.174427,0.673194,-0.513378,-0.323378,0.185130,0.000000
12.000000,237.649247,-72.773078,1889.861294,24.003098,-7.780128,-7.044522,0.442673,-0.194176,0.749642,-0.452071,-0.346847,0.200382,0.000000
12.600000,252.045043,-77.437405,1883.874482,23.945582,-7.745359,-12.874643,0.375748,-0.211324,0.816557,-0.384032,-0.333299,0.191976,0.000000
13.200000,265.970911,-81.819624,1874.848146,21.809853,-6.464127,-16.427419,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
13.800000,278.227455,-85.203057,1864.297891,19.123249,-4.862819,-18.704470,0.354193,-0.216030,0.834760,-0.362011,-0.317011,0.181669,0.000000
14.400000,288.996800,-87.704236,1852.446576,16.829712,-3.509544,-20.762559,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
15.000000,298.482229,-89.452420,1839.428288,14.830720,-2.345180,-22.593309,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
15.600000,306.840727,-90.549162,1825.380571,13.066381,-1.333969,-24.194304,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
16.200000,314.201195,-91.079265,1810.440024,11.498664,-0.453217,-25.570928,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
16.800000,320.673532,-91.116150,1794.737743,10.102413,0.312229,-26.735867,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
17.400000,326.354798,-90.725437,1778.395677,8.859400,0.973598,-27.707166,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
18.000000,331.332446,-89.966733,1761.523682,7.754735,1.540337,-28.506019,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
18.600000,335.685541,-88.894254,1744.218556,6.775413,2.020943,-29.154805,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
19.200000,339.485535,-87.557172,1726.563490,5.909449,2.423429,-29.675478,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
19.800000,342.796873,-85.999943,1708.628844,5.145578,2.755442,-30.088543,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
20.400000,345.677822,-84.262799,1690.473989,4.473141,3.024290,-30.412566,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
21.000000,348.180233,-82.381567,1672.147420,3.882166,3.236852,-30.663677,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
21.600000,350.350255,-80.388127,1653.688713,3.363399,3.399542,-30.855711,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
22.200000,352.229068,-78.310901,1635.130420,2.908305,3.518279,-31.000434,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
22.800000,353.851997,-76.174350,1616.497251,2.509267,3.598380,-31.107200,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
23.400000,355.250547,-74.000052,1597.809172,2.159337,3.644651,-31.183741,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
24.000000,356.452412,-71.806828,1579.081968,1.852291,3.661372,-31.236293,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
24.600000,357.480819,-69.611688,1560.328785,1.582852,3.652420,-31.270100,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
25.200000,358.357430,-67.428998,1541.560208,1.346030,3.621167,-31.289548,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
25.800000,359.103830,-65.269008,1522.783290,1.136758,3.570229,-31.297890,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
26.400000,359.728445,-63.147095,1504.004612,0.953069,3.502884,-31.297239,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
27.000000,360.239137,-61.075823,1485.229440,0.793387,3.423534,-31.289326,0.354193,-0.216030,0.834760,-0.362012,-0.317011,0.181669,0.000000
