# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,1.531032,0.000499,1479.959940,5.578199,0.001383,29.712461,0.704340,-0.060970,0.062492,-0.704473,-0.003664,0.023404,0.000000
1.200000,7.008672,-0.124821,1507.960295,12.702286,-0.692574,63.295635,0.702487,-0.050854,0.081735,-0.705156,-0.046486,0.107296,0.000000
1.800000,16.842678,-1.254734,1555.180979,20.068787,-3.273063,93.038973,0.699883,-0.047844,0.106946,-0.704583,-0.031803,-0.014604,0.000000
2.400000,29.342856,-3.393271,1611.258337,20.887656,-3.569742,90.764243,0.700653,-0.054167,0.102273,-0.704053,-0.006784,0.026102,0.000000
3.000000,41.852963,-5.522109,1663.880637,20.817833,-3.541558,84.646622,0.698370,-0.049914,0.120551,-0.703744,-0.042457,0.030549,0.000000
3.600000,54.330026,-7.646802,1712.839000,20.772013,-3.531571,78.554150,0.698153,-0.056016,0.124835,-0.702752,-0.012772,-0.006757,0.000000
4.200000,66.776147,-9.752812,1758.153173,20.714115,-3.491058,72.497895,0.696661,-0.055377,0.135772,-0.702255,-0.040492,0.050832,0.000000
4.800000,79.189284,-11.842830,1799.840561,20.665765,-3.478530,66.463243,0.694312,-0.056938,0.153002,-0.700914,-0.042071,0.016133,0.000000
5.400000,91.576434,-13.924953,1837.913951,20.624238,-3.458227,60.452743,0.693164,-0.062493,0.162899,-0.699345,-0.036463,0.016951,0.000000
6.000000,103.937509,-15.990712,1872.389048,20.579235,-3.428555,54.467845,0.690543,-0.064698,0.179426,-0.697689,-0.055521,0.047937,0.000000
6.600000,116.272344,-18.041632,1903.278886,20.537991,-3.409609,48.500872,0.686474,-0.067651,0.202896,-0.694989,-0.069901,0.045143,0.000000
7.200000,128.584213,-20.082922,1930.593307,20.502132,-3.394199,42.550072,0.682363,-0.074394,0.226275,-0.691119,-0.076549,0.037181,0.000000
7.800000,140.875165,-22.113676,1954.342534,20.467725,-3.374261,36.616940,0.677404,-0.082625,0.251918,-0.686173,-0.091029,0.049682,0.000000
8.400000,153.145507,-24.131709,1974.536886,20.433509,-3.352671,30.700023,0.669828,-0.091053,0.285284,-0.679450,-0.116715,0.071656,0.000000
9.000000,165.395752,-26.137562,1991.185093,20.401155,-3.334357,24.795797,0.658565,-0.100982,0.328179,-0.669621,-0.147608,0.088644,0.000000
9.600000,177.627387,-28.133686,2004.293997,20.371260,-3.319749,18.902418,0.643272,-0.114276,0.379211,-0.655240,-0.181629,0.100011,0.000000
10.200000,189.841552,-30.121440,2013.870362,20.342853,-3.306121,13.020856,0.622599,-0.131924,0.438835,-0.634340,-0.225473,0.116601,0.000000
10.800000,202.039171,-32.101052,2019.921547,20.316290,-3.292643,7.151850,0.593386,-0.154085,0.509377,-0.603889,-0.282483,0.143223,0.000000
11.400000,214.221810,-34.072823,2022.454733,20.293353,-3.280257,1.295158,0.550942,-0.180374,0.592217,-0.559644,-0.351763,0.179225,0.000000
12.000000,226.392500,-36.037947,2021.477302,20.276933,-3.270800,-4.551995,0.489889,-0.209559,0.685115,-0.496695,-0.425733,0.219566,0.000000
12.600000,238.555698,-37.998572,2016.992309,20.266165,-3.264113,-10.396792,0.407083,-0.238731,0.779324,-0.412279,-0.480560,0.250662,0.000000
13.200000,250.658175,-39.925802,2009.064233,19.614201,-2.910214,-15.399223,0.336456,-0.257111,0.839375,-0.340794,-0.479835,0.251782,0.000000
13.800000,261.767739,-41.315433,1999.039032,17.462207,-1.746788,-17.967012,0.336455,-0.257111,0.839376,-0.340793,-0.479835,0.251782,0.000000
14.400000,271.656745,-42.046685,1987.564139,15.534638,-0.709664,-20.232414,0.336456,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
15.000000,280.445136,-42.187507,1974.819603,13.786934,0.224691,-22.200335,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
15.600000,288.234471,-41.797169,1960.979798,12.203800,1.060083,-23.886949,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
16.200000,295.122167,-40.936222,1946.206845,10.781980,1.792250,-25.315648,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
16.800000,301.201090,-39.664480,1930.649050,9.503917,2.432200,-26.505988,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
17.400000,306.553880,-38.035139,1914.441639,8.360021,2.985144,-27.484535,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
18.000000,311.257668,-36.098301,1897.703515,7.340066,3.457436,-28.278752,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
18.600000,315.384224,-33.900748,1880.537365,6.434192,3.855296,-28.915686,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
19.200000,318.998955,-31.485171,1863.029729,5.632493,4.185132,-29.420775,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
19.800000,322.161730,-28.890675,1845.253541,4.925160,4.453341,-29.817141,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
20.400000,324.926160,-26.152260,1827.267739,4.302631,4.666198,-30.124718,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
21.000000,327.340373,-23.301333,1809.119942,3.755716,4.829752,-30.360581,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
21.600000,329.446841,-20.365570,1790.847908,3.275861,4.949630,-30.538716,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
22.200000,331.283416,-17.369604,1772.482738,2.855181,5.031021,-30.670962,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
22.800000,332.883607,-14.335206,1754.049716,2.486478,5.078660,-30.767214,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
23.400000,334.276449,-11.281217,1735.567828,2.163303,5.096785,-30.835091,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
24.000000,335.487587,-8.224253,1717.052173,1.879851,5.089208,-30.880752,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
24.600000,336.539481,-5.178835,1698.514689,1.630963,5.059313,-30.909141,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
25.200000,337.451079,-2.157162,1679.964105,1.412202,5.010002,-30.923970,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
25.800000,338.239565,0.829703,1661.407777,1.219519,4.943925,-30.928402,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
26.400000,338.919232,3.772508,1642.851142,1.049516,4.863319,-30.924805,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
27.000000,339.502991,6.663007,1624.298687,0.899111,4.770189,-30.915158,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
27.600000,340.001710,9.494558,1605.753477,0.765690,4.666187,-30.900858,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
28.200000,340.424984,12.260883,1587.218044,0.646935,4.552853,-30.883046,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
28.800000,340.780519,14.955980,1568.694291,0.540974,4.431616,-30.862524,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
29.400000,341.075825,17.576066,1550.183486,0.445987,4.303475,-30.839959,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
30.000000,341.318345,20.120626,1531.686053,0.360183,4.168807,-30.815867,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
30.600000,341.511816,22.582485,1513.203571,0.282628,4.029132,-30.790667,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
31.200000,341.655778,24.946971,1494.738933,0.213394,3.887469,-30.764666,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
31.800000,341.763700,27.235472,1476.288295,0.150225,3.745529,-30.738198,0.336457,-0.257111,0.839375,-0.340795,-0.479835,0.251782,0.000000
