# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.619939,-0.000001,1474.982385,2.263427,-0.000239,12.919566,0.704416,-0.061629,0.061627,-0.704416,0.000054,-0.000572,0.000000
1.200000,2.993477,-0.006302,1486.749079,5.631207,-0.063618,26.123023,0.703847,-0.057677,0.067921,-0.704741,-0.016080,0.053606,0.000000
1.800000,7.371360,-0.192292,1506.087504,8.989048,-0.704522,38.130719,0.701247,-0.047814,0.093484,-0.705144,-0.062353,0.108202,0.000000
2.400000,13.865042,-1.063838,1532.264781,12.763473,-2.375496,48.924167,0.696576,-0.043137,0.133341,-0.703663,-0.096464,0.083670,0.000000
3.000000,22.792277,-3.167621,1564.447112,17.021657,-4.639187,57.960029,0.693961,-0.052477,0.157580,-0.700594,-0.051004,-0.011816,0.000000
3.600000,34.272747,-6.560536,1601.443154,21.191498,-6.595654,65.111918,0.694426,-0.060712,0.158531,-0.699253,-0.008549,0.005439,0.000000
4.200000,47.879090,-10.921321,1641.489206,23.662451,-7.736147,66.793267,0.691537,-0.057354,0.174797,-0.698521,-0.058899,0.069926,0.000000
4.800000,62.262636,-15.664273,1680.336668,24.022454,-7.938425,61.946317,0.687795,-0.060979,0.198114,-0.695679,-0.057040,0.017232,0.000000
5.400000,76.663872,-20.420908,1715.704944,23.980560,-7.912513,55.953004,0.686280,-0.067810,0.209517,-0.693199,-0.039287,0.021237,0.000000
6.000000,91.037300,-25.156976,1747.485879,23.930117,-7.875620,49.986956,0.682222,-0.069212,0.229659,-0.690681,-0.069806,0.064371,0.000000
6.600000,105.380852,-29.874732,1775.692117,23.883312,-7.852522,44.035574,0.675574,-0.072625,0.260534,-0.685892,-0.093610,0.061334,0.000000
7.200000,119.699042,-34.580999,1800.330903,23.844932,-7.834537,38.096143,0.668967,-0.081059,0.290938,-0.679167,-0.097344,0.048534,0.000000
7.800000,133.995192,-39.274996,1821.410879,23.808849,-7.811206,32.173423,0.661420,-0.090561,0.322234,-0.671183,-0.109452,0.062785,0.000000
8.400000,148.269520,-43.953980,1838.942365,23.772226,-7.785569,26.267339,0.649984,-0.099440,0.362032,-0.660731,-0.139720,0.091748,0.000000
9.000000,162.522068,-48.618301,1852.934233,23.736621,-7.762867,20.374037,0.632780,-0.109521,0.413447,-0.645489,-0.179571,0.116845,0.000000
9.600000,176.754034,-53.270235,1863.393153,23.703821,-7.744163,14.490530,0.608944,-0.122804,0.475185,-0.623142,-0.221578,0.135323,0.000000
10.200000,190.967388,-57.911856,1870.324591,23.674687,-7.728280,8.615660,0.577367,-0.139792,0.545063,-0.591617,-0.264046,0.152591,0.000000
10.800000,205.164515,-62.544568,1873.732992,23.649868,-7.714420,2.748440,0.536178,-0.159689,0.620992,-0.548979,-0.305851,0.171997,0.000000
11.400000,219.348187,-67.169555,1873.622909,23.629808,-7.702524,-3.114099,0.483562,-0.180887,0.699603,-0.493962,-0.340610,0.190716,0.000000
12.000000,233.520950,-71.787855,1869.995494,23.612602,-7.691652,-8.977851,0.420064,-0.201148,0.774612,-0.427859,-0.352786,0.198864,0.000000
12.600000,247.681871,-76.398640,1862.847272,23.518978,-7.634801,-14.775167,0.353458,-0.217588,0.835933,-0.359080,-0.320951,0.182204,0.000000
13.200000,260.885884,-80.436625,1853.226458,20.592067,-5.885714,-17.255862,0.353499,-0.217580,0.835900,-0.359121,-0.320987,0.182224,0.000000
13.800000,272.481300,-83.517170,1842.184549,18.124144,-4.423577,-19.512309,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
14.400000,282.700871,-85.786840,1829.858396,15.987655,-3.171874,-21.535269,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
15.000000,291.718126,-87.356779,1816.389873,14.107671,-2.085948,-23.319964,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
15.600000,299.672127,-88.317644,1801.921711,12.437781,-1.138254,-24.868392,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
16.200000,306.679573,-88.746813,1786.593147,10.948263,-0.311102,-26.190167,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
16.800000,312.842149,-88.712671,1770.535579,9.618789,0.407801,-27.301401,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
17.400000,318.251039,-88.277174,1753.869472,8.433833,1.028116,-28.222532,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
18.000000,322.988967,-87.496922,1736.702083,7.380158,1.558352,-28.976200,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
18.600000,327.131079,-86.423577,1719.126999,6.445775,2.006434,-29.585446,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
19.200000,330.745369,-85.104020,1701.223876,5.619404,2.379972,-30.072279,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
19.800000,333.893331,-83.580718,1683.059903,4.890317,2.686295,-30.456940,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
20.400000,336.630478,-81.892030,1664.691320,4.248328,2.932418,-30.757474,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
21.000000,339.006133,-80.072048,1646.163754,3.683906,3.124936,-30.989373,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
21.600000,341.064355,-78.151212,1627.514588,3.188189,3.270004,-31.165891,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
22.200000,342.844173,-76.156465,1608.774131,2.753057,3.373265,-31.298129,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
22.800000,344.379304,-74.111089,1589.965492,2.371219,3.439799,-31.394924,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
23.400000,345.699549,-72.035550,1571.107164,2.036097,3.474174,-31.463480,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
24.000000,346.831226,-69.947900,1552.214016,1.741786,3.480492,-31.509690,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
24.600000,347.796854,-67.863968,1533.298308,1.483166,3.462357,-31.538515,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
25.200000,348.616927,-65.797480,1514.369867,1.255526,3.423007,-31.554033,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
25.800000,349.309904,-63.759621,1495.435523,1.054610,3.365495,-31.559195,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
26.400000,349.887844,-61.760820,1476.500665,0.878103,3.295298,-31.556082,0.353500,-0.217579,0.835900,-0.359122,-0.320988,0.182225,0.000000
