# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.608475,-0.000001,1474.917103,2.343027,-0.000112,13.323400,0.704416,-0.061629,0.061628,-0.704416,0.000024,-0.000253,0.000000
1.200000,3.174229,-0.008273,1487.797461,6.267463,-0.081463,29.755588,0.703816,-0.057480,0.068255,-0.704756,-0.017347,0.057434,0.000000
1.800000,8.175871,-0.253750,1510.601961,10.468751,-0.938105,46.120040,0.701020,-0.047211,0.095549,-0.705133,-0.066544,0.110384,0.000000
2.400000,15.854085,-1.400913,1542.851762,15.238295,-3.065456,61.057303,0.696924,-0.045075,0.131344,-0.703572,-0.077407,0.044524,0.000000
3.000000,26.565913,-4.005985,1583.519073,20.501255,-5.563054,74.299893,0.696681,-0.055580,0.138398,-0.701707,-0.004843,-0.032820,0.000000
3.600000,39.765958,-7.713979,1629.508122,22.704720,-6.464156,76.217959,0.696009,-0.054731,0.142811,-0.701556,-0.034261,0.061010,0.000000
4.200000,53.454244,-11.624695,1673.715820,22.814100,-6.526180,70.750737,0.692723,-0.054679,0.165065,-0.699928,-0.053117,0.021889,0.000000
4.800000,67.129741,-15.535909,1714.354579,22.770165,-6.504880,64.717433,0.691915,-0.061325,0.173344,-0.698172,-0.025451,0.007944,0.000000
5.400000,80.775669,-19.426300,1751.383455,22.715000,-6.464367,58.716457,0.689343,-0.061710,0.188259,-0.696819,-0.053985,0.056334,0.000000
6.000000,94.388883,-23.297384,1784.817773,22.664623,-6.442232,52.733447,0.684810,-0.063907,0.213379,-0.693845,-0.071934,0.044732,0.000000
6.600000,107.975390,-27.157637,1814.666722,22.624530,-6.423871,46.766351,0.681112,-0.071035,0.234814,-0.689857,-0.067114,0.029889,0.000000
7.200000,121.538244,-31.004033,1840.941762,22.584530,-6.396434,40.820685,0.676667,-0.077500,0.257310,-0.685498,-0.078733,0.051457,0.000000
7.800000,135.076541,-34.833402,1863.655249,22.543262,-6.368960,34.893489,0.669098,-0.082811,0.289375,-0.679494,-0.107257,0.076714,0.000000
8.400000,148.590698,-38.648018,1882.816530,22.504557,-6.347315,28.979364,0.658206,-0.090306,0.330666,-0.670275,-0.136533,0.087532,0.000000
9.000000,162.082757,-42.450820,1898.432754,22.469518,-6.328880,23.076665,0.644247,-0.101586,0.378302,-0.656896,-0.164047,0.094542,0.000000
9.600000,175.554662,-46.242658,1910.510981,22.437216,-6.310476,17.186205,0.626073,-0.116132,0.432489,-0.638356,-0.196383,0.109726,0.000000
10.200000,189.007871,-50.023332,1919.058741,22.407232,-6.291830,11.308391,0.601014,-0.133138,0.495554,-0.612766,-0.238276,0.135300,0.000000
10.800000,202.443962,-53.793112,1924.083488,22.380372,-6.274482,5.442172,0.565604,-0.152249,0.568998,-0.577195,-0.289174,0.167332,0.000000
11.400000,215.865247,-57.553344,1925.590618,22.358160,-6.260290,-0.415478,0.516495,-0.173141,0.651326,-0.528230,-0.342802,0.199351,0.000000
12.000000,229.274817,-61.306291,1923.584784,22.340968,-6.250059,-6.270836,0.452153,-0.194761,0.736603,-0.463728,-0.384464,0.221479,0.000000
12.600000,242.674696,-65.053831,1918.063648,22.312900,-6.234582,-12.121510,0.376562,-0.214826,0.813954,-0.386769,-0.387364,0.218221,0.000000
13.200000,255.785989,-68.631367,1909.338069,20.701356,-5.282379,-16.108103,0.342446,-0.222472,0.842451,-0.351449,-0.367274,0.203867,0.000000
13.800000,267.434451,-71.346320,1898.966245,18.195737,-3.810234,-18.425149,0.342444,-0.222473,0.842452,-0.351447,-0.367273,0.203866,0.000000
14.400000,277.689513,-73.246653,1887.275603,16.037446,-2.555586,-20.503251,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
15.000000,286.732372,-74.446801,1874.411070,14.143430,-1.469441,-22.337569,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
15.600000,294.704789,-75.037999,1860.519012,12.464044,-0.522685,-23.929414,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
16.200000,301.725766,-75.098150,1845.742468,10.967641,0.303269,-25.287897,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
16.800000,307.898369,-74.695742,1830.216967,9.633035,1.021037,-26.429049,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
17.400000,313.314656,-73.892630,1814.066862,8.444444,1.640292,-27.373787,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
18.000000,318.058210,-72.745384,1797.403066,7.388543,2.169479,-28.145491,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
18.600000,322.205002,-71.305673,1780.322172,6.453246,2.616492,-28.768076,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
19.200000,325.823934,-69.620500,1762.906673,5.627159,2.988930,-29.264527,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
19.800000,328.977003,-67.732227,1745.225388,4.899421,3.294136,-29.655842,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
20.400000,331.720233,-65.679160,1727.335970,4.259694,3.539157,-29.960825,0.342444,-0.222473,0.842452,-0.351447,-0.367272,0.203866,0.000000
