# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.875856,0.000083,1476.408795,3.498624,0.002271,19.154831,0.704409,-0.061559,0.061714,-0.704422,-0.000714,0.006310,0.000000
1.200000,4.387801,-0.024152,1494.126977,7.634742,-0.133285,36.596240,0.703364,-0.054902,0.072985,-0.704938,-0.028027,0.082223,0.000000
1.800000,9.625404,-0.256572,1517.780940,9.895815,-0.776877,42.297997,0.699819,-0.043498,0.105990,-0.705072,-0.073336,0.111377,0.000000
2.400000,16.378497,-1.121934,1544.920263,12.718186,-2.215540,48.147605,0.695745,-0.043293,0.140819,-0.703018,-0.082219,0.041713,0.000000
3.000000,24.984379,-2.966767,1575.461346,16.008406,-3.910621,53.517606,0.694805,-0.056431,0.154400,-0.700158,-0.041285,-0.025530,0.000000
3.600000,35.579109,-5.750102,1608.918490,19.272784,-5.323511,57.816648,0.694701,-0.064019,0.158383,-0.698717,-0.025187,0.025365,0.000000
4.200000,48.063906,-9.350078,1644.597483,22.295386,-6.698733,60.850905,0.690995,-0.060638,0.179175,-0.697671,-0.060554,0.071573,0.000000
4.800000,62.163625,-13.746075,1681.299217,24.315398,-7.762172,60.351443,0.687100,-0.064215,0.202592,-0.694785,-0.060186,0.018023,0.000000
5.400000,76.803756,-18.430568,1715.868611,24.387681,-7.797745,54.646224,0.685359,-0.072219,0.215378,-0.691866,-0.045959,0.021025,0.000000
6.000000,91.422409,-23.098387,1746.867326,24.340480,-7.762661,48.686182,0.681083,-0.074448,0.236150,-0.689069,-0.070518,0.064490,0.000000
6.600000,106.012766,-27.748586,1774.294882,24.295170,-7.740237,42.740796,0.674046,-0.077679,0.267387,-0.684202,-0.095707,0.064074,0.000000
7.200000,120.578057,-32.387795,1798.158540,24.256740,-7.723490,36.806951,0.666797,-0.086497,0.299320,-0.676984,-0.104979,0.051009,0.000000
7.800000,135.121468,-37.015746,1818.466287,24.221467,-7.702121,30.888248,0.658547,-0.097426,0.332520,-0.668023,-0.118380,0.063043,0.000000
8.400000,149.643869,-41.629787,1835.227556,24.186584,-7.678052,24.985017,0.646336,-0.107898,0.373693,-0.656476,-0.147013,0.091623,0.000000
9.000000,164.145557,-46.229900,1848.450795,24.152661,-7.656293,19.094243,0.628002,-0.119131,0.426206,-0.640132,-0.186482,0.118380,0.000000
9.600000,178.627545,-50.818135,1858.142569,24.121134,-7.638444,13.213121,0.602427,-0.133264,0.489260,-0.616398,-0.230245,0.138446,0.000000
10.200000,193.091614,-55.396662,1864.308156,24.093084,-7.623754,7.340078,0.568488,-0.151159,0.560578,-0.582858,-0.274814,0.155594,0.000000
10.800000,207.540114,-59.967100,1866.951793,24.069367,-7.611391,1.473484,0.524609,-0.172139,0.637336,-0.537544,-0.316589,0.172630,0.000000
11.400000,221.975774,-64.530695,1866.076159,24.050186,-7.600827,-4.390225,0.469676,-0.194354,0.715148,-0.479779,-0.346780,0.186700,0.000000
12.000000,236.400757,-69.088146,1861.682228,24.030098,-7.588793,-10.254300,0.405518,-0.215120,0.786937,-0.412338,-0.348216,0.188223,0.000000
12.600000,250.755775,-73.604508,1853.822454,23.243655,-7.130842,-15.338865,0.355299,-0.228102,0.831954,-0.359973,-0.317044,0.172824,0.000000
13.200000,263.833055,-77.379431,1843.855947,20.430735,-5.502739,-17.843680,0.355299,-0.228102,0.831954,-0.359973,-0.317044,0.172824,0.000000
13.800000,275.354352,-80.257625,1832.457026,18.032695,-4.127551,-20.112939,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
14.400000,285.533400,-82.370383,1819.768681,15.940618,-2.942050,-22.140756,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
15.000000,294.531641,-83.818738,1805.936938,14.089615,-1.908837,-23.924454,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
15.600000,302.480980,-84.686752,1791.107356,12.438957,-1.004524,-25.468173,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
16.200000,309.493291,-85.046964,1775.420826,10.962460,-0.214002,-26.783388,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
16.800000,315.667200,-84.964209,1759.009452,9.641855,0.473482,-27.887569,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
17.400000,321.091822,-84.497642,1741.993682,8.462801,1.066648,-28.802025,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
18.000000,325.848338,-83.701501,1724.480392,7.412831,1.573336,-29.549874,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
18.600000,330.010730,-82.625440,1706.562588,6.480464,2.000979,-30.154339,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
19.200000,333.646064,-81.314582,1688.319237,5.654779,2.356781,-30.637409,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
19.800000,336.815183,-79.809921,1669.817064,4.925327,2.647721,-31.019237,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
20.400000,339.573020,-78.148484,1651.111770,4.282152,2.880498,-31.317698,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
21.000000,341.968441,-76.363212,1632.248526,3.715916,3.061421,-31.548101,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
21.600000,344.045245,-74.483613,1613.264530,3.217910,3.196397,-31.723574,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
22.200000,345.842117,-72.535732,1594.189729,2.780165,3.290830,-31.855043,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
22.800000,347.392693,-70.542201,1575.047148,2.395481,3.349592,-31.951259,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
23.400000,348.726590,-68.522858,1555.855120,2.057396,3.377115,-32.019313,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
24.000000,349.870093,-66.495304,1536.628559,1.760081,3.377375,-32.065072,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
24.600000,350.845863,-64.474974,1517.379783,1.498394,3.353600,-32.093491,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
25.200000,351.674276,-62.475183,1498.118516,1.267749,3.309189,-32.108570,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
25.800000,352.373032,-60.506736,1478.851491,1.064409,3.248887,-32.113166,0.355299,-0.228102,0.831955,-0.359973,-0.317044,0.172824,0.000000
