# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.591283,0.000000,1474.819384,2.288440,0.000015,12.973643,0.704416,-0.061628,0.061628,-0.704416,-0.000003,0.000034,0.000000
1.200000,3.090913,-0.007470,1487.369391,6.119571,-0.075326,28.999099,0.703841,-0.057632,0.067982,-0.704744,-0.016684,0.055875,0.000000
1.800000,7.978662,-0.239431,1509.596220,10.233525,-0.892147,44.953754,0.701105,-0.047436,0.094780,-0.705137,-0.065518,0.110164,0.000000
2.400000,15.484154,-1.340085,1541.030012,14.896461,-2.959389,59.508728,0.696907,-0.044785,0.131351,-0.703606,-0.080641,0.050986,0.000000
3.000000,25.963601,-3.877439,1580.657641,20.077932,-5.455697,72.381818,0.696399,-0.055290,0.140472,-0.701597,-0.008875,-0.033608,0.000000
3.600000,38.902728,-7.524504,1625.433405,22.265454,-6.362082,74.149145,0.695997,-0.055456,0.143374,-0.701396,-0.029538,0.056142,0.000000
4.200000,52.326669,-11.371857,1668.398161,22.373088,-6.418889,68.684028,0.692488,-0.054424,0.166488,-0.699842,-0.058918,0.032259,0.000000
4.800000,65.738186,-15.220029,1707.800180,22.332344,-6.403096,62.660930,0.691355,-0.061541,0.177008,-0.697789,-0.028822,0.003362,0.000000
5.400000,79.123182,-19.050481,1743.597747,22.282501,-6.364720,56.668873,0.689159,-0.063122,0.190143,-0.696362,-0.050253,0.052192,0.000000
6.000000,92.477343,-22.860848,1775.806615,22.233086,-6.339789,50.696180,0.684339,-0.064489,0.215986,-0.693449,-0.076642,0.054790,0.000000
6.600000,105.805117,-26.660054,1804.435790,22.194083,-6.323802,44.737082,0.679797,-0.071330,0.240952,-0.689006,-0.076326,0.035141,0.000000
7.200000,119.110714,-30.447824,1829.494917,22.157692,-6.300767,38.796709,0.675124,-0.079262,0.264773,-0.683974,-0.082837,0.046945,0.000000
7.800000,132.393985,-34.220270,1850.995603,22.119738,-6.274256,32.874982,0.667629,-0.085883,0.296411,-0.677522,-0.109130,0.075094,0.000000
8.400000,145.654578,-37.977741,1868.947671,22.082629,-6.251503,26.967218,0.656027,-0.093528,0.338968,-0.667819,-0.143331,0.095233,0.000000
9.000000,158.893735,-41.722933,1883.358440,22.048423,-6.232964,21.070431,0.640149,-0.104616,0.390558,-0.653245,-0.177913,0.107468,0.000000
9.600000,172.113289,-45.457628,1894.234335,22.017234,-6.216140,15.184393,0.619162,-0.119636,0.449967,-0.632341,-0.215121,0.121986,0.000000
10.200000,185.314997,-49.182394,1901.581966,21.988983,-6.199847,9.309583,0.590770,-0.137991,0.517879,-0.603116,-0.259078,0.144557,0.000000
10.800000,198.500812,-52.897682,1905.408077,21.964465,-6.184764,3.445409,0.551541,-0.158885,0.594874,-0.562744,-0.310069,0.174344,0.000000
11.400000,211.673385,-56.604653,1905.717526,21.945077,-6.172376,-2.411210,0.497985,-0.181316,0.678917,-0.508136,-0.361529,0.205344,0.000000
12.000000,224.835928,-60.305206,1902.514111,21.931071,-6.163505,-8.268278,0.428912,-0.203556,0.763333,-0.438078,-0.395849,0.225468,0.000000
12.600000,237.991241,-64.001374,1895.794166,22.010609,-6.210787,-14.245136,0.347214,-0.223465,0.838699,-0.354937,-0.379385,0.213974,0.000000
13.200000,250.473339,-67.301000,1886.349315,19.514308,-4.741332,-17.000911,0.341694,-0.224634,0.843078,-0.349290,-0.375698,0.211627,0.000000
13.800000,261.474090,-69.732074,1875.451046,17.211598,-3.397686,-19.285136,0.341695,-0.224633,0.843078,-0.349290,-0.375698,0.211628,0.000000
14.400000,271.185308,-71.414859,1863.257568,15.201039,-2.238331,-21.317413,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
15.000000,279.761666,-72.447853,1849.920776,13.420625,-1.226997,-23.096429,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
15.600000,287.328753,-72.912589,1835.591334,11.832859,-0.341850,-24.628013,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
16.200000,293.994695,-72.880420,1820.413996,10.413354,0.431400,-25.925474,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
16.800000,299.854872,-72.415148,1804.523345,9.145172,1.102915,-27.008236,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
17.400000,304.995991,-71.575292,1788.041540,8.014778,1.681092,-27.899309,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
18.000000,309.497237,-70.414616,1771.076430,7.010185,2.173637,-28.623257,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
18.600000,313.430657,-68.982245,1753.721005,6.120224,2.587938,-29.204515,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
19.200000,316.861547,-67.322787,1736.053487,5.334136,2.931236,-29.665902,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
19.800000,319.849367,-65.476897,1718.140068,4.641533,3.210591,-30.028150,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
20.400000,322.447262,-63.480928,1700.034736,4.032532,3.432768,-30.309321,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
21.000000,324.702422,-61.367149,1681.781057,3.497873,3.604128,-30.524759,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
21.600000,326.657152,-59.164469,1663.414926,3.028924,3.730608,-30.687553,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
22.200000,328.348801,-56.898386,1644.965148,2.617795,3.817642,-30.808547,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
22.800000,329.809407,-54.590729,1626.453221,2.257436,3.870079,-30.896183,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
23.400000,331.067230,-52.260759,1607.896401,1.941518,3.892290,-30.957337,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
24.000000,332.147279,-49.925495,1589.308669,1.664354,3.888195,-30.997658,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
24.600000,333.071326,-47.599560,1570.701521,1.420924,3.861172,-31.021934,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
25.200000,333.858407,-45.295982,1552.084115,1.206800,3.814332,-31.034012,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
25.800000,334.524431,-43.026070,1533.462704,1.018245,3.750523,-31.036514,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
26.400000,335.084628,-40.798605,1514.841974,0.851568,3.671515,-31.031553,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
27.000000,335.551957,-38.621578,1496.225752,0.703639,3.579096,-31.020852,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
27.600000,335.931868,-36.505834,1477.617810,0.573516,3.477888,-31.005621,0.341695,-0.224633,0.843078,-0.349291,-0.375698,0.211628,0.000000
