# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.562946,0.000000,1474.658650,2.178387,0.000027,12.345044,0.704416,-0.061628,0.061629,-0.704416,-0.000006,0.000064,0.000000
1.200000,2.942239,-0.006181,1486.602345,5.847225,-0.065090,27.597483,0.703885,-0.057901,0.067505,-0.704724,-0.015515,0.053024,0.000000
1.800000,7.619440,-0.214645,1507.753154,9.797693,-0.810542,42.774521,0.701263,-0.047877,0.093340,-0.705142,-0.063478,0.109307,0.000000
2.400000,14.804238,-1.230538,1537.659135,14.259902,-2.762122,56.605507,0.696902,-0.044311,0.131157,-0.703677,-0.086195,0.062770,0.000000
3.000000,24.848394,-3.638467,1575.336369,19.279349,-5.245430,68.778397,0.695834,-0.054601,0.144502,-0.701394,-0.018179,-0.032096,0.000000
3.600000,37.294943,-7.167506,1617.832131,21.437481,-6.167763,70.260969,0.695889,-0.056895,0.145118,-0.701029,-0.020666,0.043523,0.000000
4.200000,50.221323,-10.894794,1658.460176,21.543422,-6.214912,64.798078,0.692192,-0.054325,0.168408,-0.699684,-0.066620,0.051290,0.000000
4.800000,63.135507,-14.621864,1695.536774,21.506030,-6.206193,58.793985,0.690114,-0.061380,0.184532,-0.697082,-0.040630,0.002844,0.000000
5.400000,76.027797,-18.337185,1729.018474,21.466323,-6.175530,52.816380,0.688474,-0.065846,0.195685,-0.695252,-0.044477,0.038146,0.000000
6.000000,88.893842,-22.032976,1758.920843,21.420865,-6.146240,46.860742,0.683696,-0.066776,0.220291,-0.692512,-0.079058,0.066978,0.000000
6.600000,101.734362,-25.715476,1785.253711,21.382370,-6.130022,40.917326,0.677460,-0.072016,0.251411,-0.687499,-0.094654,0.054456,0.000000
7.200000,114.553945,-29.388984,1808.024266,21.350050,-6.114146,34.987105,0.671287,-0.081459,0.281299,-0.680889,-0.099799,0.048763,0.000000
7.800000,127.354490,-33.051329,1827.241544,21.318269,-6.093003,29.073231,0.663399,-0.091426,0.314527,-0.672768,-0.118332,0.068446,0.000000
8.400000,140.135715,-36.700353,1842.915175,21.285812,-6.070628,23.174464,0.651085,-0.101357,0.357948,-0.661580,-0.153664,0.098351,0.000000
9.000000,152.897651,-40.336624,1855.053308,21.254270,-6.050840,17.287781,0.632409,-0.113150,0.414042,-0.644845,-0.198828,0.125753,0.000000
9.600000,165.641326,-43.962023,1863.662522,21.225139,-6.034333,11.411185,0.605760,-0.128528,0.482125,-0.619748,-0.249276,0.149822,0.000000
10.200000,178.368521,-47.578381,1868.748669,21.199526,-6.020634,5.543753,0.568985,-0.147991,0.560543,-0.583219,-0.303640,0.174137,0.000000
10.800000,191.081719,-51.187337,1870.316144,21.178736,-6.009718,-0.316001,0.519247,-0.170832,0.646603,-0.532071,-0.358835,0.199754,0.000000
11.400000,203.784156,-54.790637,1868.369562,21.163475,-6.001635,-6.172552,0.454351,-0.195183,0.734815,-0.464237,-0.403523,0.221415,0.000000
12.000000,216.478494,-58.389531,1862.907547,21.143532,-5.990184,-12.027224,0.376493,-0.217881,0.815188,-0.382490,-0.411556,0.224786,0.000000
12.600000,228.932475,-61.847421,1854.205592,19.754987,-5.176158,-16.170358,0.339253,-0.226671,0.845929,-0.343413,-0.392516,0.214330,0.000000
13.200000,240.090663,-64.547974,1843.743561,17.492848,-3.859226,-18.657129,0.339250,-0.226672,0.845931,-0.343411,-0.392514,0.214329,0.000000
13.800000,249.977779,-66.512451,1831.871680,15.504529,-2.714675,-20.869954,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
14.400000,258.739269,-67.833351,1818.754300,13.731770,-1.708786,-22.809108,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
15.000000,266.492621,-68.587063,1804.554108,12.140830,-0.822210,-24.481221,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
15.600000,273.340329,-68.841389,1789.427411,10.710262,-0.042600,-25.900412,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
16.200000,279.374051,-68.657829,1773.520061,9.425437,0.638673,-27.087139,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
16.800000,284.677442,-68.093062,1756.963726,8.274861,1.228690,-28.065978,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
17.400000,289.328096,-67.199951,1739.875798,7.248170,1.734102,-28.863135,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
18.000000,293.397403,-66.027313,1722.357517,6.335324,2.161564,-29.504730,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
18.600000,296.950695,-64.619921,1704.494876,5.526439,2.517764,-30.015488,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
19.200000,300.047828,-63.018807,1686.360602,4.811742,2.809378,-30.417865,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
19.800000,302.742066,-61.260505,1668.012643,4.181738,3.042945,-30.731300,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
20.400000,305.081320,-59.377821,1649.498577,3.627386,3.224700,-30.972438,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
21.000000,307.108468,-57.400133,1630.857580,3.140219,3.360491,-31.155426,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
21.600000,308.861512,-55.353454,1612.121358,2.712429,3.455719,-31.292126,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
22.200000,310.374056,-53.260392,1593.314505,2.336841,3.515272,-31.392041,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
22.800000,311.674844,-51.141527,1574.456915,2.007193,3.543661,-31.462925,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
23.400000,312.789724,-49.014378,1555.564161,1.717722,3.544845,-31.511027,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
24.000000,313.744445,-46.892137,1536.647560,1.462520,3.522072,-31.541319,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
24.600000,314.556968,-44.789344,1517.717002,1.237464,3.478632,-31.557758,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
25.200000,315.230831,-42.723878,1498.780580,1.041781,3.418068,-31.562679,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
25.800000,315.794141,-40.697989,1479.843566,0.869523,3.345595,-31.559462,0.339250,-0.226672,0.845931,-0.343410,-0.392514,0.214329,0.000000
