# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.757811,0.000027,1475.754939,2.711467,0.001250,14.971763,0.704414,-0.061608,0.061654,-0.704418,-0.000313,0.002996,0.000000
1.200000,3.457599,-0.011945,1489.047442,6.287942,-0.100670,29.269423,0.703678,-0.056704,0.069717,-0.704813,-0.020092,0.062301,0.000000
1.800000,8.341163,-0.270646,1510.805571,10.062027,-0.947993,43.178122,0.700732,-0.046484,0.098132,-0.705112,-0.069007,0.111171,0.000000
2.400000,15.661036,-1.398423,1540.683180,14.472288,-2.993770,56.228020,0.696330,-0.044214,0.135843,-0.703362,-0.086229,0.056508,0.000000
3.000000,25.846119,-3.966770,1578.041473,19.529995,-5.538933,68.084822,0.695399,-0.055086,0.148355,-0.700983,-0.018336,-0.031625,0.000000
3.600000,39.057323,-7.948328,1622.095347,24.277603,-7.616055,78.001694,0.695357,-0.056995,0.149485,-0.700632,-0.021226,0.047062,0.000000
4.200000,54.380498,-12.877544,1669.594286,26.408142,-8.658532,78.953482,0.691865,-0.055012,0.171284,-0.699257,-0.055368,0.031993,0.000000
4.800000,70.351861,-18.141464,1715.564192,26.638691,-8.781491,73.724238,0.690968,-0.061038,0.179757,-0.697515,-0.020411,0.006203,0.000000
5.400000,86.314872,-23.395323,1757.987613,26.570043,-8.733584,67.691756,0.688369,-0.060567,0.194069,-0.696289,-0.052399,0.055720,0.000000
6.000000,102.238087,-28.627162,1796.797569,26.510387,-8.708356,61.677092,0.684447,-0.063359,0.216057,-0.693425,-0.058799,0.029549,0.000000
6.600000,118.129270,-33.844114,1832.004302,26.460080,-8.678834,55.683157,0.681770,-0.069093,0.231941,-0.690377,-0.050609,0.029447,0.000000
7.200000,133.989351,-39.040165,1863.622518,26.406546,-8.641943,49.714417,0.677221,-0.071965,0.253449,-0.686992,-0.071968,0.058811,0.000000
7.800000,149.817774,-44.216379,1891.664788,26.355993,-8.613707,43.761948,0.670327,-0.075964,0.283282,-0.681648,-0.092557,0.062152,0.000000
8.400000,165.617882,-49.377498,1916.139484,26.311871,-8.589903,37.822834,0.662708,-0.083431,0.314912,-0.674307,-0.101732,0.057803,0.000000
9.000000,181.392579,-54.523683,1937.055447,26.270658,-8.563570,31.899847,0.653611,-0.092192,0.349018,-0.665192,-0.116631,0.070526,0.000000
9.600000,197.142852,-59.653608,1954.422477,26.230452,-8.536394,25.992647,0.640765,-0.101141,0.390521,-0.653211,-0.144073,0.093683,0.000000
10.200000,212.869503,-64.767915,1968.249134,26.192152,-8.511897,20.098037,0.622564,-0.111405,0.441520,-0.636446,-0.178546,0.114837,0.000000
10.800000,228.574061,-69.868588,1978.542093,26.156972,-8.490892,14.213311,0.598147,-0.124241,0.501014,-0.613001,-0.214713,0.131904,0.000000
11.400000,244.258654,-74.957622,1985.306703,26.125680,-8.473011,8.336629,0.566586,-0.139859,0.567063,-0.581257,-0.249807,0.146822,0.000000
12.000000,259.925702,-80.036634,1988.547496,26.098514,-8.457334,2.466884,0.526812,-0.157605,0.637219,-0.539984,-0.282274,0.161837,0.000000
12.600000,275.577687,-85.106738,1988.266881,26.075400,-8.443235,-3.398666,0.477894,-0.176073,0.708318,-0.488772,-0.306172,0.175159,0.000000
13.200000,291.216619,-90.168617,1984.467855,26.054321,-8.429560,-9.265435,0.421077,-0.193316,0.775032,-0.429706,-0.307795,0.178143,0.000000
13.800000,306.834467,-95.216985,1977.150937,25.761822,-8.248513,-14.893022,0.366301,-0.206439,0.826874,-0.373476,-0.274826,0.161286,0.000000
14.400000,321.232634,-99.514889,1967.513231,22.356264,-6.156421,-17.206550,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
15.000000,333.782889,-102.681626,1956.538497,19.560719,-4.452343,-19.345095,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
15.600000,344.790640,-104.912499,1944.337653,17.191326,-3.022522,-21.291021,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
16.200000,354.475904,-106.350073,1931.030426,15.139059,-1.799803,-23.031407,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
16.800000,363.007567,-107.105481,1916.742225,13.336459,-0.742800,-24.560440,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
17.400000,370.521442,-107.269580,1901.599565,11.741281,0.174389,-25.880675,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
18.000000,377.132961,-106.920694,1885.725132,10.325076,0.969348,-27.002065,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
18.600000,382.943141,-106.128169,1869.233730,9.067114,1.655128,-27.940229,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
19.200000,388.041849,-104.954245,1852.229719,7.950989,2.242327,-28.714252,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
19.800000,392.509658,-103.455073,1834.805058,6.962636,2.740277,-29.344660,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
20.400000,396.419446,-101.681645,1817.039899,6.089336,3.157594,-29.851919,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
21.000000,399.836851,-99.680005,1799.002534,5.319291,3.502396,-30.255330,0.366333,-0.206432,0.826847,-0.373508,-0.274858,0.161303,0.000000
