# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,1.496766,0.000477,1479.773748,5.456399,0.001625,29.063772,0.704344,-0.061005,0.062444,-0.704470,-0.003500,0.022584,0.000000
1.200000,6.860846,-0.118501,1507.163160,12.442831,-0.661211,61.912679,0.702527,-0.051030,0.081337,-0.705149,-0.045840,0.106864,0.000000
1.800000,16.494013,-1.209454,1553.349363,19.661084,-3.183338,90.988236,0.699810,-0.047513,0.107502,-0.704593,-0.035276,-0.008735,0.000000
2.400000,28.742485,-3.295525,1608.158923,20.469534,-3.485221,88.650987,0.700625,-0.054529,0.102727,-0.703987,-0.004032,0.017866,0.000000
3.000000,41.002746,-5.372774,1659.518018,20.402013,-3.453241,82.549307,0.698352,-0.049922,0.120700,-0.703735,-0.045345,0.040055,0.000000
3.600000,53.230891,-7.445397,1707.222219,20.359208,-3.448222,76.470203,0.697900,-0.055933,0.126875,-0.702645,-0.014540,-0.011978,0.000000
4.200000,65.430960,-9.502446,1751.289559,20.305991,-3.408914,70.425944,0.696712,-0.056414,0.135877,-0.702103,-0.037814,0.048986,0.000000
4.800000,77.599458,-11.541989,1791.737550,20.258310,-3.393686,64.403540,0.694037,-0.056940,0.154764,-0.700799,-0.047507,0.025888,0.000000
5.400000,89.742900,-13.574634,1828.577996,20.219937,-3.378714,58.402165,0.692647,-0.062880,0.166347,-0.699010,-0.038958,0.012246,0.000000
6.000000,101.862654,-15.593583,1861.825203,20.178763,-3.350753,52.425586,0.690328,-0.066429,0.181466,-0.697212,-0.054270,0.043753,0.000000
6.600000,113.957686,-17.597089,1891.492355,20.138815,-3.329474,46.467451,0.686037,-0.069104,0.205584,-0.694487,-0.073838,0.053029,0.000000
7.200000,126.030313,-19.590375,1917.589026,20.104010,-3.315060,40.523924,0.681132,-0.075320,0.232098,-0.690302,-0.084584,0.044543,0.000000
7.800000,138.083012,-21.574668,1940.124200,20.071820,-3.298560,34.596009,0.675619,-0.084413,0.260001,-0.684699,-0.098103,0.049295,0.000000
8.400000,150.116555,-23.548006,1959.107372,20.040013,-3.278990,28.683697,0.667808,-0.094519,0.294157,-0.677178,-0.122766,0.069335,0.000000
9.000000,162.131115,-25.509517,1974.547367,20.008657,-3.259650,22.785049,0.655880,-0.105824,0.338457,-0.666385,-0.157872,0.093511,0.000000
9.600000,174.127249,-27.460108,1986.451711,19.978837,-3.242899,16.897803,0.638283,-0.119782,0.394183,-0.650283,-0.200579,0.115923,0.000000
10.200000,186.106156,-29.401553,1994.826803,19.951217,-3.228931,11.020954,0.613404,-0.137766,0.460948,-0.626324,-0.250149,0.137076,0.000000
10.800000,198.069227,-31.335177,1999.679072,19.926221,-3.216767,5.155139,0.578501,-0.160382,0.538699,-0.591111,-0.309916,0.162888,0.000000
11.400000,210.018493,-33.262094,2001.014791,19.905634,-3.206745,-0.699831,0.529309,-0.187264,0.626836,-0.540215,-0.379163,0.195057,0.000000
12.000000,221.957405,-35.183944,1998.840338,19.892052,-3.200039,-6.547848,0.461181,-0.216720,0.721249,-0.469187,-0.447456,0.228795,0.000000
12.600000,233.890249,-37.102707,1993.156409,19.888091,-3.197882,-12.406248,0.372946,-0.245093,0.811391,-0.377420,-0.483025,0.247771,0.000000
13.200000,245.563172,-38.879790,1984.299776,18.513584,-2.449488,-16.361150,0.335288,-0.254607,0.841555,-0.338436,-0.475874,0.244822,0.000000
