# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,1.431795,0.000433,1479.420733,5.225158,0.002001,27.834852,0.704352,-0.061071,0.062355,-0.704464,-0.003193,0.021022,0.000000
1.200000,6.580875,-0.106838,1505.654906,11.952220,-0.603539,59.298325,0.702607,-0.051372,0.080565,-0.705134,-0.044527,0.105763,0.000000
1.800000,15.833775,-1.124553,1549.883118,18.889656,-3.011270,87.114612,0.699686,-0.046914,0.108427,-0.704616,-0.041792,0.003074,0.000000
2.400000,27.606015,-3.109139,1602.300831,19.678414,-3.321875,84.665211,0.700518,-0.055074,0.104038,-0.703859,0.000077,0.001992,0.000000
3.000000,39.393817,-5.087461,1651.276734,19.616053,-3.284004,78.591439,0.698405,-0.050314,0.120425,-0.703703,-0.048356,0.055673,0.000000
3.600000,51.150959,-7.059031,1696.613913,19.576946,-3.284870,72.536633,0.697332,-0.055370,0.131154,-0.702468,-0.021579,-0.014659,0.000000
4.200000,62.884715,-9.021147,1738.327160,19.533210,-3.252125,66.512693,0.696707,-0.058505,0.136937,-0.701730,-0.031416,0.037140,0.000000
4.800000,74.590404,-10.964372,1776.433735,19.487465,-3.230025,60.511934,0.693755,-0.057725,0.156808,-0.700560,-0.054795,0.044833,0.000000
5.400000,86.272032,-12.899976,1810.944669,19.452472,-3.221172,54.527667,0.691462,-0.062975,0.173566,-0.698419,-0.049016,0.014309,0.000000
6.000000,97.933500,-14.827134,1841.871255,19.418581,-3.200736,48.564605,0.689458,-0.069308,0.187795,-0.696116,-0.054010,0.030214,0.000000
6.600000,109.573901,-16.740263,1869.226075,19.382812,-3.177168,42.620843,0.685367,-0.073235,0.210589,-0.693225,-0.076557,0.057404,0.000000
7.200000,121.193393,-18.641229,1893.019033,19.349458,-3.160504,36.691076,0.679183,-0.078416,0.241475,-0.688659,-0.098404,0.063093,0.000000
