# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,1.463732,0.000455,1479.594332,5.338752,0.001833,28.438453,0.704348,-0.061039,0.062398,-0.704467,-0.003342,0.021787,0.000000
1.200000,6.718461,-0.112451,1506.396302,12.193079,-0.631464,60.582473,0.702568,-0.051201,0.080947,-0.705141,-0.045188,0.106361,0.000000
1.800000,16.158072,-1.166029,1551.586279,19.269208,-3.096459,89.019689,0.699745,-0.047205,0.107991,-0.704604,-0.038594,-0.002852,0.000000
2.400000,28.164661,-3.200991,1605.180112,20.067743,-3.402960,86.625033,0.700580,-0.054830,0.103316,-0.703923,-0.001738,0.009804,0.000000
3.000000,40.184930,-5.228291,1655.327955,20.002704,-3.367733,80.537906,0.698365,-0.050055,0.120647,-0.703722,-0.047312,0.048506,0.000000
3.600000,52.173855,-7.250061,1701.829275,19.962091,-3.366320,74.471302,0.697623,-0.055706,0.129006,-0.702551,-0.017536,-0.014628,0.000000
4.200000,64.137230,-9.259387,1744.700444,19.913654,-3.329701,68.437732,0.696733,-0.057478,0.136230,-0.701927,-0.034623,0.044188,0.000000
4.800000,76.070677,-11.250196,1783.958940,19.866768,-3.311074,62.426622,0.693852,-0.057185,0.156013,-0.700685,-0.051868,0.035883,0.000000
5.400000,87.979655,-13.234141,1819.616001,19.830521,-3.300007,56.433934,0.692065,-0.063003,0.169984,-0.698701,-0.043293,0.011304,0.000000
6.000000,99.866941,-15.207155,1851.684411,19.793161,-3.275343,50.464520,0.689978,-0.068010,0.184226,-0.696683,-0.053475,0.037183,0.000000
6.600000,111.731275,-17.165001,1880.177226,19.755038,-3.252305,44.514125,0.685702,-0.071012,0.207991,-0.693910,-0.075874,0.057323,0.000000
7.200000,123.573840,-19.111611,1905.104110,19.720933,-3.237228,38.577680,0.680060,-0.076588,0.237154,-0.689501,-0.092184,0.054055,0.000000
7.800000,135.397067,-21.049832,1926.473174,19.690152,-3.223132,32.654915,0.673653,-0.085907,0.268304,-0.683246,-0.107247,0.053607,0.000000
8.400000,147.202209,-22.978773,1944.292900,19.660375,-3.206244,26.746543,0.665253,-0.097457,0.304417,-0.674738,-0.131155,0.068529,0.000000
9.000000,158.989567,-24.897066,1958.571738,19.630886,-3.188057,20.851722,0.652716,-0.110595,0.350052,-0.662715,-0.167024,0.093471,0.000000
9.600000,170.759429,-26.804634,1969.317383,19.602190,-3.170776,14.969008,0.633749,-0.126110,0.408014,-0.644966,-0.214003,0.121809,0.000000
10.200000,182.512540,-28.702396,1976.536774,19.575232,-3.155482,9.097439,0.605711,-0.145177,0.479283,-0.618323,-0.271310,0.151859,0.000000
10.800000,194.250349,-30.591763,1980.236448,19.551490,-3.142944,3.236328,0.565135,-0.168449,0.563422,-0.578620,-0.338112,0.184081,0.000000
11.400000,205.975396,-32.474656,1980.421832,19.533119,-3.134060,-2.615778,0.507897,-0.195576,0.657550,-0.520973,-0.410174,0.217145,0.000000
12.000000,217.691555,-34.353509,1977.097749,19.521812,-3.129394,-8.464874,0.430759,-0.224531,0.754351,-0.441570,-0.471889,0.244254,0.000000
12.600000,229.401984,-36.230149,1970.261567,19.504146,-3.121226,-14.314487,0.337052,-0.250996,0.839834,-0.343639,-0.483193,0.245180,0.000000
13.200000,240.527508,-37.788967,1960.724184,17.505944,-2.035597,-17.251297,0.331234,-0.252378,0.844199,-0.337515,-0.480958,0.243745,0.000000
13.800000,250.451347,-38.698102,1949.622191,15.608332,-1.015730,-19.704032,0.331238,-0.252377,0.844196,-0.337519,-0.480960,0.243745,0.000000
14.400000,259.294320,-39.030289,1937.140727,13.896483,-0.108985,-21.849912,0.331237,-0.252377,0.844197,-0.337518,-0.480960,0.243745,0.000000
15.000000,267.159100,-38.848822,1923.461972,12.343541,0.698585,-23.696856,0.331237,-0.252377,0.844197,-0.337518,-0.480959,0.243745,0.000000
