# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,0.720775,0.000013,1475.549378,2.563496,0.000805,14.261560,0.704415,-0.061618,0.061641,-0.704417,-0.000200,0.001985,0.000000
1.200000,3.294268,-0.010130,1488.204741,6.013572,-0.088011,27.856767,0.703732,-0.057012,0.069149,-0.704790,-0.018770,0.059315,0.000000
1.800000,7.970417,-0.243470,1508.907380,9.638536,-0.863867,41.075569,0.700901,-0.046928,0.096614,-0.705124,-0.067009,0.110571,0.000000
2.400000,14.981157,-1.286453,1537.325170,13.861191,-2.797955,53.470206,0.696336,-0.043746,0.135547,-0.703441,-0.091443,0.067890,0.000000
3.000000,24.747670,-3.724667,1572.836202,18.761362,-5.324618,64.684458,0.694786,-0.054243,0.152481,-0.700770,-0.029220,-0.026945,0.000000
3.600000,37.475356,-7.589771,1614.660687,23.444153,-7.427479,74.004440,0.695083,-0.058329,0.152375,-0.700170,-0.013568,0.032928,0.000000
4.200000,52.283617,-12.392751,1659.673485,25.528158,-8.430531,74.718237,0.691526,-0.055124,0.173584,-0.699015,-0.062055,0.050005,0.000000
4.800000,67.724606,-17.521071,1703.094215,25.758236,-8.561925,69.482851,0.689839,-0.061427,0.186823,-0.696739,-0.028448,-0.000004,0.000000
5.400000,83.163152,-22.645719,1742.978607,25.701123,-8.518849,63.470406,0.687932,-0.063031,0.197983,-0.695399,-0.044855,0.049734,0.000000
6.000000,98.565894,-27.747056,1779.262762,25.643489,-8.489455,57.478805,0.683262,-0.064013,0.222230,-0.692581,-0.070686,0.049053,0.000000
6.600000,113.938028,-32.834745,1811.955876,25.598188,-8.468357,51.501355,0.679418,-0.070393,0.243511,-0.688577,-0.062791,0.028379,0.000000
7.200000,129.283786,-37.906908,1841.068864,25.553793,-8.437674,45.545710,0.675200,-0.075955,0.264234,-0.684482,-0.071203,0.049885,0.000000
7.800000,144.602248,-42.960122,1866.614527,25.507992,-8.407494,39.608970,0.667913,-0.080038,0.294286,-0.678883,-0.098685,0.073430,0.000000
8.400000,159.894175,-47.997394,1888.602027,25.465962,-8.384340,33.684486,0.657978,-0.086635,0.331935,-0.670358,-0.121581,0.077117,0.000000
9.000000,175.162335,-53.021791,1907.038172,25.428505,-8.363587,27.771392,0.646190,-0.096656,0.373124,-0.658692,-0.139277,0.079793,0.000000
