# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.600000,1.400971,0.000412,1479.253538,5.115013,0.002151,27.252285,0.704356,-0.061102,0.062313,-0.704462,-0.003046,0.020265,0.000000
1.200000,6.447720,-0.101473,1504.939302,11.719014,-0.576796,58.057278,0.702646,-0.051542,0.080184,-0.705126,-0.043846,0.105090,0.000000
1.800000,15.519904,-1.084453,1548.238378,18.522153,-2.927669,85.275275,0.699634,-0.046641,0.108798,-0.704628,-0.044847,0.008973,0.000000
2.400000,27.064545,-3.019054,1599.518593,19.300195,-3.241337,82.769901,0.700443,-0.055263,0.104866,-0.703797,0.001427,-0.005384,0.000000
3.000000,38.626570,-4.948965,1647.360933,19.240667,-3.201482,76.708376,0.698465,-0.050682,0.120081,-0.703675,-0.048553,0.061352,0.000000
3.600000,50.158590,-6.870725,1691.571795,19.202542,-3.203405,70.664712,0.697044,-0.054967,0.133221,-0.702397,-0.026374,-0.012250,0.000000
4.200000,61.669013,-8.785709,1732.164529,19.163232,-3.175303,64.649507,0.696621,-0.059424,0.138047,-0.701521,-0.028672,0.028798,0.000000
4.800000,73.153389,-10.682110,1769.155971,19.119089,-3.150233,58.658112,0.693730,-0.058556,0.157271,-0.700412,-0.056150,0.051593,0.000000
5.400000,84.614088,-12.569627,1802.557202,19.084723,-3.141894,52.682019,0.690894,-0.062935,0.176827,-0.698167,-0.055435,0.020775,0.000000
6.000000,96.055682,-14.450568,1832.378212,19.053678,-3.125846,46.724774,0.688765,-0.070239,0.192074,-0.695541,-0.056447,0.024835,0.000000
6.600000,107.478031,-16.319280,1858.630781,19.020614,-3.103233,40.786601,0.684927,-0.075538,0.213808,-0.692428,-0.076819,0.053808,0.000000
7.200000,118.880594,-18.175406,1881.324995,18.988347,-3.084933,34.862831,0.678468,-0.080847,0.245349,-0.687713,-0.102826,0.069283,0.000000
7.800000,130.264629,-20.022190,1900.468468,18.958886,-3.071453,28.950613,0.669904,-0.089513,0.283337,-0.680394,-0.127119,0.072312,0.000000
8.400000,141.631659,-21.861246,1916.068032,18.931439,-3.058568,23.049903,0.659008,-0.102299,0.326731,-0.669694,-0.154843,0.079420,0.000000
9.000000,152.982535,-23.692191,1928.130755,18.904931,-3.044364,17.161184,0.643999,-0.118627,0.378201,-0.654335,-0.192612,0.098125,0.000000
9.600000,164.317743,-25.514340,1936.663844,18.879288,-3.029465,11.284409,0.621855,-0.138227,0.441354,-0.631973,-0.243613,0.127352,0.000000
10.200000,175.638047,-27.327708,1941.674454,18.855504,-3.015360,5.419271,0.588575,-0.161348,0.518509,-0.598908,-0.308285,0.163972,0.000000
10.800000,186.945126,-29.133271,1943.168819,18.835667,-3.003765,-0.434899,0.539219,-0.188096,0.609362,-0.550030,-0.384593,0.205036,0.000000
11.400000,198.242232,-30.933122,1941.153696,18.822713,-2.996626,-6.281581,0.468688,-0.217496,0.709187,-0.479658,-0.463210,0.244743,0.000000
12.000000,209.533848,-32.730226,1935.630261,18.821489,-2.996871,-12.139537,0.375164,-0.246512,0.806322,-0.385041,-0.514134,0.266840,0.000000
12.600000,220.626923,-34.421215,1926.867053,17.681736,-2.385133,-16.336567,0.329703,-0.257631,0.842830,-0.338465,-0.512825,0.263278,0.000000
13.200000,230.671954,-35.551185,1916.248923,15.833584,-1.400420,-19.001702,0.329692,-0.257633,0.842837,-0.338454,-0.512823,0.263276,0.000000
13.800000,239.659822,-36.121562,1904.129918,14.151657,-0.516630,-21.340796,0.329692,-0.257633,0.842838,-0.338454,-0.512822,0.263276,0.000000
14.400000,247.682336,-36.188915,1890.703497,12.613384,0.277476,-23.360936,0.329692,-0.257633,0.842837,-0.338454,-0.512823,0.263276,0.000000
15.000000,254.821994,-35.805270,1876.156780,11.206960,0.987582,-25.077473,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
15.600000,261.155703,-35.019954,1860.665408,9.925948,1.616838,-26.513896,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
16.200000,266.757127,-33.880622,1844.389014,8.765369,2.167995,-27.699181,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
16.800000,271.696852,-32.433114,1827.468323,7.719836,2.644368,-28.664808,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
17.400000,276.042196,-30.721198,1810.026453,6.783073,3.050001,-29.442296,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
18.000000,279.856287,-28.785927,1792.167208,5.947807,3.389675,-30.061612,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
18.600000,283.197604,-26.665282,1773.976948,5.206059,3.668653,-30.549814,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
19.200000,286.120260,-24.394360,1755.528521,4.549569,3.892390,-30.931001,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
19.800000,288.672565,-22.004431,1736.878956,3.970017,4.066366,-31.225290,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
20.400000,290.898354,-19.523819,1718.074615,3.459264,4.195935,-31.449772,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
21.000000,292.836358,-16.977493,1699.152006,3.009701,4.286087,-31.618225,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
21.600000,294.521118,-14.387679,1680.141391,2.614304,4.341418,-31.742351,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
22.200000,295.983323,-11.774085,1661.067493,2.266629,4.366141,-31.831946,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
22.800000,297.249646,-9.153791,1641.948469,1.960865,4.364049,-31.894350,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
23.400000,298.343761,-6.541948,1622.798692,1.691746,4.338557,-31.935452,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
24.000000,299.286359,-3.951788,1603.629476,1.454599,4.292675,-31.959950,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
24.600000,300.095113,-1.394429,1584.449354,1.245386,4.229091,-31.971472,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
25.200000,300.785905,1.120108,1565.265366,1.060440,4.150220,-31.973047,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
25.800000,301.372006,3.582925,1546.082793,0.896602,4.057784,-31.966952,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
26.400000,301.865440,5.986430,1526.905892,0.751053,3.953600,-31.955058,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
27.000000,302.276726,8.326094,1507.737329,0.621571,3.840407,-31.938662,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
27.600000,302.614803,10.595920,1488.579632,0.506145,3.720293,-31.918891,0.329692,-0.257633,0.842838,-0.338454,-0.512823,0.263276,0.000000
