id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity,temperature,E wind start,E wind end,N wind start,N wind end,Burn out time,Nozzle Distance,Propellant
1,10,405.5912004,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.60146649,26.60952381,28.10952381,218.7047619,220.2047619,405.5912004,7,931.0288885,-320.1599475,5385.341395,2935.259689,1512.972682,-4.441197395,300,0,10,-2,0,3.6,-1.255,-0.85704
2,10,405.5904234,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.96971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.60637243,26.60952381,28.10952381,218.7142857,220.2142857,405.5904234,7,938.093833,-311.3020594,5385.211475,2942.965516,1523.171714,-4.441197389,300,0,10,-2,0,3.6,-1.255,-0.85704
3,10,405.6057674,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.21971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.61251587,26.61904762,28.11904762,218.7047619,220.2047619,405.6057674,7,946.1058809,-301.0419184,5385.029614,2951.908412,1534.982569,-4.441197404,300,0,10,-2,0,3.6,-1.255,-0.85704
4,10,405.5917731,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.46971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.62028313,26.62857143,28.12857143,218.7142857,220.2142857,405.5917731,7,955.3285832,-288.987304,5384.824205,2961.962553,1548.725886,-4.44119739,300,0,10,-2,0,3.6,-1.255,-0.85704
5,10,405.6112638,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.63127929,26.63809524,28.13809524,218.7238095,220.2238095,405.6112638,7,966.0077949,-274.7448146,5384.64745,2973.642399,1565.178317,-4.441197396,300,0,10,-2,0,3.6,-1.255,-0.85704
6,10,405.6231541,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.96971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.64513356,26.64761905,28.14761905,218.7333333,220.2333333,405.6231541,7,978.2269371,-257.8404972,5384.26064,2986.776109,1584.687743,-4.441197397,300,0,10,-2,0,3.6,-1.255,-0.85704
7,10,405.6603876,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,2.21971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.66643814,26.66666667,28.16666667,218.7809524,220.2809524,405.6603876,7,992.2001782,-237.7586914,5384.300003,3001.68609,1607.976737,-4.441197391,300,0,10,-2,0,3.6,-1.255,-0.85704
8,10,405.708347,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,2.46971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.69675946,26.7047619,28.2047619,218.8285714,220.3285714,405.708347,7,1007.629043,-213.6720273,5384.267919,3017.792632,1635.925594,-4.441197391,300,0,10,-2,0,3.6,-1.255,-0.85704
9,10,405.8222618,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,2.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.74488503,26.75238095,28.25238095,218.9428571,220.4428571,405.8222618,7,1023.593828,-184.4514084,5384.936694,3033.072767,1670.401898,-4.441197391,300,0,10,-2,0,3.6,-1.255,-0.85704
10,10,406.0201712,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,2.96971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.82194712,26.82857143,28.32857143,219.1428571,220.6428571,406.0201712,7,1035.614531,-147.6984906,5387.388487,3039.651667,1714.779429,-4.44119739,300,0,10,-2,0,3.6,-1.255,-0.85704
