id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity,temperature,E wind start,E wind end,N wind start,N wind end,Burn out time,Nozzle Distance,Propellant
1,10,405.5912004,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307809,26.60146649,26.60952381,28.10952381,218.7047619,220.2047619,405.5912004,7,931.0288885,-320.1599475,5385.341395,2935.259689,1512.972682,-4.441197395,300,0,10,-2,0,3.6,-1.255,-0.85704
2,14,319.7370806,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3203685981,25.97426972,25.98095238,27.48095238,162.4190476,163.9190476,319.7370806,7,820.2815293,-359.7066935,4828.243748,2400.175529,1030.671266,-5.255022487,300,0,10,-2,0,3.6,-1.255,-0.85704
3,18,247.1385486,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3520506158,23.54316364,23.55238095,25.05238095,108.8952381,110.3952381,247.1385486,7,647.5504959,-317.676822,4020.979858,1870.189691,714.8066466,-5.958787153,300,0,10,-2,0,3.6,-1.255,-0.85704
4,22,196.5869351,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3814198852,21.00922354,21.00952381,22.50952381,71.94285714,73.44285714,196.5869351,7,503.6342612,-263.5038555,3381.121547,1477.699538,526.2330273,-6.587849537,300,0,10,-2,0,3.6,-1.255,-0.85704
5,26,161.4112984,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4091820072,18.71379202,18.71428571,20.21428571,47.11428571,48.61428571,161.4112984,7,390.7254633,-216.7211528,2908.50026,1190.988119,407.2362782,-7.161924093,300,0,10,-2,0,3.6,-1.255,-0.85704
6,30,136.5852771,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4356998612,16.74774204,16.75238095,18.25238095,30.47619048,31.97619048,136.5852771,7,305.9306735,-179.2573111,2566.487433,981.5523651,331.0014054,-7.693330405,300,0,10,-2,0,3.6,-1.255,-0.85704
7,34,119.0510812,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4614241716,15.09006719,15.0952381,16.5952381,18.57142857,20.07142857,119.0510812,7,240.3727402,-152.028766,2317.306107,811.2348258,298.8237738,-8.190377845,300,0,10,-2,0,3.6,-1.255,-0.85704
8,38,42.26492921,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.486273756,13.69575013,13.7047619,13.704762,15.2047619,15.204762,42.26492921,7,192.101345,-129.51607,2133.167997,394.4874684,-79.22988868,-27.46198208,300,0,10,-2,0,3.6,-1.255,-0.85704
9,42,35.25304597,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.5105420552,12.5128263,12.51428571,12.51428581,14.01428571,14.01428581,35.25304597,7,154.0125996,-112.9970807,1994.242573,318.5481529,-93.18393697,-28.87707297,300,0,10,-2,0,3.6,-1.255,-0.85704
10,46,30.00266566,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.5342424368,11.50344143,11.5047619,11.504762,13.0047619,13.004762,30.00266566,7,123.5854579,-100.4892494,1887.784881,257.8477679,-103.4562819,-30.21786442,300,0,10,-2,0,3.6,-1.255,-0.85704
11,10,406.8219536,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2853086855,26.70470666,26.7047619,28.2047619,219.9238095,221.4238095,406.8219536,7,-36.84977245,-324.2785193,5408.699396,7484.896903,1511.330136,-4.441197402,300,0,10,-2,0,3.6,-1.255,-0.85704
12,14,318.6890707,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3204334192,25.8929984,25.8952381,27.3952381,161.3619048,162.8619048,318.6890707,7,-268.7723911,-360.4178176,4806.551223,5463.62957,1026.357751,-5.255022493,300,0,10,-2,0,3.6,-1.255,-0.85704
13,18,245.2521133,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.3519988484,23.34611509,23.35238095,24.85238095,107.0095238,108.5095238,245.2521133,7,-315.7041837,-316.2875601,3978.548981,3976.719505,712.3105001,-5.958787153,300,0,10,-2,0,3.6,-1.255,-0.85704
14,22,194.5493723,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.381499377,20.74535676,20.75238095,22.25238095,69.92380952,71.42380952,194.5493723,7,-296.1071605,-261.0365353,3332.489203,3021.653576,526.3731666,-6.587849537,300,0,10,-2,0,3.6,-1.255,-0.85704
15,26,159.3994308,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4093918627,18.39235857,18.4,19.9,45.0952381,46.5952381,159.3994308,7,-265.863426,-213.0997629,2857.184369,2386.239568,410.6010663,-7.161924093,300,0,10,-2,0,3.6,-1.255,-0.85704
16,30,134.6627952,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4358707835,16.37773448,16.38095238,17.88095238,28.53333333,30.03333333,134.6627952,7,-234.3904076,-174.4685149,2514.782818,1959.31345,337.969139,-7.693330405,300,0,10,-2,0,3.6,-1.255,-0.85704
17,34,49.86892763,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4614459524,14.64622097,14.64761905,14.64761915,16.14761905,16.14761915,49.86892763,7,-213.4440069,-145.6051267,2262.761449,305.6285311,-50.1442636,-25.96996037,300,0,10,-2,0,3.6,-1.255,-0.85704
18,38,40.33918596,Cesaroni_M1300,6420.952725,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.4863515807,13.19399855,13.2,13.2000001,14.7,14.7000001,40.33918596,7,-190.0629847,-121.8831708,2078.371617,160.1103415,-66.53895747,-27.46169543,300,0,10,-2,0,3.6,-1.255,-0.85704
