id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity,temperature,E wind start,E wind end,N wind start,N wind end,Burn out time,Nozzle Distance,Propellant
1,10,405.59120041508805,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.601466488947278,26.60952380952381,28.10952380952381,218.70476190476194,220.20476190476194,405.59120041508805,7,931.0288885289945,-320.1599475444735,5385.341395033967,2935.2596894866488,1512.9726824720692,-4.441197395315521,300,0,10,-2,0,3.6,-1.255,-0.85704
2,10,422.8319944516249,Cesaroni_M1300,6420.952724999999,4.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,27.494482844296066,27.495238095238097,28.995238095238097,235.94285714285715,237.44285714285715,422.8319944516249,7,993.7352020391688,-348.63106593205345,5684.343424268998,3083.068640486518,1564.3389421753109,-4.441197396953621,300,0,10,-2,0,3.6,-1.255,-0.85704
3,10,436.2736490115651,Cesaroni_M1300,6420.952724999999,4.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.19233627992382,28.200000000000003,29.700000000000003,249.3809523809524,250.8809523809524,436.2736490115651,7,1044.0097737935168,-371.6033612720609,5921.920134004588,3199.9993766473153,1603.4243872388734,-4.441197399130871,300,0,10,-2,0,3.6,-1.255,-0.85704
4,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,5.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
5,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,5.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
6,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,6.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
7,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,6.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
8,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,7.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
9,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,7.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
10,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,8.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
11,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,8.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
12,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,9.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
13,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,9.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
14,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,10.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
15,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,10.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
16,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,11.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
17,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,11.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
18,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,12.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
19,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,12.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
20,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,13.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
21,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,13.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
22,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,14.1,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
23,10,439.43267351879024,Cesaroni_M1300,6420.952724999999,14.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,28.358956802989034,28.361904761904764,29.861904761904764,252.53333333333336,254.03333333333336,439.43267351879024,7,1056.0896914735374,-377.1317314533206,5978.088621695056,3227.6383913831087,1612.520660395319,-4.441197403182647,300,0,10,-2,0,3.6,-1.255,-0.85704
