id,rocket mass (kg),time (s),motor type,impulse (N*s),burn out (s),nozzle radius (m),throat radius (m),radius (kg*m^2),distance rocket nozzle (m),distance rocket propellant (m),nose length (m),nose distance to cm (m),fin span (m),fin distance to cm (m),rail length (m),latitude,longitude,Phase 1 - Rail Launch,Phase 2 - Powered Flight,Apogee,Phase 3 - Drogue Parachute Deployment,Phase 4 - Descent Under Drogue Parachute,Phase 5 - Main Parachute Deployment,Phase 6 - Descent Under Main Parachute,Phase 7 - Impact,No. Stages,apogee X,apogee Y,apogee Z,x impact,y impact,impact velocity,temperature,E wind start,E wind end,N wind start,N wind end,Burn out time,Nozzle Distance,Propellant
1,10,405.59120041508805,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.71971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.601466488947278,26.60952380952381,28.10952380952381,218.70476190476194,220.20476190476194,405.59120041508805,7,931.0288885289945,-320.1599475444735,5385.341395033967,2935.2596894866488,1512.9726824720692,-4.441197395315521,300,0,10,-2,0,3.6,-1.255,-0.85704
2,10,405.5981547948088,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.8197099999999999,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.603312148738798,26.60952380952381,28.10952380952381,218.70476190476194,220.20476190476194,405.5981547948088,7,933.7530889731354,-316.7692129307539,5385.290087466878,2938.2713827551775,1516.912362386991,-4.441197399561313,300,0,10,-2,0,3.6,-1.255,-0.85704
3,10,405.60350883665456,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,0.91971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.605248703831798,26.60952380952381,28.10952380952381,218.70476190476194,220.20476190476194,405.60350883665456,7,936.6030802389772,-313.175230818601,5385.223556505646,2941.408453255651,1521.078800606892,-4.441197402832046,300,0,10,-2,0,3.6,-1.255,-0.85704
4,10,405.590101661113,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.01971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.607415260747512,26.60952380952381,28.10952380952381,218.71428571428572,220.21428571428572,405.590101661113,7,939.6123301111277,-309.3661810413504,5385.155897213465,2944.6185392347224,1525.3999819246812,-4.441197388835401,300,0,10,-2,0,3.6,-1.255,-0.85704
5,10,405.59780221947926,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.11971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.60989788811021,26.61904761904762,28.11904761904762,218.70476190476194,220.20476190476194,405.59780221947926,7,942.7630766671526,-305.3470667185776,5385.117752747432,2948.243564697697,1529.9808335525154,-4.441197399345848,300,0,10,-2,0,3.6,-1.255,-0.85704
6,10,405.6057674369865,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.21971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.61251586837964,26.61904761904762,28.11904761904762,218.70476190476194,220.20476190476194,405.6057674369865,7,946.1058808791348,-301.04191837478805,5385.029614100672,2951.9084115349438,1534.9825688990618,-4.441197404211943,300,0,10,-2,0,3.6,-1.255,-0.85704
7,10,405.591527053855,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.3197100000000002,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.615148913192165,26.61904761904762,28.11904761904762,218.71428571428572,220.21428571428572,405.591527053855,7,949.6290891153894,-296.44946063275466,5384.926500665674,2955.6544047151788,1540.2045678595669,-4.441197389704114,300,0,10,-2,0,3.6,-1.255,-0.85704
8,10,405.61361870116724,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.41971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.618807394307723,26.61904761904762,28.11904761904762,218.71428571428572,220.21428571428572,405.61361870116724,7,953.3832947848622,-291.56104892005783,5384.871181563271,2959.8044225413323,1545.9537360551292,-4.441197403189899,300,0,10,-2,0,3.6,-1.255,-0.85704
9,10,405.6009685556874,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.51971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.62228016505138,26.62857142857143,28.12857142857143,218.71428571428572,220.21428571428572,405.6009685556874,7,957.3488476531065,-286.3119662453408,5384.775224374881,2964.1761073875973,1551.8584343787816,-4.441197395464269,300,0,10,-2,0,3.6,-1.255,-0.85704
10,10,405.59805709043746,Cesaroni_M1300,6420.952724999999,3.6,0.033,0.011,0.0635,0.343,0.85704,0.55829,1.61971,0.1,-1.04956,5.2,32.990254,-106.974998,0,0.2852307808751447,26.626207398503727,26.62857142857143,28.12857142857143,218.72380952380954,220.22380952380954,405.59805709043746,7,961.5310771796997,-280.7296168773051,5384.669877557873,2968.6436614464988,1558.284883197248,-4.441197387878349,300,0,10,-2,0,3.6,-1.255,-0.85704
